Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
BMW,318,2400000,1991,Алматы,седан,1.8,автомат,,задний привод,слева,,Да
Toyota,Camry,4300000,2002,Алматы,седан,2.4,автомат,,передний привод,слева,,Да
Mercedes-Benz,E 320,7500000,2002,Алматы,седан,3.2,автомат,,задний привод,слева,серебристый металлик,Да
BMW,525,2400000,1991,Алматы,седан,2.5,механика,222222,задний привод,слева,бордовый металлик,Да
Toyota,Aristo,4850000,1998,Алматы,седан,3,автомат,123456,задний привод,справа,белый металлик,Да
Toyota,Windom,6500000,2003,Алматы,седан,3,автомат,310000,передний привод,справа,белый,Да
Toyota,Camry,7100000,2010,Алматы,седан,2.5,автомат,243000,передний привод,слева,зеленый металлик,Да
Toyota,Land Cruiser Prado,14000000,2007,Алматы,внедорожник,4,автомат,111111,полный привод,слева,,Да
Toyota,Alphard,8500000,2005,Алматы,минивэн,3,автомат,250000,передний привод,слева,белый металлик,Да
Toyota,Camry,8000000,2013,Алматы,седан,2.5,автомат,,передний привод,слева,серый металлик,Да
Skoda,Rapid,6700000,2018,Кыргауылды,лифтбек,1.6,механика,127000,передний привод,слева,белый,Да
Toyota,Land Cruiser,26000000,2015,Алматы,внедорожник,4.5,автомат,98000,полный привод,слева,черный металлик,Да
Suzuki,Escudo,3550000,1998,Алматы,внедорожник,2,автомат,215000,полный привод,справа,серый металлик,Да
Toyota,HiAce Regius,7000000,2002,Чунджа,минивэн,2.7,автомат,250000,полный привод,слева,голубой металлик,Да
Changan,CS55 Plus,13800000,2023,Алматы,кроссовер,1.5,робот,500,передний привод,слева,,Да
Mercedes-Benz,S 350,4200000,2003,Алматы,седан,3.7,автомат,400000,задний привод,слева,синий металлик,Да
Mitsubishi,Space Wagon,1100000,1994,Алматы,минивэн,2,механика,,передний привод,слева,вишня металлик,Да
Toyota,RAV 4,16000000,2019,Алматы,кроссовер,2,вариатор,66000,полный привод,слева,черный,Да
Toyota,Camry,4700000,2002,Чунджа,седан,2.4,автомат,,передний привод,слева,золотистый,Да
Toyota,Corolla,3000000,2000,Алматы,лифтбек,2,механика,295,передний привод,слева,серебристый металлик,Да
Toyota,Carina E,1900000,1994,Алматы,седан,2,механика,,передний привод,слева,,Да
Skoda,Octavia,2000000,2007,Алматы,лифтбек,1.6,механика,420000,передний привод,слева,белый,Да
Jaguar,F-Pace,55000000,2021,Алматы,кроссовер,5,автомат,8500,полный привод,слева,синий металлик,Да
Opel,Vita,1500000,1998,Алматы,хэтчбек,1.4,автомат,,передний привод,слева,красный,Да
Audi,A6,2600000,1999,Алматы,универсал,2.4,механика,,передний привод,слева,белый,Нет
Audi,100,1650000,1992,Алматы,седан,2.8,механика,,передний привод,слева,черный металлик,Да
Toyota,RAV 4,18200000,2021,Алматы,кроссовер,2.5,автомат,49000,полный привод,слева,белый,Да
Subaru,Forester,3800000,2005,Алматы,кроссовер,2,автомат,212000,полный привод,справа,черный металлик,Нет
Nissan,Patrol,5450000,2001,Алматы,внедорожник,4.2,механика,,полный привод,слева,серый металлик,Да
Toyota,Camry,3400000,1999,Алматы,седан,2.2,автомат,,передний привод,слева,,Да
Audi,100,1600000,1990,Алматы,седан,2,механика,,передний привод,слева,зеленый,Да
BMW,525,1800000,1992,Алматы,седан,2.5,механика,12345,задний привод,слева,серебристый металлик,Да
Chevrolet,Cruze,5300000,2014,Алматы,хэтчбек,1.8,автомат,200000,передний привод,слева,белый,Да
Mercedes-Benz,Sprinter,10000000,2009,Алматы,микроавтобус,2.2,механика,1111,задний привод,слева,белый,Да
Mercedes-Benz,S 300,3200000,1993,Алматы,седан,3.2,автомат,468127,задний привод,слева,белый металлик,Да
Audi,100,2200000,1993,Алматы,седан,2.3,механика,,передний привод,слева,зеленый металлик,Да
Nissan,Patrol,6500000,1999,Алматы,внедорожник,2.8,механика,,полный привод,слева,,Да
Toyota,Camry,4600000,1999,Алматы,седан,3,автомат,,передний привод,слева,зеленый металлик,Да
Honda,Odyssey,4250000,2003,Алматы,минивэн,2.3,автомат,400004,передний привод,справа,серый,Да
Mazda,626,785375,1989,Талгар,лифтбек,2,механика,500000,передний привод,слева,синий,Да
Mercedes-Benz,S 350,7200000,2005,Алматы,седан,3.5,автомат,183000,задний привод,слева,серебристый металлик,Да
Toyota,Camry,5500000,2007,Алматы,седан,2.4,автомат,150000,передний привод,слева,белый,Да
Kia,Cerato,5200000,2010,Алматы,седан,1.6,автомат,,передний привод,слева,белый,Да
Mercedes-Benz,ML 350,7800000,2007,Алматы,внедорожник,3.5,автомат,263231,полный привод,слева,белый металлик,Да
Jaguar,XJ,25000000,2016,Алматы,седан,3,автомат,55000,задний привод,слева,черный металлик,Да
Infiniti,QX80,33000000,2018,Алматы,внедорожник,5.6,автомат,67000,полный привод,слева,черный,Да
Lexus,GS 300,4700000,1999,Алматы,седан,3,автомат,,задний привод,слева,серый,Да
Mercedes-Benz,E 230,1000000,1992,Алматы,седан,2.3,механика,11111,задний привод,слева,черный,Да
Toyota,Mark II,3300000,1995,Алматы,седан,2,автомат,320000,задний привод,слева,серебристый металлик,Да
Toyota,Camry,3100000,1993,Алматы,седан,2.2,автомат,390000,передний привод,слева,белый металлик,Да
BYD,Tang,23000000,2022,Алматы,кроссовер,,автомат,165,полный привод,слева,белый металлик,Да
Nissan,Vanette,1100000,1995,Алматы,минивэн,2,механика,50000,задний привод,слева,синий,Да
Honda,CR-V,3600000,1996,Алматы,кроссовер,2,автомат,100000,полный привод,справа,серебристый металлик,Да
Toyota,Camry,7000000,2008,Алматы,седан,2.4,автомат,229054,передний привод,слева,синий металлик,Да
Mitsubishi,Diamante,1700000,1998,Алматы,седан,3,автомат,,передний привод,справа,черный,Да
Kia,Soul,4400000,2010,Алматы,кроссовер,1.6,автомат,,передний привод,слева,бежевый,Да
Mercedes-Benz,E 200,3400000,2001,Алматы,седан,2,механика,,задний привод,слева,черный металлик,Да
Hyundai,Elantra,8000000,2018,Алматы,седан,1.6,автомат,115380,передний привод,слева,бордовый,Да
Mercedes-Benz,E 230,2200000,1992,Алматы,седан,2.3,автомат,,задний привод,слева,сиреневый металлик,Да
Hyundai,Sonata,16800000,2023,Алматы,седан,2.5,автомат,10500,передний привод,слева,черный металлик,Да
Volkswagen,Touareg,5800000,2003,Алматы,кроссовер,3.2,автомат,,полный привод,слева,,Да
Hyundai,Elantra,10000000,2018,Алматы,седан,2,автомат,69000,передний привод,слева,черный металлик,Да
Hyundai,Accent,6450000,2014,Алматы,седан,1.6,автомат,127381,передний привод,слева,белый,Да
Toyota,Camry,10500000,2011,Алматы,седан,2.5,автомат,,передний привод,слева,,Да
УАЗ,Patriot,3300000,2014,Алматы,внедорожник,2.7,механика,,полный привод,слева,черный металлик,Да
Toyota,Corona,2700000,1998,Алматы,седан,1.8,автомат,,передний привод,справа,серебристый металлик,Да
Volkswagen,Golf,3900000,2010,Талгар,хэтчбек,1.4,робот,,передний привод,слева,серый металлик,Да
BMW,X6,55000000,2021,Алматы,кроссовер,3,автомат,11000,полный привод,слева,белый,Да
Mitsubishi,Pajero,2100000,1993,Алматы,внедорожник,2.8,автомат,,полный привод,слева,,Да
Toyota,Camry,12800000,2017,Алматы,седан,2.5,автомат,114239,передний привод,слева,,Да
Nissan,Qashqai,5400000,2007,Алматы,кроссовер,2,вариатор,231289,полный привод,слева,оранжевый металлик,Да
Nissan,Teana,6600000,2011,Алматы,седан,2.5,вариатор,130000,полный привод,слева,серебристый металлик,Да
Mercedes-Benz,C 280,2600000,1997,Алматы,седан,2.8,автомат,300000,задний привод,слева,синий металлик,Да
Toyota,Camry,16000000,2018,Алматы,седан,2.5,автомат,85000,передний привод,слева,белый металлик,Да
Mercedes-Benz,G 350,35000000,2013,Алматы,внедорожник,3,автомат,100000,полный привод,слева,черный,Да
Lexus,GS 300,7100000,2006,Алматы,седан,3,автомат,223000,полный привод,слева,,Да
Toyota,Camry,9700000,2014,Алматы,седан,2.5,автомат,,передний привод,слева,черный металлик,Да
Mitsubishi,Delica,3100000,1995,Алматы,минивэн,2.8,автомат,,полный привод,справа,зеленый,Да
Mercedes-Benz,GLS 450,66000000,2020,Алматы,внедорожник,3,автомат,49500,полный привод,слева,белый металлик,Да
Mercedes-Benz,C 280,2600000,1994,Алматы,седан,2.8,автомат,,задний привод,слева,серебристый металлик,Да
Volkswagen,Passat,900000,1994,Алматы,универсал,1.8,механика,223300,передний привод,слева,фиолетовый,Да
Mitsubishi,Delica,8500000,2001,Алматы,минивэн,3,автомат,170000,полный привод,справа,белый,Да
Nissan,Qashqai,7889000,2012,Алматы,кроссовер,1.6,автомат,89213,передний привод,слева,белый,Да
Toyota,Land Cruiser,24000000,2012,Алматы,внедорожник,4.6,автомат,210000,полный привод,слева,черный,Да
Kia,Rio,5500000,2014,Алматы,седан,1.6,автомат,224645,передний привод,слева,серебристый,Да
ВАЗ (Lada),2106,1100000,2002,Алматы,седан,1.5,механика,,задний привод,слева,,Да
Toyota,Camry,5600000,2007,Алматы,седан,2.4,автомат,333333,передний привод,слева,белый металлик,Да
Land Rover,Range Rover Evoque,12500000,2014,Алматы,кроссовер,2,автомат,105000,полный привод,слева,белый металлик,Да
Toyota,Land Cruiser Prado,15500000,2010,Алматы,внедорожник,2.7,автомат,172000,полный привод,слева,серебристый металлик,Да
BMW,530,3200000,1994,Алматы,седан,3,автомат,,задний привод,слева,серый,Да
Kia,Sportage,7989000,2014,Алматы,кроссовер,2,автомат,176647,передний привод,слева,белый,Да
Geely,Tugella,13900000,2022,Алматы,кроссовер,2,автомат,16000,полный привод,слева,,Да
Nissan,Almera,5350000,2014,Алматы,седан,1.6,автомат,68968,передний привод,слева,черный,Да
Chevrolet,Cobalt,6900000,2023,Алматы,седан,1.5,автомат,33000,передний привод,слева,белый,Да
Skoda,Superb,5000000,2010,Алматы,лифтбек,1.8,робот,170000,передний привод,слева,черный металлик,Да
Toyota,Camry,5500000,2002,Алматы,седан,2.4,автомат,333333,передний привод,слева,белый металлик,Да
Toyota,RAV 4,4000000,1996,Алматы,кроссовер,2,автомат,,полный привод,справа,черный металлик,Да
Toyota,Corolla,3700000,2003,Алматы,седан,1.8,автомат,220000,передний привод,слева,,Да
ВАЗ (Lada),2107,300000,2010,Алматы,седан,1.7,механика,250000,задний привод,слева,черный,Нет
Genesis,GV80,31250000,2020,Алматы,кроссовер,2.5,автомат,32568,полный привод,слева,черный,Да
Lexus,ES 250,20990000,2021,Алматы,седан,2.5,автомат,20000,передний привод,слева,красный металлик,Да
Toyota,Camry,3300000,2000,Алматы,седан,2.2,автомат,200000,передний привод,слева,синий металлик,Да
Nissan,Qashqai,13700000,2021,Алматы,кроссовер,2,вариатор,37000,полный привод,слева,белый,Да
Mercedes-Benz,E 320,5500000,2001,Алматы,седан,3.2,автомат,,полный привод,слева,черный металлик,Да
Subaru,Legacy,1850000,1997,Алматы,седан,2.2,автомат,,полный привод,слева,серебристый металлик,Да
Toyota,Previa,2300000,1994,Алматы,минивэн,2.4,механика,,задний привод,слева,,Да
Toyota,Highlander,37000000,2022,Алматы,кроссовер,3.5,автомат,,полный привод,слева,серый металлик,Да
Nissan,Maxima,2050000,1995,Алматы,седан,3,автомат,,передний привод,слева,зеленый,Да
Toyota,RAV 4,17500000,2021,Алматы,кроссовер,2,вариатор,83400,полный привод,слева,коричневый металлик,Да
Nissan,Juke,7500000,2013,Алматы,кроссовер,1.6,вариатор,86800,передний привод,слева,серый металлик,Да
Chevrolet,Lacetti,3100000,2011,Алматы,седан,1.4,механика,222,передний привод,слева,белый,Да
BMW,318,4100000,2001,Алматы,седан,2,автомат,240000,задний привод,слева,серебристый металлик,Да
BMW,530,7200000,2002,Алматы,седан,3,автомат,100000,задний привод,слева,серебристый металлик,Да
ВАЗ (Lada),Granta 2190 (седан),3100000,2013,Конаев (Капшагай),седан,1.6,автомат,322022,передний привод,слева,черный металлик,Да
Mercedes-Benz,G 55 AMG,27200000,2011,Алматы,внедорожник,5.5,автомат,182000,полный привод,слева,черный,Да
Honda,e:NS1,12200000,2023,Алматы,кроссовер,,автомат,10,передний привод,слева,,Да
Toyota,Carina E,2700000,1995,Алматы,универсал,1.8,механика,,передний привод,слева,вишня металлик,Да
Mercedes-Benz,S 320,3100000,1996,Алматы,седан,3.2,автомат,245,задний привод,слева,белый металлик,Да
Toyota,Land Cruiser Prado,11500000,2007,Алматы,внедорожник,2.7,автомат,247000,полный привод,слева,черный металлик,Да
Lexus,RX 300,26000000,2018,Алматы,кроссовер,2,автомат,49000,полный привод,слева,черный металлик,Да
Daewoo,Nexia,2000000,2016,Алматы,седан,1.6,механика,,передний привод,слева,,Да
Lexus,LX 570,62000000,2020,Алматы,внедорожник,5.7,автомат,50000,полный привод,слева,белый металлик,Да
Subaru,Impreza,4000000,2001,Алматы,седан,2,механика,,полный привод,слева,серебристый металлик,Да
Toyota,Corolla,11700000,2019,Алматы,седан,1.6,вариатор,43000,передний привод,слева,,Да
Mazda,626,450000,1990,Алматы,лифтбек,1.8,механика,,передний привод,слева,,Да
BMW,320,3650000,2001,Алматы,седан,2,автомат,350000,задний привод,слева,серебристый,Да
Toyota,Camry,2450000,1995,Алматы,седан,3,автомат,638000,передний привод,слева,серебристый,Да
Mazda,626,500000,1991,Алматы,лифтбек,2,механика,,передний привод,слева,зеленый,Да
Toyota,Camry,22300000,2022,Алматы,седан,3.5,автомат,,передний привод,слева,белый металлик,Да
Chevrolet,Orlando,7100000,2014,Алматы,минивэн,1.8,автомат,119000,передний привод,слева,,Да
Chevrolet,Aveo,3300000,2013,Алматы,седан,1.6,автомат,,передний привод,слева,белый,Да
Isuzu,Midi,600000,1991,Алматы,минивэн,2.4,механика,360000,полный привод,слева,серебристый металлик,Да
Toyota,Land Cruiser Prado,13500000,2010,Алматы,внедорожник,3,автомат,,полный привод,слева,черный,Да
Lexus,ES 250,20999000,2021,Алматы,седан,2.5,автомат,20000,передний привод,слева,красный металлик,Да
Audi,100,2000000,1991,Алматы,седан,2.3,механика,,передний привод,слева,,Да
Mercedes-Benz,G 500,8500000,1999,Алматы,внедорожник,5,автомат,,полный привод,слева,черный металлик,Да
Hyundai,Tucson,8300000,2015,Алматы,кроссовер,2,автомат,258000,передний привод,слева,черный металлик,Да
Volkswagen,Golf,550000,1993,Алматы,хэтчбек,1.8,автомат,110000,передний привод,слева,красный металлик,Да
Lexus,LX 470,7800000,1999,Алматы,внедорожник,4.7,автомат,,полный привод,слева,серый металлик,Да
Mercedes-Benz,E 320,3200000,1993,Талгар,седан,3.2,механика,,задний привод,слева,черный,Нет
Opel,Vectra,1500000,2001,Алматы,седан,1.8,механика,320000,передний привод,слева,серый металлик,Да
Mitsubishi,Galant,1000000,1991,Алматы,хэтчбек,2,механика,,передний привод,слева,бордовый металлик,Да
Skoda,Fabia,2500000,2007,Алматы,хэтчбек,1.4,механика,320000,передний привод,слева,серый металлик,Да
Audi,100,2888888,1992,Алматы,универсал,2.3,механика,235468,передний привод,слева,вишня металлик,Да
Honda,Stream,4200000,2000,Алматы,минивэн,2.4,механика,200000,передний привод,слева,белый металлик,Да
BMW,520,780000,1991,Алматы,седан,2,механика,,задний привод,слева,серый металлик,Да
Hyundai,Grandeur,12100000,2019,Алматы,седан,3,автомат,106200,передний привод,слева,серебристый металлик,Да
Toyota,Land Cruiser,20500000,2004,Алматы,внедорожник,4.5,механика,263000,полный привод,слева,,Да
Volkswagen,Polo,5100000,2015,Алматы,седан,1.6,автомат,,передний привод,слева,белый металлик,Да
Kia,K8,25000000,2022,Алматы,седан,2.5,автомат,9000,передний привод,слева,черный,Да
Nissan,Teana,4800000,2006,Алматы,седан,2.3,автомат,,передний привод,слева,,Да
Toyota,Camry,4500000,2002,Алматы,седан,3,автомат,,передний привод,слева,голубой,Да
Toyota,Ipsum,2900000,1996,Алматы,минивэн,2,автомат,,полный привод,справа,,Да
Daewoo,Leganza,700000,1999,Шелек,седан,2,автомат,,передний привод,слева,,Да
Toyota,Land Cruiser Prado,25900000,2020,Алматы,внедорожник,2.7,автомат,42000,полный привод,слева,серебристый металлик,Да
Ford,Focus,1900000,2003,Алматы,седан,2,автомат,198000,передний привод,слева,зеленый металлик,Да
Lexus,LX 470,7888888,2000,Конаев (Капшагай),внедорожник,4.7,автомат,315865,полный привод,слева,серый металлик,Да
Lexus,ES 250,13100000,2015,Алматы,седан,2.5,автомат,221750,передний привод,слева,белый металлик,Да
Chevrolet,Cobalt,4000000,2014,Алматы,седан,1.5,автомат,170000,передний привод,слева,бежевый металлик,Да
Kia,K5,7300000,2015,Алматы,седан,2,автомат,180000,передний привод,слева,,Да
Polar Stone,Jishi 01,29000000,2023,Алматы,внедорожник,1.5,автомат,,полный привод,слева,,Да
Mitsubishi,ASX,14500000,2023,Алматы,кроссовер,2,вариатор,,передний привод,слева,белый металлик,Да
Toyota,Sienna,7400000,2006,Алматы,минивэн,3.3,автомат,,передний привод,слева,белый металлик,Да
Mercedes-Benz,S 350,4899999,2002,Алматы,седан,3.7,автомат,286000,задний привод,слева,серебристый металлик,Да
Nissan,Primera,3200000,2005,Алматы,седан,1.8,механика,123456,передний привод,слева,серый металлик,Да
Toyota,Camry,450000,1987,Алматы,седан,2,механика,350000,передний привод,слева,серый металлик,Да
ГАЗ,ГАЗель,3299999,2006,Алматы,фургон,2.4,механика,,задний привод,слева,белый,Да
Mazda,626,1200000,1993,Алматы,седан,2,механика,,передний привод,слева,серый,Да
Mitsubishi,Delica,1790000,1995,Алматы,минивэн,2.5,автомат,111111,полный привод,справа,зеленый металлик,Да
Kia,Sportage,11000000,2017,Алматы,кроссовер,2,автомат,109000,передний привод,слева,синий,Да
Audi,A6,3600000,2001,Алматы,универсал,2.8,автомат,,полный привод,слева,синий металлик,Да
Hyundai,Sonata,6200000,2010,Алматы,седан,2.4,автомат,263073,передний привод,слева,серый металлик,Да
Genesis,G70,14500000,2019,Алматы,седан,3.3,автомат,80500,полный привод,слева,белый металлик,Да
Toyota,Land Cruiser Prado,19800000,2012,Алматы,внедорожник,4,автомат,129000,полный привод,слева,белый металлик,Да
Mercedes-Maybach,S 500,35000000,2015,Алматы,седан,4.7,автомат,77777,задний привод,слева,белый,Да
Toyota,Ipsum,5600000,2008,Алматы,минивэн,2.4,автомат,270000,передний привод,справа,белый металлик,Да
Daewoo,Matiz,1100000,2012,Алматы,хэтчбек,0.8,механика,,передний привод,слева,серебристый металлик,Да
Toyota,Corolla,10500000,2020,Алматы,седан,1.6,вариатор,,передний привод,слева,серый металлик,Нет
Mitsubishi,Galant,920000,1991,Алматы,хэтчбек,2,механика,,передний привод,слева,серебристый,Да
Toyota,Highlander,25500000,2020,Алматы,кроссовер,3.5,автомат,20000,полный привод,слева,черный,Да
Subaru,Impreza,1600009,1995,Алматы,универсал,1.8,механика,,полный привод,слева,синий металлик,Да
ВАЗ (Lada),2107,700000,2007,Алматы,седан,1.7,механика,,задний привод,слева,синий,Нет
Nissan,Cefiro,1300000,1996,Алматы,седан,2,автомат,,передний привод,справа,белый металлик,Да
BMW,325,900000,1991,Алматы,седан,2.5,механика,,задний привод,слева,черный,Да
Toyota,Camry,14500000,2022,Алматы,седан,2.5,автомат,28000,передний привод,слева,черный металлик,Да
Mitsubishi,Pajero,3800000,1996,Алматы,внедорожник,2.8,автомат,,полный привод,справа,белый,Да
Zeekr,001,25500000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,оранжевый металлик,Да
Volkswagen,Passat,950000,1991,Алматы,универсал,2,механика,650,передний привод,слева,,Да
Mitsubishi,Outlander Sport,12600000,2020,Алматы,внедорожник,2,вариатор,12000,полный привод,слева,серебристый,Да
Kia,Morning,6000000,2017,Алматы,хэтчбек,1,автомат,69000,передний привод,слева,черный металлик,Да
Toyota,Sienna,7800000,2006,Алматы,минивэн,3.3,автомат,,передний привод,слева,серебристый металлик,Да
Kia,Sportage,18500000,2022,Алматы,кроссовер,2,автомат,26,полный привод,слева,серый металлик,Да
Mercedes-Benz,E 430,4000000,1998,Алматы,седан,4.3,автомат,,задний привод,слева,,Да
Mitsubishi,Pajero Sport,8000000,2008,Алматы,внедорожник,3.2,автомат,244000,полный привод,слева,,Да
Audi,100,880000,1991,Алматы,седан,2,механика,555555,передний привод,слева,белый,Да
ГАЗ,ГАЗель,7200000,2012,Алматы,фургон,2.9,механика,91000,задний привод,слева,белый металлик,Да
BMW,325,1500000,1994,Алматы,купе,2.5,механика,,задний привод,слева,черный,Да
Hyundai,i30,10250000,2023,Алматы,универсал,1.5,автомат,5000,передний привод,слева,серебристый металлик,Да
Hyundai,Sonata,8500000,2014,Алматы,седан,2.4,автомат,,передний привод,слева,серебристый металлик,Да
Volkswagen,Golf,850000,1992,Алматы,хэтчбек,1.6,механика,,передний привод,слева,белый,Да
Mazda,626,1200000,1991,Есик,лифтбек,2,механика,,передний привод,слева,,Да
Lexus,RX 200t,22700000,2017,Алматы,кроссовер,2,автомат,41000,полный привод,слева,белый металлик,Да
Honda,Odyssey,4750000,2001,Алматы,минивэн,3,вариатор,,передний привод,справа,белый металлик,Да
Daewoo,Nexia,900000,2010,Алматы,седан,1.5,механика,,передний привод,слева,серебристый,Да
Citroen,ZX,1150000,1993,Алматы,хэтчбек,1.4,механика,170000,передний привод,слева,синий,Да
Audi,S8,22500000,2013,Алматы,седан,4,автомат,66000,полный привод,слева,белый металлик,Да
Ford,Explorer,17000000,2018,Алматы,внедорожник,2.3,автомат,90000,полный привод,слева,черный металлик,Да
Kia,Sorento,10290000,2014,Алматы,кроссовер,2.4,автомат,97243,полный привод,слева,серый,Да
