Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Toyota,Hilux,21900000,2023,Астана,пикап,2.7,автомат,15000,полный привод,слева,белый металлик,Да
Chevrolet,Aveo,3500000,2013,Астана,хэтчбек,1.6,автомат,170000,передний привод,слева,черный металлик,Да
ВАЗ (Lada),2115 (седан),500000,2007,Кокшетау,седан,1.6,механика,,передний привод,слева,серебристый металлик,Нет
Nissan,Teana,7290000,2014,Астана,седан,2.5,вариатор,218890,передний привод,слева,белый,Да
Toyota,Camry,12100000,2020,Астана,седан,2.5,автомат,51456,передний привод,слева,серый металлик,Да
Mazda,3,4300000,2010,Астана,седан,2,автомат,160000,передний привод,слева,черный,Да
Hyundai,Accent,8800000,2020,Кокшетау,седан,1.6,автомат,57135,передний привод,слева,черный,Да
Chevrolet,Nexia,4600000,2021,Астана,седан,1.5,механика,45000,передний привод,слева,,Да
Audi,A6,2300000,1996,Астана,седан,2.6,автомат,,передний привод,слева,черный,Да
Mitsubishi,Outlander,7000000,2010,Кокшетау,кроссовер,2.4,вариатор,165000,полный привод,слева,черный металлик,Да
Chery,Tiggo 2,7100000,2023,Астана,кроссовер,1.5,вариатор,16,передний привод,слева,серый,Да
Volkswagen,Passat,1800000,1998,Астана,седан,2.3,механика,,передний привод,слева,синий,Да
Toyota,Carina E,2400000,1995,Астана,седан,1.8,механика,220000,передний привод,слева,бордовый металлик,Да
Nissan,X-Trail,9500000,2015,Астана,кроссовер,2,вариатор,110000,полный привод,слева,черный,Да
Mercedes-Benz,E 220,2700000,1995,Астана,седан,2.2,автомат,,задний привод,слева,серебристый,Да
Hyundai,Accent,5200000,2012,Астана,седан,1.6,автомат,160000,передний привод,слева,серый,Да
Dodge,Caliber,2500000,2006,Астана,хэтчбек,2.4,вариатор,250000,передний привод,слева,бордовый,Да
Kia,Sportage,12790000,2021,Астана,кроссовер,2,автомат,78500,полный привод,слева,серый,Да
Toyota,Camry,15300000,2020,Астана,седан,2.5,автомат,60500,передний привод,слева,коричневый,Да
Lexus,LX 470,11500000,2005,Астана,внедорожник,4.7,автомат,280000,полный привод,слева,белый металлик,Да
Toyota,Camry,7100000,2007,Астана,седан,3.5,автомат,211000,передний привод,слева,черный металлик,Да
Volkswagen,Passat,1250000,1993,Астана,универсал,2,механика,,передний привод,слева,коричневый,Да
BMW,730,2200000,1995,Астана,седан,3,автомат,,задний привод,слева,зеленый,Да
Toyota,Camry,4900000,2005,Астана,седан,2.4,автомат,,передний привод,слева,,Да
Toyota,Avensis,6000000,2009,Астана,седан,1.8,вариатор,257000,передний привод,слева,красный,Да
Honda,CR-V,3700000,1998,Астана,кроссовер,2,автомат,362000,полный привод,слева,,Да
Lexus,LX 570,31500000,2013,Астана,внедорожник,5.7,автомат,180000,полный привод,слева,,Да
Hyundai,H-1,8000000,2010,Астана,минивэн,2.4,механика,,задний привод,слева,белый,Да
Lifan,X60,5330625,2018,Астана,кроссовер,1.8,вариатор,116000,передний привод,слева,черный,Да
Audi,80,1450000,1990,Кокшетау,седан,1.8,механика,,передний привод,слева,синий металлик,Да
Toyota,4Runner,17000000,2014,Астана,внедорожник,4,автомат,193080,полный привод,слева,черный металлик,Да
Mercedes-Benz,ML 230,3700000,1999,Кокшетау,внедорожник,2.3,механика,,полный привод,слева,синий металлик,Да
Chevrolet,Cruze,5000000,2013,Кокшетау,хэтчбек,1.8,автомат,136000,передний привод,слева,,Да
Mitsubishi,Outlander,14800000,2022,Астана,кроссовер,2,вариатор,65,передний привод,слева,белый металлик,Да
Mitsubishi,L200,5500000,2008,Астана,пикап,2.5,механика,267000,полный привод,слева,синий,Да
Toyota,Camry,4500000,2012,Астана,седан,2.5,автомат,,передний привод,слева,черный металлик,Да
Mitsubishi,Outlander,14000000,2021,Астана,кроссовер,2,вариатор,10000,полный привод,слева,черный металлик,Да
Chevrolet,Equinox,15500000,2021,Астана,кроссовер,2,автомат,25000,полный привод,слева,,Да
Nissan,Qashqai,7000000,2014,Астана,кроссовер,1.2,вариатор,112000,передний привод,слева,,Да
Hyundai,Tucson,12500000,2019,Астана,кроссовер,2.4,автомат,64000,полный привод,слева,черный металлик,Да
Kia,Sorento,12900000,2018,Астана,кроссовер,2.4,автомат,135000,передний привод,слева,,Да
Chevrolet,Cruze,4300000,2013,Астана,седан,1.6,автомат,,передний привод,слева,черный металлик,Да
Toyota,Corolla,11000000,2020,Астана,седан,1.6,вариатор,,передний привод,слева,,Да
Mazda,MPV,5300000,2008,Астана,минивэн,2.3,автомат,116800,полный привод,справа,черный металлик,Нет
Lexus,GS 300,6000000,2002,Астана,седан,3,автомат,,задний привод,слева,серебристый,Да
Toyota,Camry,13500000,2016,Астана,седан,2.5,автомат,120000,передний привод,слева,белый металлик,Да
ГАЗ,ГАЗель,5000000,2010,Астана,фургон,2.9,механика,200000,задний привод,слева,белый,Да
Chevrolet,Cobalt,7500000,2023,Астана,седан,1.5,автомат,7000,передний привод,слева,белый,Да
BMW,X5,10200000,2009,Кокшетау,кроссовер,3,автомат,,полный привод,слева,синий металлик,Да
УАЗ,Pickup,3200000,2016,Астана,пикап,2.7,механика,,полный привод,слева,белый,Да
Kia,Rio,6500000,2017,Астана,седан,1.6,механика,,передний привод,слева,белый,Да
ВАЗ (Lada),2109 (хэтчбек),700000,1997,Астана,хэтчбек,1.5,механика,,передний привод,слева,зеленый металлик,Да
Renault,Logan,4700000,2019,Астана,седан,1.6,механика,250000,передний привод,слева,бронза металлик,Да
Mazda,323,1500000,1995,Астана,хэтчбек,1.8,механика,,передний привод,слева,зеленый металлик,Да
Hyundai,Sonata,14500000,2020,Астана,седан,2,автомат,52000,передний привод,слева,белый,Да
Toyota,Camry,13000000,2018,Астана,седан,2.5,автомат,,передний привод,слева,,Да
Mitsubishi,Colt,2300000,1997,Астана,хэтчбек,1.6,автомат,,передний привод,слева,белый,Да
Toyota,Caldina,2800000,1992,Астана,универсал,2,автомат,270000,передний привод,справа,черный металлик,Да
Mercedes-Benz,E 200,2450000,1997,Атбасар,седан,2,механика,,задний привод,слева,бордовый металлик,Да
ВАЗ (Lada),2107,620000,1990,Астана,седан,1.4,механика,97000,задний привод,слева,бежевый,Да
Hyundai,Solaris,6300000,2014,Астана,седан,1.6,автомат,170000,передний привод,слева,синий,Да
Toyota,Caldina,2750000,1995,Астана,универсал,2,автомат,280000,передний привод,справа,черный металлик,Да
Mercedes-Benz,E 200,2450000,1997,Астана,седан,2,механика,,задний привод,слева,,Да
Audi,A6,3700000,1997,Кокшетау,седан,2.8,механика,460000,передний привод,слева,зеленый,Да
Toyota,Camry,9300000,2014,Астана,седан,2.5,автомат,195000,передний привод,слева,черный металлик,Да
Lexus,RX 350,11000000,2008,Астана,кроссовер,3.5,автомат,250000,полный привод,слева,зеленый металлик,Да
ВАЗ (Lada),2107,450000,1999,Астана,седан,1.6,механика,,задний привод,слева,белый,Да
BMW,X5,5100000,2001,Астана,кроссовер,3,автомат,,полный привод,слева,,Да
Toyota,Camry,16500000,2021,Астана,седан,2.5,автомат,32000,передний привод,слева,синий металлик,Да
Toyota,Land Cruiser Prado,27500000,2021,Астана,внедорожник,2.7,автомат,5000,полный привод,слева,черный,Да
Mercedes-Benz,GLS 400,40000000,2016,Астана,внедорожник,3,автомат,93500,полный привод,слева,белый,Да
Mitsubishi,Outlander,12000000,2021,Астана,кроссовер,2,вариатор,,полный привод,слева,белый,Да
Opel,Omega,1250000,1994,Астана,седан,2.5,автомат,,задний привод,слева,черный,Да
BMW,X6,60000000,2022,Астана,кроссовер,3,автомат,1600,полный привод,слева,белый металлик,Да
Chevrolet,Tracker,9000000,2021,Астана,кроссовер,1,автомат,36000,передний привод,слева,синий металлик,Да
Jaguar,F-Pace,24500000,2018,Астана,кроссовер,2,автомат,55000,полный привод,слева,,Да
Daewoo,Nexia,1800000,2013,Балкашино,седан,1.6,механика,330000,передний привод,слева,синий металлик,Да
УАЗ,3303,2300000,1995,Балкашино,пикап,2.5,механика,,полный привод,слева,зеленый,Да
ВАЗ (Lada),2110 (седан),1220000,2005,Кокшетау,седан,1.5,механика,300000,передний привод,слева,синий,Да
Kia,Cee’d,11100000,2023,Астана,универсал,1.6,автомат,,передний привод,слева,,Да
Skoda,Octavia,6850000,2014,Астана,лифтбек,1.6,автомат,244475,передний привод,слева,серый металлик,Да
Volkswagen,Transporter,2500000,1992,Астана,минивэн,1.9,механика,,передний привод,слева,оранжевый металлик,Да
Audi,80,800000,1986,Кокшетау,седан,1.8,механика,432041,передний привод,слева,красный,Да
Hyundai,Palisade,25300000,2022,Астана,кроссовер,3.8,автомат,17500,передний привод,слева,белый,Да
Kia,Rio,8000000,2021,Астана,седан,1.6,автомат,80000,передний привод,слева,серый металлик,Да
ВАЗ (Lada),Priora 2171 (универсал),2150000,2012,Астана,универсал,1.6,механика,195000,передний привод,слева,белый,Да
Volkswagen,Transporter,2500000,1991,Кокшетау,минивэн,1.9,механика,,передний привод,слева,оранжевый металлик,Да
Audi,100,4000000,1994,Астана,седан,2.6,автомат,370000,передний привод,слева,черный,Да
Subaru,Tribeca,5000000,2005,Астана,кроссовер,3,автомат,,полный привод,слева,белый,Да
Hyundai,Tucson,11900000,2019,Астана,кроссовер,2,автомат,70000,передний привод,слева,серый металлик,Да
Chevrolet,Niva,3216628,2013,Степногорск,внедорожник,1.7,механика,108000,полный привод,слева,белый,Да
Kia,Sorento,15900000,2022,Астана,кроссовер,2.5,автомат,38000,передний привод,слева,серый металлик,Да
Toyota,Camry,15000000,2019,Кокшетау,седан,2.5,автомат,120000,передний привод,слева,белый,Да
ГАЗ,2410 (Волга),1400000,1987,Астана,седан,2.4,механика,,задний привод,слева,голубой,Да
Lincoln,Navigator,9900000,2007,Астана,внедорожник,5.4,автомат,170000,полный привод,слева,белый,Да
Audi,100,3800000,1993,Кокшетау,седан,2.8,механика,340000,полный привод,слева,фиолетовый металлик,Да
Toyota,Yaris,4300000,2008,Астана,хэтчбек,1.5,автомат,150000,передний привод,слева,белый металлик,Да
ВАЗ (Lada),Priora 2171 (универсал),2800000,2014,Астана,универсал,1.6,механика,240000,передний привод,слева,белый,Да
Mitsubishi,Delica,9000000,1996,Астана,минивэн,2.5,автомат,100000,полный привод,справа,,Да
Nissan,Frontier,5500000,2004,Астана,пикап,3.3,автомат,270312,полный привод,слева,серебристый,Да
Lexus,IS 300,15200000,2020,Астана,седан,2,автомат,40,задний привод,слева,черный,Да
Toyota,Corolla,5750000,2008,Астана,седан,1.8,автомат,282000,передний привод,слева,черный,Да
Hyundai,Sonata,15500000,2021,Астана,седан,2.5,автомат,41000,передний привод,слева,черный металлик,Да
Mercedes-Benz,E 230,2600000,1995,Кокшетау,седан,2.3,автомат,,задний привод,слева,серебристый металлик,Да
Hyundai,Palisade,23900000,2021,Астана,кроссовер,3.5,автомат,57000,полный привод,слева,зеленый металлик,Да
ВАЗ (Lada),2107,500000,2006,Кокшетау,седан,1.6,механика,,задний привод,слева,белый,Да
ВАЗ (Lada),Priora 2170 (седан),1620000,2008,Астана,седан,1.6,механика,,передний привод,слева,зеленый металлик,Да
Kia,Sorento,23000000,2021,Астана,кроссовер,2.5,автомат,48000,полный привод,слева,серый металлик,Да
Toyota,RAV 4,19800000,2020,Астана,кроссовер,2,вариатор,52000,полный привод,слева,белый металлик,Да
ВАЗ (Lada),Priora 2172 (хэтчбек),2100000,2012,Астана,хэтчбек,1.6,механика,220000,передний привод,слева,серый металлик,Да
Lexus,IS 300,25000000,2022,Астана,седан,3,автомат,,задний привод,слева,белый,Да
Toyota,Land Cruiser Prado,24000000,2018,Астана,внедорожник,2.7,автомат,112000,полный привод,слева,,Да
ВАЗ (Lada),2103,700000,1978,Шортанды,седан,1.3,механика,,задний привод,слева,белый,Да
ВАЗ (Lada),Vesta SW Cross,7500000,2021,Астана,универсал,1.8,механика,,передний привод,слева,серебристый металлик,Да
Volkswagen,Passat,1300000,1992,Кокшетау,универсал,2,механика,,передний привод,слева,черный металлик,Да
BMW,X5,61500000,2021,Кокшетау,кроссовер,4.4,автомат,32000,полный привод,слева,белый,Да
Volkswagen,Transporter,1950000,1994,Щучинск,минивэн,2.5,механика,,передний привод,слева,,Да
ВАЗ (Lada),2112 (хэтчбек),780000,2001,Кокшетау,хэтчбек,1.6,механика,169000,передний привод,слева,,Да
Lexus,LX 570,69000000,2020,Кокшетау,внедорожник,5.7,автомат,35000,полный привод,слева,черный,Да
Toyota,Camry,14500000,2018,Астана,седан,2.5,автомат,80000,передний привод,слева,белый металлик,Да
Opel,Vectra,900000,1993,Астана,седан,1.6,механика,,передний привод,слева,вишня,Да
Toyota,RAV 4,17000000,2020,Астана,кроссовер,2.5,автомат,50000,полный привод,слева,,Да
Kia,Cerato,6500000,2012,Астана,седан,2,автомат,97000,передний привод,слева,синий металлик,Да
Mazda,MPV,3300000,2000,Астана,минивэн,2.5,автомат,,передний привод,слева,зеленый металлик,Да
ВАЗ (Lada),2114 (хэтчбек),320000,2008,Астана,хэтчбек,1.5,механика,299999,передний привод,слева,черный металлик,Нет
Chevrolet,Spark,5300000,2021,Кокшетау,хэтчбек,1,автомат,12000,передний привод,слева,серый,Да
ВАЗ (Lada),Granta 2190 (седан),1300000,2012,Астана,седан,1.6,механика,280000,передний привод,слева,белый металлик,Да
Toyota,Land Cruiser Prado,29700000,2022,Астана,внедорожник,2.7,автомат,,полный привод,слева,белый,Да
Volkswagen,Passat,2700000,2002,Астана,седан,1.8,автомат,160000,передний привод,слева,черный металлик,Да
BMW,X6,60000000,2022,Астана,кроссовер,3,автомат,7000,полный привод,слева,белый,Да
Audi,80,2300000,1991,Астана,седан,1.8,механика,,передний привод,слева,красный металлик,Да
Mitsubishi,Pajero Sport,4500000,2007,Астана,внедорожник,2.5,механика,330000,полный привод,слева,черный металлик,Да
Nissan,Qashqai,7500000,2014,Астана,кроссовер,2,вариатор,140000,передний привод,слева,фиолетовый металлик,Да
Hyundai,Elantra,6000000,2013,Астана,седан,1.6,автомат,,передний привод,слева,,Да
Kia,K7,7400000,2016,Астана,седан,3,автомат,100000,передний привод,слева,,Да
Москвич,412,750000,1988,Кокшетау,седан,1.5,механика,100000,задний привод,слева,,Да
Toyota,RAV 4,15000000,2018,Астана,кроссовер,2,вариатор,45000,полный привод,слева,белый,Да
Rolls-Royce,Cullinan,420000000,2021,Астана,кроссовер,6.7,автомат,1000,полный привод,слева,синий металлик,Да
Hyundai,Tucson,5200000,2008,Астана,кроссовер,2,механика,270000,полный привод,слева,голубой металлик,Да
Cadillac,Escalade,30000000,2016,Астана,внедорожник,6.2,автомат,77000,полный привод,слева,черный металлик,Да
BMW,318,900000,1991,Державинск,седан,1.8,механика,200000,задний привод,слева,,Да
Changan,CS55 Plus,11900000,2023,Астана,кроссовер,1.5,робот,3000,передний привод,слева,,Да
Volkswagen,Polo,6500000,2016,Астана,седан,1.6,автомат,223333,передний привод,слева,черный металлик,Да
ВАЗ (Lada),Largus,4600000,2017,Астана,универсал,1.6,механика,135000,передний привод,слева,белый металлик,Да
Scion,XA,3100000,2005,Астана,хэтчбек,1.3,автомат,,передний привод,слева,белый,Да
JAC,J7,8500000,2022,Астана,лифтбек,1.5,механика,18000,передний привод,слева,синий,Да
Toyota,Camry,2400000,2001,Астана,седан,2.2,автомат,495000,передний привод,слева,черный металлик,Да
Jeep,Wrangler,6000000,1993,Астана,внедорожник,4,механика,,полный привод,слева,бежевый,Да
BMW,M6,16000000,2008,Астана,купе,5,робот,89000,задний привод,слева,синий металлик,Да
BMW,X5,75000000,2023,Астана,кроссовер,3,автомат,40,полный привод,слева,серый,Да
Audi,A8,5700000,2003,Астана,седан,4.2,автомат,312000,полный привод,слева,серый металлик,Да
Jetta,VA3,10000000,2023,Астана,седан,1.5,автомат,,передний привод,слева,белый металлик,Да
Zeekr,001,26000000,2023,Астана,лифтбек,,автомат,150,полный привод,слева,черный,Да
Toyota,Land Cruiser,10000000,2003,Астана,внедорожник,4.5,механика,370000,полный привод,слева,белый,Да
Toyota,Hilux Surf,3500000,1993,Астана,внедорожник,2.4,автомат,510000,полный привод,справа,синий металлик,Да
Mitsubishi,Delica,3499999,1996,Астана,минивэн,2.8,автомат,,полный привод,слева,,Да
Renault,Duster,6000000,2014,Астана,кроссовер,2,автомат,154000,полный привод,слева,белый,Да
Toyota,Camry,8200000,2010,Кокшетау,седан,2.5,автомат,,передний привод,слева,,Да
ВАЗ (Lada),2104,900000,1992,Астана,универсал,1.6,механика,,задний привод,слева,красный,Да
ВАЗ (Lada),Vesta,5050000,2017,Астана,седан,1.6,механика,140000,передний привод,слева,хамелеон металлик,Да
Jetour,X70 Plus,13300000,2023,Астана,кроссовер,1.6,робот,,передний привод,слева,черный,Да
Kia,Rio X-Line,9000000,2019,Астана,хэтчбек,1.6,автомат,61000,передний привод,слева,черный металлик,Да
Toyota,Hilux,14500000,2013,Астана,пикап,2.7,автомат,195000,полный привод,слева,черный,Да
Chevrolet,Tracker,9000000,2020,Астана,кроссовер,1.8,автомат,97000,передний привод,слева,черный металлик,Да
Toyota,Highlander,27777777,2020,Астана,кроссовер,2.5,автомат,25000,полный привод,слева,серый металлик,Да
ВАЗ (Lada),2106,600000,2001,Астана,седан,1.6,механика,,задний привод,слева,,Да
Hyundai,Sonata,5100000,2011,Астана,седан,2,автомат,230000,передний привод,слева,,Да
Land Rover,Range Rover Sport,7550526,2006,Астана,внедорожник,4.2,автомат,250,полный привод,слева,,Да
Toyota,Highlander,14700000,2013,Астана,кроссовер,3.5,автомат,,полный привод,слева,черный металлик,Да
Volkswagen,Touareg,4800000,2005,Астана,кроссовер,4.2,автомат,,полный привод,слева,серебристый металлик,Да
Volkswagen,Tiguan,7700000,2015,Астана,кроссовер,1.4,автомат,154000,передний привод,слева,синий металлик,Да
Toyota,Land Cruiser Prado,12000000,2004,Астана,внедорожник,3,механика,102000,полный привод,слева,черный металлик,Да
Volkswagen,Touran,5300000,2009,Астана,минивэн,1.4,робот,223500,передний привод,слева,черный металлик,Да
Mercedes-Benz,S 280,4000000,1998,Астана,седан,2.8,автомат,,задний привод,слева,синий,Да
Toyota,Land Cruiser,16999999,2008,Астана,внедорожник,4.7,автомат,270000,полный привод,слева,,Да
Toyota,Hilux Surf,3000000,1992,Кокшетау,внедорожник,2.4,автомат,,полный привод,справа,серый металлик,Да
Lexus,RX 300,6500000,2002,Акколь (Аккольский р-н),кроссовер,3,автомат,123,полный привод,слева,серебристый металлик,Да
BMW,540,37000000,2021,Астана,седан,3,автомат,24000,задний привод,слева,черный металлик,Да
Volkswagen,Polo,7290000,2018,Астана,седан,1.6,автомат,115318,передний привод,слева,серый,Да
Toyota,Camry,9999999,2012,Астана,седан,2.5,автомат,,передний привод,слева,серый металлик,Да
Audi,A6,7700000,2008,Астана,седан,2.8,автомат,140000,полный привод,слева,серебристый,Да
Toyota,Hilux Surf,3000000,1992,Астана,внедорожник,2.4,автомат,,полный привод,справа,серый металлик,Да
Toyota,Land Cruiser Prado,27500000,2021,Астана,внедорожник,2.7,автомат,10500,полный привод,слева,черный,Да
Audi,A6,2300000,1994,Астана,седан,2.6,механика,500000,передний привод,слева,синий металлик,Да
Toyota,Highlander,11000000,2011,Астана,кроссовер,3.5,автомат,270000,полный привод,слева,черный металлик,Да
Mercedes-Benz,E 200,4000000,2001,Астана,седан,2,автомат,400000,задний привод,слева,серебристый,Да
Chevrolet,Tracker,5800000,2013,Астана,кроссовер,1.8,автомат,160000,передний привод,слева,синий металлик,Да
ВАЗ (Lada),2121 Нива,1250000,2004,Астана,внедорожник,1.7,механика,,полный привод,слева,,Да
Mitsubishi,ASX,6800000,2013,Астана,кроссовер,2,вариатор,289000,полный привод,слева,черный металлик,Да
Toyota,Land Cruiser Prado,17500000,2013,Астана,внедорожник,2.7,автомат,230000,полный привод,слева,,Да
JAC,M5,9500000,2015,Щучинск,минивэн,2,механика,37122,задний привод,слева,серебристый металлик,Да
Porsche,Cayenne,8000000,2007,Астана,кроссовер,4.8,автомат,152000,полный привод,слева,белый металлик,Да
Mercedes-Benz,Sprinter,27800000,2018,Астана,микроавтобус,2.2,механика,160,задний привод,слева,белый металлик,Да
Ford,Focus,5000000,2013,Астана,седан,1.6,робот,178000,передний привод,слева,белый металлик,Да
Toyota,Camry,12500000,2015,Астана,седан,2.5,автомат,73000,передний привод,слева,белый,Да
ГАЗ,ГАЗель,5500000,2013,Астана,пикап,2.9,механика,250000,задний привод,слева,белый металлик,Да
ВАЗ (Lada),2107,630000,2006,Астана,седан,1.6,механика,,задний привод,слева,белый,Да
ВАЗ (Lada),Granta 2190 (седан),2800000,2013,Кокшетау,седан,1.6,механика,155000,передний привод,слева,синий металлик,Да
Daewoo,Nexia,1200000,2010,Астана,седан,1.5,механика,123456,передний привод,слева,,Да
Mercedes-Benz,S 350,5000000,2004,Кокшетау,седан,3.7,автомат,,полный привод,слева,черный металлик,Да
Opel,Vectra,1100000,1996,Степногорск,седан,1.8,механика,373373,передний привод,слева,синий,Да
Seat,Toledo,1100000,1994,Кокшетау,лифтбек,1.8,механика,,передний привод,слева,синий металлик,Да
ВАЗ (Lada),2109 (хэтчбек),1350000,1998,Кокшетау,хэтчбек,1.5,механика,,передний привод,слева,серый металлик,Да
Mercedes-Benz,E 280,3500000,1997,Астана,седан,2.8,автомат,,задний привод,слева,серебристый металлик,Да
Audi,80,1999999,1992,Кокшетау,седан,2,механика,290000,передний привод,слева,синий,Да
Toyota,Land Cruiser,7500000,2002,Астана,внедорожник,4.7,автомат,,полный привод,слева,белый,Да
Nissan,Tiida,3300000,2008,Астана,хэтчбек,1.6,автомат,155000,передний привод,слева,бронза металлик,Нет
Hyundai,Starex,8000000,2009,Астана,минивэн,2.5,автомат,246000,задний привод,слева,серебристый,Да
Mazda,Cronos,950000,1993,Астана,седан,2,механика,225688,передний привод,слева,бордовый,Да
Renault,Laguna,3200000,2002,Астана,универсал,1.6,механика,310000,передний привод,слева,серебристый,Да
Nissan,Qashqai,8900000,2015,Астана,кроссовер,2,вариатор,98300,передний привод,слева,белый металлик,Да
Chery,Tiggo 7 Pro,10900000,2022,Астана,кроссовер,1.5,вариатор,41000,передний привод,слева,синий металлик,Да
Toyota,Camry,12500000,2018,Астана,седан,2.5,автомат,121000,передний привод,слева,черный,Да
Jaguar,XE,17000000,2017,Астана,седан,2,автомат,50000,задний привод,слева,черный,Да
Skoda,Superb,6000000,2012,Степногорск,лифтбек,1.8,автомат,200000,передний привод,слева,черный металлик,Да
BMW,528,3400000,1997,Астана,седан,2.8,автомат,318000,задний привод,слева,зеленый металлик,Да
Renault,Logan,5000000,2015,Кокшетау,седан,1.6,механика,270000,передний привод,слева,серый металлик,Да
Hyundai,Avante,5900000,2011,Кокшетау,седан,1.6,автомат,162000,передний привод,слева,белый,Да
Renault,Laguna,3500000,2002,Астана,универсал,1.6,механика,275000,передний привод,слева,черный,Да
Toyota,4Runner,10000000,2003,Астана,внедорожник,4.7,автомат,450520,полный привод,слева,серебристый металлик,Да
Toyota,Corolla,10000000,2018,Астана,седан,1.6,вариатор,,передний привод,слева,,Да
Toyota,Corolla Rumion,3800000,2009,Астана,хэтчбек,1.8,вариатор,157000,передний привод,справа,черный металлик,Нет
Volkswagen,Transporter,1950000,1993,Щучинск,минивэн,2.5,механика,,передний привод,слева,зеленый металлик,Да
Mercedes-Benz,GL 550,12000000,2008,Астана,внедорожник,5.5,автомат,,полный привод,слева,,Да
ВАЗ (Lada),Priora 2170 (седан),2400000,2011,Балкашино,седан,1.6,механика,,передний привод,слева,серый металлик,Да
Kia,Optima,8000000,2012,Астана,седан,2.4,автомат,225260,передний привод,слева,черный металлик,Да
Toyota,4Runner,11500000,2006,Астана,внедорожник,4,автомат,336750,полный привод,слева,серый,Да
Kia,Optima,7200000,2019,Астана,седан,2.4,автомат,59200,передний привод,слева,белый,Да
Audi,A6,3700000,1995,Астана,седан,2.6,автомат,,передний привод,слева,,Да
Skoda,Rapid,8600000,2020,Астана,лифтбек,1.6,автомат,104000,передний привод,слева,белый,Да
Honda,Accord,1300000,1993,Кокшетау,седан,2,механика,374000,передний привод,слева,серебристый металлик,Да
Kia,Carens,7800000,2014,Астана,минивэн,2,автомат,200000,передний привод,слева,белый металлик,Да
Volkswagen,Passat,2100000,1993,Атбасар,универсал,1.8,механика,300000,передний привод,слева,красный,Да
BMW,525,1900000,1990,Астана,седан,2.5,механика,,задний привод,слева,зеленый металлик,Да
Hyundai,Accent,4350000,2014,Астана,седан,1.6,механика,230000,передний привод,слева,серебристый металлик,Да
Mercedes-Benz,C 180,1500000,1993,Астана,седан,1.8,механика,,задний привод,слева,,Да
Ford,Kuga,6800000,2015,Астана,кроссовер,1.6,механика,135000,передний привод,слева,,Да
Lexus,RX 300,6200000,2001,Астана,кроссовер,3,автомат,,полный привод,слева,серебристый металлик,Да
Mitsubishi,Pajero,1500000,1993,Астана,внедорожник,2.5,автомат,,полный привод,справа,серый,Да
Toyota,Camry,14000000,2018,Астана,седан,2.5,автомат,140000,передний привод,слева,белый металлик,Да
Ford,Mustang,19888888,2021,Астана,купе,2.3,автомат,9000,задний привод,слева,,Да
