Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Volkswagen,Polo,4500000,2014,Астана,седан,1.6,автомат,,передний привод,слева,серебристый металлик,Да
Mercedes-Benz,E 200,1350000,1991,Астана,седан,2,механика,,задний привод,слева,серый металлик,Да
ВАЗ (Lada),2115 (седан),2200000,2009,Есиль,седан,1.6,механика,120000,передний привод,слева,серый металлик,Да
Toyota,Land Cruiser,28500000,2014,Астана,внедорожник,4.6,автомат,124000,полный привод,слева,черный,Да
Volkswagen,Golf,720000,1990,Астана,хэтчбек,1.8,механика,,передний привод,слева,,Да
Volkswagen,Eurovan,8000000,2002,Астана,минивэн,2.8,автомат,80000,передний привод,слева,синий металлик,Да
Mercedes-Benz,S 430,1200000,1999,Астана,седан,4.3,автомат,,задний привод,слева,,Да
Kia,K5,14500000,2021,Астана,седан,2,автомат,45000,передний привод,слева,белый,Да
ГАЗ,ГАЗель,4550000,2008,Астана,пикап,2.5,механика,240000,задний привод,слева,синий,Да
Honda,Accord,2000000,1993,Астана,седан,2,механика,260000,передний привод,слева,черный металлик,Да
Kia,Sportage,12000000,2017,Астана,кроссовер,2,автомат,72000,передний привод,слева,серебристый металлик,Да
Daewoo,Nexia,300000,2006,Астана,седан,1.5,механика,260000,передний привод,слева,золотистый металлик,Нет
Lexus,RX 350,12000000,2009,Астана,кроссовер,3.5,автомат,91000,полный привод,слева,серебристый металлик,Да
Hyundai,Accent,4600000,2013,Кокшетау,седан,1.6,механика,160000,передний привод,слева,белый,Да
ВАЗ (Lada),Priora 2172 (хэтчбек),2500000,2014,Астана,хэтчбек,1.6,механика,170000,передний привод,слева,серебристый металлик,Да
ГАЗ,ГАЗель,1800000,2002,Макинск,пикап,2.3,механика,234000,задний привод,слева,белый,Да
BMW,520,1450000,1990,Астана,седан,2,механика,,задний привод,слева,белый,Да
Toyota,Camry,7300000,2015,Кокшетау,седан,2.5,автомат,,передний привод,слева,вишня металлик,Нет
SsangYong,Kyron,5500000,2011,Кокшетау,внедорожник,2.3,автомат,240000,полный привод,справа,белый,Да
ВАЗ (Lada),2114 (хэтчбек),582000,2008,Астана,хэтчбек,1.6,механика,233245,передний привод,слева,зеленый металлик,Нет
Chevrolet,Tracker,6400000,2014,Астана,кроссовер,1.8,автомат,166000,полный привод,слева,белый,Да
ГАЗ,ГАЗель NEXT,10500000,2016,Кокшетау,пикап,2.8,механика,168000,задний привод,слева,черный,Да
Toyota,Land Cruiser,59000000,2021,Астана,внедорожник,4,автомат,31000,полный привод,слева,синий металлик,Да
Mazda,6,5000000,2011,Астана,лифтбек,2,автомат,300000,передний привод,слева,черный металлик,Да
Hyundai,Palisade,27500000,2021,Астана,кроссовер,3.8,автомат,22000,передний привод,слева,белый металлик,Да
Toyota,RAV 4,18500000,2022,Астана,кроссовер,2.5,автомат,4700,передний привод,слева,,Да
Nissan,Terrano,1800000,1996,Астана,внедорожник,2.7,автомат,,полный привод,справа,зеленый металлик,Да
ВАЗ (Lada),Largus,5000000,2018,Астана,универсал,1.6,механика,140000,передний привод,слева,,Да
Nissan,Teana,7500000,2013,Астана,седан,3.5,вариатор,122000,передний привод,слева,белый металлик,Да
Mercedes-Benz,E 220,2450000,1992,Кокшетау,седан,2.2,автомат,352000,задний привод,слева,золотистый металлик,Да
Lexus,IS 300,4800000,2000,Астана,седан,3,автомат,174044,задний привод,слева,синий,Да
Volkswagen,Golf,800000,1992,Астана,универсал,1.4,механика,,передний привод,слева,,Да
Nissan,Almera,3400000,2014,Кокшетау,седан,1.6,механика,,передний привод,слева,белый,Да
ВАЗ (Lada),Priora 2170 (седан),1600000,2008,Астана,седан,1.6,механика,,передний привод,слева,серый,Да
