Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Mercedes-Benz,CL 500,6000000,2001,Астана,купе,5,автомат,295000,задний привод,слева,серебристый металлик,Да
Nissan,Juke,6290000,2013,Астана,кроссовер,1.6,вариатор,132000,передний привод,слева,,Да
Mercedes-Benz,E 320,5800000,2003,Астана,седан,3.2,автомат,,задний привод,слева,серебристый металлик,Да
Hyundai,Sonata,11500000,2020,Астана,седан,2,автомат,57000,передний привод,слева,белый металлик,Да
Mitsubishi,Montero Sport,4100000,1997,Астана,внедорожник,3,автомат,250000,полный привод,слева,черный,Да
Toyota,Caldina,2176200,1997,Астана,универсал,2,автомат,,полный привод,справа,,Да
BMW,520,1000000,1989,Астана,седан,2,механика,,задний привод,слева,синий,Да
Toyota,Camry,18500000,2021,Астана,седан,2.5,автомат,48000,передний привод,слева,,Да
Hyundai,Trajet,4500000,2003,Актау,минивэн,2,механика,333333,передний привод,слева,черный,Да
Nissan,Tiida,6500000,2009,Актау,хэтчбек,1.5,вариатор,175000,передний привод,слева,синий,Да
Mitsubishi,Outlander,6000000,2006,Актау,кроссовер,3,автомат,,полный привод,слева,черный,Да
ГАЗ,31105 (Волга),800000,2004,Актау,седан,2.4,механика,,задний привод,слева,серебристый металлик,Да
Toyota,Corolla,8500000,2014,Актау,седан,1.6,автомат,140000,передний привод,слева,серебристый,Да
Toyota,Land Cruiser Prado,31500000,2020,Актау,внедорожник,2.7,автомат,45000,полный привод,слева,серебристый металлик,Да
Subaru,Impreza WRX STi,7800000,2008,Актау,хэтчбек,2.5,механика,124848,полный привод,слева,серебристый металлик,Да
Toyota,Hilux,25000000,2023,Актау,пикап,4,автомат,20000,полный привод,слева,черный металлик,Да
Chevrolet,Captiva,11800000,2022,Актау,внедорожник,1.5,вариатор,37,передний привод,слева,,Да
Lexus,GS 350,7888000,2007,Актау,седан,3.5,автомат,,задний привод,слева,черный,Да
Honda,Odyssey,6600000,2006,Актау,минивэн,3.5,автомат,300000,передний привод,слева,синий металлик,Да
ВАЗ (Lada),Priora 2171 (универсал),2200000,2011,Актау,универсал,1.6,механика,,передний привод,слева,серебристый,Да
Volkswagen,Touareg,7000000,2008,Актау,кроссовер,3.6,автомат,216000,полный привод,слева,серый металлик,Да
Hyundai,Accent,8699999,2022,Актау,седан,1.6,автомат,54000,передний привод,слева,черный металлик,Да
BYD,F3,2300000,2012,Актау,седан,1.5,механика,127735,передний привод,слева,синий металлик,Да
Toyota,Camry,14000000,2021,Актау,седан,2.5,автомат,41000,передний привод,слева,серый металлик,Да
Toyota,Camry,8400000,2015,Актау,седан,2.5,автомат,222042,передний привод,слева,черный металлик,Да
Lexus,ES 300h,8000000,2014,Актау,седан,2.5,вариатор,120000,передний привод,слева,серый металлик,Нет
Toyota,Land Cruiser Prado,21500000,2018,Актау,внедорожник,2.7,автомат,180000,полный привод,слева,белый,Да
Suzuki,Ertiga,9000000,2022,Актау,минивэн,1.5,автомат,4200,передний привод,слева,белый металлик,Да
Toyota,Land Cruiser Prado,31390000,2021,Актау,внедорожник,4,автомат,55000,полный привод,слева,белый металлик,Да
Hyundai,Sonata,12000000,2021,Актау,седан,2.5,автомат,47000,передний привод,слева,,Да
Toyota,Land Cruiser Prado,43000000,2022,Актау,внедорожник,4,автомат,,полный привод,слева,черный металлик,Да
Chevrolet,Aveo,2500000,2010,Жанаозен,хэтчбек,1.4,автомат,85000,передний привод,слева,серебристый металлик,Нет
Subaru,Forester,18340000,2023,Мангистау,кроссовер,2,вариатор,,полный привод,слева,белый,Да
Subaru,Forester,18340000,2023,Актау,кроссовер,2,вариатор,,полный привод,слева,белый,Да
Great Wall,Wingle 7,12990000,2023,Актау,пикап,2.4,механика,,полный привод,слева,серый металлик,Да
Toyota,Land Cruiser Prado,10700000,2006,Актау,внедорожник,2.7,автомат,250000,полный привод,слева,белый,Да
Toyota,Land Cruiser,15500000,2007,Актау,внедорожник,4.7,автомат,160000,полный привод,слева,черный металлик,Да
ГАЗ,ГАЗель,7000000,2013,Актау,фургон,2.9,механика,,задний привод,слева,белый,Да
Hyundai,Sonata,3500000,2005,Актау,седан,2.4,механика,280000,передний привод,слева,черный,Да
Kia,Sportage,9500000,2013,Актау,кроссовер,2,автомат,153000,полный привод,слева,белый,Да
Lexus,GX 460,22900000,2016,Актау,внедорожник,4.6,автомат,170000,полный привод,слева,белый металлик,Да
Toyota,Camry,6300000,2013,Актау,седан,2.5,автомат,249240,передний привод,слева,черный металлик,Да
Mazda,323,1050000,1994,Актау,седан,1.8,механика,325,передний привод,слева,бежевый металлик,Да
Renault,Duster,5300000,2017,Актау,кроссовер,2,автомат,85000,полный привод,слева,черный,Да
Mitsubishi,Pajero,5300000,2001,Актау,внедорожник,3.5,автомат,316973,полный привод,слева,серебристый металлик,Да
Daewoo,Nexia,2250000,2013,Актау,седан,1.5,механика,190000,передний привод,слева,бирюзовый металлик,Да
Mercedes-Benz,GL 500,12500000,2010,Актау,внедорожник,5.5,автомат,150000,полный привод,слева,серый металлик,Да
Hyundai,Terracan,4000000,2004,Актау,внедорожник,3.5,автомат,323000,полный привод,слева,,Да
Toyota,Hilux,11000000,2015,Актау,пикап,2.5,механика,209000,полный привод,слева,,Да
Subaru,Outback,14500000,2019,Актау,универсал,2.5,вариатор,130000,полный привод,слева,зеленый металлик,Да
Honda,HR-V,2500000,1999,Актау,кроссовер,1.6,вариатор,270000,передний привод,справа,белый,Да
УАЗ,Фермер,4500000,2016,Жанаозен,пикап,2.7,механика,,полный привод,слева,серебристый,Да
ВАЗ (Lada),2104,2000000,2011,Актау,универсал,1.6,механика,60000,задний привод,слева,черный металлик,Да
Toyota,Hilux,20100000,2020,Актау,пикап,2.7,механика,59000,полный привод,слева,белый,Да
Mercedes-Benz,S 500,7200000,2003,Актау,седан,5,автомат,,задний привод,слева,,Да
Nissan,Tiida,4200000,2007,Актау,седан,1.6,автомат,,передний привод,слева,золотистый,Да
Nissan,Tiida,3900000,2006,Жанаозен,седан,1.6,автомат,230000,передний привод,слева,,Да
Lexus,IS 200,13500000,2016,Актау,седан,2,автомат,119000,задний привод,слева,белый,Да
Opel,Vectra,970000,1996,Жанаозен,седан,1.8,механика,,передний привод,слева,зеленый,Да
Opel,Omega,2500000,1994,Актау,седан,2,механика,196000,задний привод,слева,бордовый металлик,Да
Toyota,Camry,13370000,2022,Актау,седан,2.5,автомат,15000,передний привод,слева,белый,Нет
Toyota,Camry,11000000,2016,Актау,седан,2.5,автомат,105000,передний привод,слева,белый металлик,Да
Toyota,Camry,16500000,2022,Актау,седан,2.5,автомат,16500,передний привод,слева,,Да
Toyota,Camry,9200000,2013,Жанаозен,седан,2.5,автомат,273530,передний привод,слева,серый металлик,Да
Lexus,RX 200t,24000000,2017,Актау,кроссовер,2,автомат,48800,полный привод,слева,белый,Да
BMW,318,2000000,2003,Актау,седан,2,механика,208883,задний привод,слева,,Нет
Mitsubishi,ASX,13500000,2022,Актау,кроссовер,2,вариатор,500,передний привод,слева,белый металлик,Да
Toyota,Camry,7000000,2014,Актау,седан,2.5,автомат,102000,передний привод,слева,серый металлик,Да
Toyota,RAV 4,20500000,2020,Актау,кроссовер,2,автомат,52000,полный привод,слева,черный металлик,Да
Kia,Rio,9190000,2020,Актау,седан,1.6,автомат,59000,передний привод,слева,,Да
Toyota,4Runner,10000000,2005,Жанаозен,внедорожник,4,автомат,,полный привод,слева,,Да
Lexus,LS 460,4500000,2008,Жанаозен,седан,4.6,автомат,226000,задний привод,слева,черный,Нет
ГАЗ,ГАЗель,2950000,2003,Актау,пикап,2.9,механика,,задний привод,слева,белый,Да
BMW,X5,6300000,2009,Актау,кроссовер,4.8,автомат,245000,полный привод,слева,черный металлик,Нет
Hyundai,Elantra,6500000,2017,Актау,седан,2,автомат,,передний привод,слева,,Да
Toyota,Camry,8000000,2012,Актау,седан,2.5,автомат,180000,передний привод,слева,,Да
Toyota,Camry,6950000,2014,Актау,седан,2.5,автомат,196176,передний привод,слева,черный металлик,Да
Toyota,Camry,17200000,2020,Актау,седан,2.5,автомат,32000,передний привод,слева,,Да
Toyota,Camry,4700000,2002,Жанаозен,седан,3,автомат,302000,передний привод,слева,,Да
Toyota,Camry,8100000,2016,Актау,седан,2.5,автомат,,передний привод,слева,серый металлик,Нет
Toyota,RAV 4,15000000,2021,Актау,кроссовер,2,автомат,19000,полный привод,слева,серый,Да
Toyota,Land Cruiser Prado,12590000,2009,Актау,внедорожник,2.7,автомат,200000,полный привод,слева,,Да
Toyota,Sienna,10500000,2009,Жанаозен,минивэн,3.5,автомат,141726,передний привод,слева,серебристый металлик,Да
Hyundai,Matrix,3700000,2006,Актау,минивэн,1.6,автомат,111111,передний привод,слева,синий металлик,Да
Hyundai,Tucson,15500000,2023,Актау,кроссовер,2,автомат,11722,полный привод,слева,черный металлик,Да
Hyundai,Matrix,3000000,2005,Актау,минивэн,1.8,автомат,300,передний привод,слева,синий,Да
Toyota,Land Cruiser,27000000,2015,Актау,внедорожник,4.6,автомат,194000,полный привод,слева,белый,Да
Hyundai,Elantra,9000000,2019,Актау,седан,2,автомат,,передний привод,слева,синий,Да
Toyota,Camry,9650000,2014,Актау,седан,2.5,автомат,230000,передний привод,слева,черный,Да
Kia,Seltos,11200000,2020,Актау,кроссовер,1.6,автомат,70000,передний привод,слева,синий,Да
Toyota,Camry,9500000,2014,Актау,седан,2.5,автомат,257000,передний привод,слева,серебристый металлик,Да
Lexus,GS 300,3200000,2000,Актау,седан,3,автомат,,задний привод,слева,,Да
Daewoo,Matiz,2100000,2011,Жанаозен,хэтчбек,0.8,автомат,140000,передний привод,слева,белый,Да
Ford,Explorer,13500000,2014,Актау,внедорожник,3.5,автомат,105000,полный привод,слева,черный металлик,Да
ВАЗ (Lada),Priora 2171 (универсал),2300000,2013,Актау,универсал,1.6,механика,350000,передний привод,слева,,Да
Zeekr,001,27500000,2023,Актау,лифтбек,,автомат,,полный привод,слева,оранжевый металлик,Да
Toyota,Camry,4740000,2004,Актау,седан,2.4,автомат,,передний привод,слева,белый металлик,Да
Daewoo,Matiz,1100000,2007,Актау,хэтчбек,0.8,механика,222222,передний привод,слева,синий,Да
Honda,Elysion,6500000,2007,Актау,минивэн,3.5,автомат,340000,передний привод,слева,белый,Да
Opel,Omega,1800000,1995,Актау,седан,2,механика,,задний привод,слева,зеленый,Да
BMW,735,2000000,2004,Актау,седан,3.6,автомат,,задний привод,слева,черный,Нет
Lexus,RX 330,7500000,2004,Актау,кроссовер,3.3,автомат,250000,полный привод,слева,серый металлик,Да
Toyota,Highlander,6800000,2005,Актау,кроссовер,2.4,автомат,359771,полный привод,слева,зеленый,Да
Toyota,Camry,13500000,2015,Актау,седан,3.5,автомат,164000,передний привод,слева,белый,Да
Saturn,Aura,4500000,2006,Актау,седан,3.6,автомат,,передний привод,слева,черный,Да
Hyundai,Terracan,4600000,2005,Актау,внедорожник,3.5,автомат,290000,полный привод,слева,серебристый,Да
Toyota,Land Cruiser,18500000,2009,Жанаозен,внедорожник,4.7,автомат,,полный привод,слева,серый металлик,Да
Lexus,GX 470,9500000,2005,Актау,внедорожник,4.7,автомат,182400,полный привод,слева,черный металлик,Да
Subaru,Forester,10500000,2014,Актау,кроссовер,2,вариатор,123000,полный привод,слева,серебристый металлик,Да
Toyota,Camry,10000000,2013,Актау,седан,2.5,автомат,,передний привод,слева,черный металлик,Да
BMW,545,6200000,2004,Актау,седан,4.4,автомат,165000,задний привод,слева,,Да
EXEED,VX,18200000,2022,Актау,кроссовер,2,робот,8530,полный привод,слева,черный металлик,Да
Nissan,Qashqai,6500000,2013,Актау,кроссовер,1.6,вариатор,,передний привод,слева,серый металлик,Да
Daewoo,Nexia,2000000,2012,Актау,седан,1.5,механика,232352,передний привод,слева,,Да
Toyota,Aristo,2300000,1997,Жанаозен,седан,3,автомат,,задний привод,справа,,Да
Ford,F-Series,15000000,2011,Актау,пикап,3.5,автомат,265000,полный привод,слева,синий металлик,Да
Volkswagen,Caddy,5000000,2009,Актау,минивэн,1.6,механика,365000,передний привод,слева,серый,Да
Toyota,Camry,12500000,2015,Актау,седан,2.5,автомат,86000,передний привод,слева,черный металлик,Да
Hyundai,Creta,10000000,2020,Актау,кроссовер,1.6,автомат,133000,передний привод,слева,белый,Да
Mercedes-Benz,S 500,11000000,1997,Актау,седан,5,автомат,136000,задний привод,слева,черный,Да
Toyota,RAV 4,12600000,2013,Актау,кроссовер,2.5,автомат,150000,полный привод,слева,бежевый,Да
УАЗ,Pickup,2600000,2014,Жанаозен,пикап,2.7,механика,,полный привод,слева,черный,Да
ВАЗ (Lada),Priora 2171 (универсал),1800000,2013,Жетыбай,универсал,1.6,механика,200000,передний привод,слева,черный металлик,Да
Toyota,4Runner,8888888,2006,Бейнеу,внедорожник,4.7,автомат,300000,полный привод,слева,бордовый металлик,Да
Hyundai,Tucson,13200000,2022,Актау,кроссовер,2.5,автомат,1094,полный привод,слева,серый металлик,Да
Toyota,Avensis,7500000,2008,Актау,универсал,2,автомат,245542,передний привод,слева,серебристый,Да
Kia,Rio,5000000,2017,Актау,седан,1.6,автомат,174000,передний привод,слева,,Нет
Mercedes-Benz,S 500,9500000,2007,Жанаозен,седан,5.5,автомат,300000,задний привод,слева,,Да
Toyota,Land Cruiser 70,12000000,1993,Актау,внедорожник,4.3,автомат,,полный привод,слева,белый,Да
Mercedes-Benz,S 500,7700000,2004,Актау,седан,5,автомат,130000,задний привод,слева,черный металлик,Да
Mazda,626,300000,1991,Актау,седан,2,механика,,передний привод,слева,коричневый,Да
Toyota,4Runner,10500000,2005,Актау,внедорожник,4.7,автомат,,полный привод,слева,серый,Да
Hyundai,Sonata,3700000,2010,Актау,седан,2,автомат,265555,передний привод,слева,,Нет
Mercedes-Benz,E 430,6300000,2000,Актау,седан,4.3,автомат,231000,задний привод,слева,серебристый металлик,Да
Renault,Megane,3000000,2005,Жанаозен,седан,1.6,автомат,,передний привод,слева,,Да
Toyota,Camry,12500000,2021,Актау,седан,2.5,автомат,37000,передний привод,слева,серый металлик,Да
ВАЗ (Lada),2107,1100000,2010,Актау,седан,1.7,механика,100000,задний привод,слева,белый металлик,Да
Toyota,Land Cruiser Prado,12000000,2007,Актау,внедорожник,2.7,автомат,253000,полный привод,слева,серый,Да
Toyota,Camry,5500000,2002,Актау,седан,3,автомат,400000,передний привод,слева,серебристый металлик,Да
ВАЗ (Lada),2106,650000,2000,Мангистау,седан,1.6,механика,300000,задний привод,слева,коричневый металлик,Да
Lexus,ES 250,28000000,2022,Актау,седан,2.5,автомат,10500,передний привод,слева,черный металлик,Да
Toyota,Ipsum,5200000,2004,Актау,минивэн,2.4,автомат,291000,передний привод,слева,серый металлик,Да
Zeekr,001,29000000,2023,Актау,лифтбек,,автомат,100,полный привод,слева,,Да
Toyota,Camry,16400000,2022,Актау,седан,2.5,автомат,6000,передний привод,слева,белый,Да
Toyota,Land Cruiser,19000000,2008,Жанаозен,внедорожник,4.7,автомат,,полный привод,слева,белый,Да
ВАЗ (Lada),2107,500000,2000,Актау,седан,1.5,механика,,задний привод,слева,белый,Да
BMW,428,14000000,2015,Актау,лифтбек,2,автомат,132000,полный привод,слева,черный,Да
Nissan,Tiida,3700000,2008,Жанаозен,хэтчбек,1.6,автомат,305710,передний привод,слева,черный,Да
ВАЗ (Lada),Kalina 1118 (седан),900000,2006,Бейнеу,седан,1.6,механика,278050,передний привод,слева,синий металлик,Нет
Hyundai,Elantra,8500000,2019,Актау,седан,2,автомат,112560,передний привод,слева,серебристый металлик,Да
Mitsubishi,Outlander,5500000,2008,Актау,кроссовер,3,автомат,137000,полный привод,слева,,Нет
Hyundai,Sonata,14300000,2021,Актау,седан,2.5,автомат,22000,передний привод,слева,,Да
Toyota,Camry,10400000,2020,Актау,седан,2.5,автомат,55000,передний привод,слева,красный металлик,Да
Land Rover,Range Rover Sport,7500000,2008,Актау,внедорожник,4.2,автомат,293000,полный привод,слева,белый металлик,Да
Hyundai,Accent,4700000,2012,Бейнеу,седан,1.6,автомат,200000,передний привод,слева,белый металлик,Да
Hyundai,Elantra,7800000,2016,Актау,седан,2,автомат,176880,передний привод,слева,серебристый металлик,Да
Toyota,Land Cruiser Prado,28500000,2021,Актау,внедорожник,2.7,автомат,30000,полный привод,слева,белый,Да
Geely,SC7,2500000,2014,Актау,седан,1.8,механика,170000,передний привод,слева,белый,Да
Toyota,Hilux,7000000,2014,Жанаозен,пикап,2.5,механика,270000,полный привод,слева,белый металлик,Да
ВАЗ (Lada),Granta 2190 (седан),3400000,2013,Актау,седан,1.6,автомат,,передний привод,слева,,Да
Hyundai,Tucson,8400000,2015,Актау,кроссовер,2,вариатор,156800,передний привод,слева,белый,Да
Chevrolet,Niva,3900000,2014,Актау,внедорожник,1.7,механика,44000,полный привод,слева,белый,Да
Toyota,Alphard,9800000,2008,Актау,минивэн,3,автомат,165000,передний привод,слева,серебристый металлик,Да
Hyundai,Tucson,14100000,2022,Актау,кроссовер,2.5,автомат,3150,передний привод,слева,красный металлик,Да
Lexus,LX 570,49000000,2017,Актау,внедорожник,5.7,автомат,80000,полный привод,слева,черный,Да
Lexus,GS 350,22500000,2018,Актау,седан,3.5,автомат,75000,полный привод,слева,черный металлик,Да
Toyota,Camry,13600000,2017,Актау,седан,2.5,автомат,109000,передний привод,слева,черный металлик,Да
Toyota,Camry,8500000,2009,Мангистау,седан,2.5,автомат,345,передний привод,слева,серый,Да
Toyota,Sienna,12300000,2011,Актау,минивэн,3.5,автомат,195000,передний привод,слева,серебристый металлик,Да
Ford,Explorer,6490000,2007,Актау,внедорожник,4,автомат,300000,полный привод,слева,,Да
ВАЗ (Lada),Granta 2190 (седан),4000000,2019,Актау,седан,1.6,робот,100000,передний привод,слева,белый,Да
Lexus,LX 570,23000000,2011,Актау,внедорожник,5.7,автомат,198000,полный привод,слева,серебристый металлик,Да
Toyota,Land Cruiser,43000000,2021,Актау,внедорожник,4,автомат,131150,полный привод,слева,белый металлик,Да
Nissan,Pathfinder,9000000,2006,Актау,внедорожник,4,автомат,230000,полный привод,слева,черный металлик,Да
Toyota,Camry,17500000,2023,Актау,седан,2.5,автомат,,передний привод,слева,серый металлик,Да
Toyota,Camry,10000000,2014,Актау,седан,2.5,автомат,152000,передний привод,слева,белый металлик,Да
Toyota,Land Cruiser Prado,35000000,2022,Актау,внедорожник,4,автомат,7300,полный привод,слева,,Да
Toyota,Camry,9000000,2013,Актау,седан,2.5,автомат,250000,передний привод,слева,серебристый металлик,Да
Hyundai,Sonata,17500000,2023,Актау,седан,2.5,автомат,7000,передний привод,слева,белый,Да
Hyundai,Sonata,4800000,2005,Актау,седан,3.3,автомат,,передний привод,слева,черный,Нет
Kia,Sportage,8500000,2014,Актау,кроссовер,2,автомат,155000,полный привод,слева,белый,Да
Toyota,Sienna,8100000,2007,Актау,минивэн,3.5,вариатор,253000,передний привод,слева,серый,Да
Toyota,Highlander,24500000,2020,Актау,кроссовер,3.5,автомат,71000,полный привод,слева,бордовый,Да
Toyota,4Runner,21500000,2021,Актау,внедорожник,4,автомат,34000,задний привод,слева,серый металлик,Да
Mitsubishi,Outlander,14300000,2022,Актау,кроссовер,2.4,вариатор,,полный привод,слева,белый металлик,Да
Hyundai,Santa Fe,7900000,2006,Актау,кроссовер,2.7,автомат,255000,полный привод,слева,серебристый металлик,Да
Opel,Astra,2000000,1999,Жанаозен,хэтчбек,1.6,механика,230000,передний привод,слева,,Да
Honda,Odyssey,7800000,2009,Актау,минивэн,3.5,автомат,375218,передний привод,слева,вишня металлик,Да
Mercedes-Benz,E 320,4900000,2001,Жанаозен,седан,3.2,автомат,110,задний привод,слева,зеленый металлик,Да
Volkswagen,Passat,4700000,2012,Актау,седан,2.5,автомат,211114,передний привод,слева,синий металлик,Да
Toyota,Land Cruiser Prado,12500000,2008,Актау,внедорожник,2.7,автомат,200000,полный привод,слева,серый металлик,Да
Kia,Sorento,10600000,2015,Актау,кроссовер,2.4,автомат,181,полный привод,слева,белый металлик,Да
Toyota,Land Cruiser,48000000,2021,Актау,внедорожник,4,автомат,64000,полный привод,слева,белый,Да
Toyota,Highlander,26000000,2022,Актау,кроссовер,3.5,автомат,60000,полный привод,слева,серебристый металлик,Да
Volkswagen,Vento,950000,1993,Жанаозен,седан,1.8,механика,,передний привод,слева,синий,Да
Hyundai,Elantra,5900000,2018,Актау,седан,2,автомат,80000,передний привод,слева,голубой,Нет
Mercedes-Benz,E 320,6300000,2000,Актау,седан,3.2,автомат,231000,задний привод,слева,серебристый металлик,Да
Toyota,Camry,9900000,2013,Актау,седан,2.5,автомат,114000,передний привод,слева,черный,Да
Jetour,X70,9990000,2023,Актау,кроссовер,1.5,автомат,,передний привод,слева,черный металлик,Да
Toyota,Camry,9300000,2013,Актау,седан,2.5,автомат,207000,передний привод,слева,белый,Да
ГАЗ,ГАЗель,11000000,2017,Актау,пикап,2.9,механика,70000,задний привод,слева,белый металлик,Да
Toyota,Avalon,8200000,2006,Актау,седан,3.5,автомат,210000,передний привод,слева,черный,Да
ВАЗ (Lada),Priora 2170 (седан),2500000,2012,Актау,седан,1.6,механика,254000,передний привод,слева,белый,Да
Chevrolet,Cobalt,6000000,2021,Актау,седан,1.5,механика,87000,передний привод,слева,белый,Да
Mercedes-Benz,E 430,5500000,2002,Актау,седан,4.3,автомат,415,задний привод,слева,черный,Да
Mitsubishi,Outlander,8200000,2018,Актау,кроссовер,2.4,вариатор,118000,полный привод,слева,серебристый металлик,Да
ВАЗ (Lada),Granta 2190 (седан),1900000,2017,Актау,седан,1.5,механика,140,передний привод,слева,коричневый,Нет
Toyota,RAV 4,8300000,2009,Актау,кроссовер,2.5,автомат,262104,полный привод,слева,белый,Да
Opel,Vectra,1400000,1995,Жанаозен,седан,1.8,механика,,передний привод,слева,зеленый металлик,Да
ВАЗ (Lada),2115 (седан),900000,2012,Актау,седан,1.5,механика,123456,передний привод,слева,серебристый металлик,Да
Kia,Optima,6669000,2010,Актау,седан,2.4,автомат,200000,передний привод,слева,белый металлик,Да
Kia,Rio,8600000,2021,Актау,седан,1.6,автомат,19296,передний привод,слева,черный,Да
Toyota,Alphard,10000000,2007,Актау,минивэн,3,автомат,114000,передний привод,справа,белый металлик,Да
Kia,Rio,6000000,2015,Актау,седан,1.6,автомат,220000,передний привод,слева,белый,Да
Mercedes-Benz,S 500,5000000,2002,Актау,седан,5,автомат,300000,задний привод,слева,черный металлик,Да
Mitsubishi,Pajero,9290000,2008,Актау,внедорожник,3,автомат,248000,полный привод,слева,,Да
Toyota,Camry,9200000,2013,Актау,седан,2.5,автомат,192960,передний привод,слева,серый,Да
Toyota,Tundra,17000000,2010,Актау,пикап,5.7,автомат,,полный привод,слева,,Нет
Toyota,Camry,19800000,2022,Актау,седан,2.5,автомат,6000,передний привод,слева,бежевый металлик,Да
Chevrolet,Nexia,5500000,2021,Бейнеу,седан,1.5,механика,80000,передний привод,слева,черный металлик,Да
Toyota,Corolla,10500000,2021,Актау,седан,1.8,автомат,43000,передний привод,слева,черный металлик,Да
Kia,Sportage,13500000,2020,Актау,кроссовер,2.4,автомат,32000,полный привод,слева,вишня металлик,Да
Hyundai,Accent,6000000,2018,Актау,седан,1.6,механика,202000,передний привод,слева,белый металлик,Да
Toyota,Sienna,13000000,2014,Актау,минивэн,3.5,автомат,119066,передний привод,слева,серый металлик,Да
Toyota,Land Cruiser Prado,30700000,2021,Жанаозен,внедорожник,2.7,автомат,27000,полный привод,слева,,Да
Kia,Sorento,7500000,2011,Актау,кроссовер,2.4,автомат,200000,передний привод,слева,черный металлик,Да
ВАЗ (Lada),Largus Cross,7000000,2018,Актау,универсал,1.6,механика,110,передний привод,слева,белый,Да
Toyota,4Runner,10200000,2003,Жанаозен,внедорожник,4.7,автомат,,полный привод,слева,черный,Да
Toyota,Hilux,15500000,2015,Актау,пикап,2.7,автомат,260000,полный привод,слева,белый,Да
Toyota,Camry,4200000,2005,Жанаозен,седан,2.4,автомат,410295,передний привод,слева,белый металлик,Да
ВАЗ (Lada),2114 (хэтчбек),1500000,2012,Актау,хэтчбек,1.5,механика,171000,передний привод,слева,серебристый,Да
Toyota,Highlander,13000000,2010,Актау,кроссовер,3.5,автомат,333063,полный привод,слева,,Да
Infiniti,FX35,7100000,2007,Актау,кроссовер,3.5,автомат,190000,полный привод,слева,черный,Да
Lexus,LX 470,11000000,2000,Жанаозен,внедорожник,4.7,автомат,,полный привод,слева,белый металлик,Да
Mitsubishi,Montero,5300000,2001,Мангистау,внедорожник,3.5,автомат,316973,полный привод,слева,серебристый металлик,Да
Toyota,Alphard,7250000,2004,Актау,минивэн,2.4,автомат,290000,передний привод,слева,хамелеон металлик,Да
Toyota,Land Cruiser Prado,20000000,2014,Актау,внедорожник,4,автомат,200000,полный привод,слева,белый металлик,Да
Kia,Sportage,12000000,2018,Актау,кроссовер,2,автомат,95000,полный привод,слева,белый,Да
Toyota,Celsior,4750000,2004,Актау,седан,4.3,автомат,248000,задний привод,справа,синий металлик,Нет
Nissan,Quest,8000000,2011,Актау,минивэн,3.5,автомат,150000,полный привод,слева,серебристый,Да
BMW,528,2800000,1998,Актау,седан,2.8,механика,,задний привод,слева,синий металлик,Да
