Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Audi,A6,4500000,1996,Алматы,седан,2.8,автомат,,передний привод,слева,хамелеон металлик,Да
Land Rover,Range Rover Evoque,14000000,2014,Алматы,кроссовер,2,автомат,97066,передний привод,слева,,Да
Mazda,Cronos,750000,1991,Алматы,седан,2,механика,250000,передний привод,слева,белый,Да
ВАЗ (Lada),21099 (седан),550000,1999,Алматы,седан,1.5,механика,542548,передний привод,слева,черный,Да
Li,L7,26700000,2023,Алматы,кроссовер,1.5,автомат,10,полный привод,слева,белый,Да
Hyundai,Tucson,14000000,2021,Алматы,кроссовер,2,автомат,11000,полный привод,слева,серый металлик,Да
Nissan,Almera,3800000,2014,Алматы,седан,1.6,автомат,174400,передний привод,слева,синий,Да
Toyota,Land Cruiser Prado,41000000,2022,Алматы,внедорожник,4,автомат,14210,полный привод,слева,,Да
Hyundai,Sonata,11860000,2021,Алматы,седан,2,автомат,94399,передний привод,слева,,Да
Volkswagen,Jetta,5500000,2014,Алматы,седан,1.6,автомат,132000,передний привод,слева,белый,Нет
Mazda,Bongo,4950000,1996,Алматы,минивэн,1.8,механика,107250,полный привод,справа,белый,Да
Mercedes-Benz,GL 450,8000000,2007,Алматы,внедорожник,4.7,автомат,,полный привод,слева,черный металлик,Да
Hyundai,Sonata,9500000,2019,Алматы,седан,2,автомат,68000,передний привод,слева,черный металлик,Да
ВАЗ (Lada),2114 (хэтчбек),1150000,2006,Алматы,хэтчбек,1.5,механика,,передний привод,слева,зеленый металлик,Да
Porsche,Cayenne,43000000,2018,Алматы,кроссовер,3,автомат,79500,полный привод,слева,белый,Да
Nissan,X-Trail,13390000,2021,Алматы,кроссовер,2,вариатор,39149,полный привод,слева,черный,Да
Volkswagen,Golf,1470000,1996,Алматы,хэтчбек,1.6,автомат,,передний привод,слева,черный металлик,Да
Volkswagen,Transporter,11800000,2015,Алматы,минивэн,2,робот,,передний привод,слева,белый,Да
ВАЗ (Lada),2109 (хэтчбек),500000,1993,Алматы,хэтчбек,1.5,механика,,передний привод,слева,,Да
Subaru,Outback,8600000,2014,Алматы,универсал,2.5,механика,112000,полный привод,слева,серый металлик,Да
Mazda,323,500000,1990,Шелек,хэтчбек,1.6,механика,777,передний привод,слева,синий,Да
BMW,735,3700000,2003,Алматы,седан,3.6,автомат,250000,задний привод,слева,серебристый металлик,Да
Toyota,RAV 4,6300000,2006,Алматы,кроссовер,2.4,автомат,214000,передний привод,слева,красный,Да
Mercedes-Benz,E 230,1450000,1990,Алматы,седан,2.3,автомат,,задний привод,слева,голубой,Да
Hyundai,Tucson,16500000,2023,Алматы,кроссовер,2,автомат,15794,полный привод,слева,,Да
Nissan,Qashqai,6000000,2013,Алматы,кроссовер,1.6,вариатор,229041,передний привод,слева,,Да
Hyundai,Porter,7000000,2015,Алматы,пикап,2.5,механика,,задний привод,слева,белый,Да
Kia,Bongo,12000000,2022,Алматы,пикап,2.5,механика,27000,задний привод,слева,,Да
Mitsubishi,Montero Sport,5000000,2000,Алматы,внедорожник,3,автомат,201000,полный привод,слева,серебристый металлик,Да
Mitsubishi,Pajero Sport,22500000,2022,Алматы,внедорожник,2.4,автомат,3000,полный привод,слева,,Да
Volkswagen,Golf,1200000,1994,Есик,хэтчбек,1.6,механика,300000,передний привод,слева,фиолетовый металлик,Да
Nissan,X-Trail,6200000,2013,Алматы,кроссовер,2,вариатор,170000,полный привод,слева,белый,Да
Toyota,Land Cruiser,26000000,2014,Алматы,внедорожник,4.6,автомат,173000,полный привод,слева,черный,Да
Volkswagen,Passat,1300000,1991,Алматы,универсал,1.8,механика,,передний привод,слева,серый,Да
Toyota,Camry,4700000,2001,Алматы,седан,2.4,автомат,,передний привод,слева,серый,Да
Kia,Morning,5300000,2016,Алматы,хэтчбек,1,автомат,102000,передний привод,слева,бежевый металлик,Да
BMW,728,3400000,2000,Алматы,седан,2.8,автомат,275000,задний привод,слева,синий металлик,Да
Mitsubishi,Galant,475000,1989,Алматы,седан,2,механика,,передний привод,слева,золотистый металлик,Да
Volkswagen,Passat,1200000,1989,Талгар,седан,1.8,механика,,передний привод,слева,серый металлик,Да
Chevrolet,Tracker,8500000,2020,Алматы,кроссовер,1.8,автомат,87300,передний привод,слева,серый металлик,Да
Toyota,Camry,9500000,2013,Алматы,седан,2.5,автомат,,передний привод,слева,белый,Да
Honda,Odyssey,1900000,1995,Алматы,минивэн,2.3,автомат,,передний привод,справа,бордовый,Да
Toyota,Camry,17000000,2018,Алматы,седан,3.5,автомат,,передний привод,слева,черный металлик,Да
Toyota,Matrix,5900000,2008,Алматы,хэтчбек,1.8,автомат,,передний привод,слева,белый,Да
Nissan,Primera,850000,1993,Алматы,лифтбек,1.6,механика,,передний привод,слева,серый металлик,Да
Toyota,Ipsum,3700000,1996,Алматы,минивэн,2,автомат,174400,полный привод,справа,вишня,Да
Toyota,Camry,14300000,2020,Алматы,седан,2.5,автомат,39500,передний привод,слева,серый металлик,Да
Volkswagen,Bora,1500000,1999,Алматы,седан,2.3,механика,290000,передний привод,слева,красный металлик,Да
Toyota,Fortuner,13700000,2013,Алматы,внедорожник,2.7,автомат,100000,полный привод,слева,черный,Да
Hyundai,Sonata,17390000,2023,Алматы,седан,2.5,автомат,8000,передний привод,слева,серый,Да
Peugeot,207,2500000,2008,Алматы,хэтчбек,1.4,робот,280000,передний привод,слева,серый металлик,Да
Hyundai,Elantra,13200000,2023,Алматы,седан,1.6,автомат,1000,передний привод,слева,серый,Да
Toyota,RAV 4,16600000,2020,Алматы,кроссовер,2.5,автомат,50800,полный привод,слева,серый металлик,Да
Toyota,Land Cruiser,23500000,2009,Алматы,внедорожник,4.7,автомат,219300,полный привод,слева,черный,Да
Lexus,GS 300,3465000,2002,Алматы,седан,3,автомат,,задний привод,справа,синий металлик,Да
Mercedes-Benz,S 300,1500000,1993,Алматы,седан,2.8,автомат,199111,задний привод,слева,белый,Да
Toyota,Mark II,2600000,1993,Алматы,седан,2.5,автомат,,задний привод,справа,,Да
Toyota,Camry,6500000,2006,Алматы,седан,2.4,автомат,270000,передний привод,слева,синий металлик,Да
Toyota,Camry,8400000,2012,Алматы,седан,2.5,автомат,,передний привод,слева,серый металлик,Да
Mercedes-Benz,E 200,10500000,2013,Алматы,седан,1.8,автомат,160000,задний привод,слева,белый,Да
Toyota,Windom,4500000,2001,Алматы,седан,3,автомат,120000,передний привод,справа,синий металлик,Да
Mercedes-Benz,S 320,5000000,1997,Алматы,седан,3.2,автомат,285000,задний привод,слева,черный металлик,Да
BMW,X7,75890000,2023,Алматы,кроссовер,4.4,автомат,10647,полный привод,слева,фиолетовый,Да
Hyundai,Solaris,6150000,2015,Алматы,седан,1.6,автомат,,передний привод,слева,серый металлик,Да
Hyundai,Tucson,13500000,2020,Алматы,кроссовер,2.5,автомат,43558,полный привод,слева,серый,Да
Hyundai,Staria,20000000,2021,Алматы,минивэн,2.2,автомат,21000,передний привод,слева,серый металлик,Да
Volkswagen,Passat,2000000,1992,Алматы,универсал,1.8,механика,,передний привод,слева,фиолетовый металлик,Да
BMW,728,3500000,1998,Алматы,седан,2.8,автомат,,задний привод,слева,черный,Да
Ford,Mondeo,5800000,2012,Алматы,седан,2,робот,231000,передний привод,слева,серый металлик,Да
Infiniti,QX80,29990000,2020,Алматы,внедорожник,5.6,автомат,84481,полный привод,слева,белый,Да
Hyundai,Santa Fe,21900000,2023,Алматы,кроссовер,3.5,автомат,52,полный привод,слева,,Да
Honda,Saber,700000,1996,Алматы,седан,2.5,автомат,,передний привод,справа,серый металлик,Да
ВАЗ (Lada),Largus,2600000,2013,Алматы,универсал,1.6,механика,214100,передний привод,слева,белый,Да
Toyota,Camry,5600000,2007,Алматы,седан,2.4,автомат,250000,передний привод,слева,,Да
Volkswagen,Passat,1400000,1992,Алматы,универсал,2,механика,358000,передний привод,слева,вишня,Да
Toyota,Camry,11200000,2013,Алматы,седан,2.5,автомат,137000,передний привод,слева,черный,Да
Toyota,Corolla,2800000,1997,Алматы,хэтчбек,1.6,автомат,,передний привод,слева,,Да
Mercedes-Benz,E 230,1700000,1991,Алматы,купе,2.3,автомат,,задний привод,слева,,Да
Nissan,Cefiro,3200000,1998,Алматы,седан,2,автомат,330000,передний привод,справа,белый металлик,Да
Honda,Integra,2500000,1998,Алматы,седан,1.6,автомат,300000,передний привод,слева,серебристый металлик,Да
Porsche,Panamera,18000000,2012,Алматы,лифтбек,4.8,робот,95000,полный привод,слева,черный,Да
Honda,Accord,1500000,1994,Алматы,седан,2.2,автомат,280000,передний привод,слева,черный,Да
Toyota,Estima,6300000,2000,Каскелен,минивэн,3,автомат,,передний привод,справа,серебристый,Да
Toyota,Camry,5600000,2002,Алматы,седан,2.4,автомат,,передний привод,слева,серый металлик,Да
Lexus,RX 350,10200000,2008,Алматы,кроссовер,3.5,автомат,134000,полный привод,слева,белый,Да
Toyota,Camry,10440000,2013,Алматы,седан,2.5,автомат,222210,передний привод,слева,белый,Да
Toyota,Camry,7500000,2016,Алматы,седан,2.5,автомат,,передний привод,слева,черный металлик,Нет
Mercedes-Benz,E 320,3500000,1995,Алматы,седан,3.2,автомат,,задний привод,слева,коричневый,Да
BMW,740,10000000,2000,Алматы,седан,4.4,автомат,,задний привод,слева,черный металлик,Да
Mazda,MPV,8000000,2008,Алматы,минивэн,2.3,автомат,190000,передний привод,справа,зеленый металлик,Да
BMW,X3,5000000,2004,Алматы,кроссовер,2.5,автомат,,полный привод,слева,,Да
Mitsubishi,Pajero,3600000,1995,Алматы,внедорожник,2.8,автомат,,полный привод,справа,белый,Да
Chevrolet,Onix,8590000,2023,Алматы,седан,1,автомат,,передний привод,слева,,Да
ВАЗ (Lada),Priora 2170 (седан),2350000,2012,Алматы,седан,1.6,механика,150000,передний привод,слева,серый,Да
Mercedes-Benz,C 280,2500000,1994,Алматы,седан,2.8,автомат,111111,задний привод,слева,черный металлик,Да
Volkswagen,Transporter,1100000,1992,Алматы,минивэн,1.9,механика,111111,задний привод,слева,белый металлик,Да
Renault,Laguna,550000,1998,Алматы,лифтбек,2,автомат,,передний привод,слева,зеленый,Да
Toyota,Land Cruiser Prado,20917000,2013,Алматы,внедорожник,4,автомат,,полный привод,слева,,Да
Kia,Picanto,2900000,2014,Алматы,хэтчбек,1,механика,138000,передний привод,слева,голубой металлик,Да
Nissan,Cefiro,3200000,1996,Алматы,седан,2,автомат,,передний привод,справа,серый,Да
Lexus,LX 570,21350000,2008,Алматы,внедорожник,5.7,автомат,215234,полный привод,слева,белый,Да
Volkswagen,Polo,4295700,2015,Алматы,седан,1.6,автомат,,передний привод,слева,,Да
Toyota,Land Cruiser,33690000,2016,Алматы,внедорожник,4.6,автомат,,полный привод,слева,,Да
Toyota,Land Cruiser Prado,7200000,1998,Алматы,внедорожник,3.4,механика,,полный привод,слева,синий металлик,Да
Toyota,Corolla,4900000,2009,Алматы,седан,1.8,автомат,378115,передний привод,слева,красный металлик,Да
Volkswagen,Jetta,600000,1988,Панфилово (Талгарский р-н),седан,1.8,механика,353000,передний привод,слева,красный,Да
Mitsubishi,Pajero IO,2500000,1998,Алматы,внедорожник,1.8,автомат,273000,полный привод,справа,серебристый металлик,Да
Chevrolet,Malibu,11000000,2020,Алматы,седан,2,автомат,149000,передний привод,слева,белый,Да
Nissan,Qashqai,7300000,2011,Алматы,кроссовер,2,вариатор,210000,полный привод,слева,черный,Да
BMW,525,1720000,1992,Алматы,седан,2.5,механика,888888,задний привод,слева,серебристый,Да
Mercedes-Benz,C 32 AMG,8500000,2003,Алматы,седан,3.2,автомат,,задний привод,слева,,Да
Toyota,Ipsum,5600000,2008,Алматы,минивэн,2.4,автомат,,передний привод,справа,белый металлик,Нет
Honda,Accord,4800000,2007,Алматы,седан,2.4,автомат,100000,передний привод,слева,,Да
Kia,Stinger,21500000,2021,Алматы,лифтбек,3.3,автомат,37000,полный привод,слева,,Да
Mercedes-Benz,E 320,5200000,2000,Алматы,седан,3.2,автомат,211000,задний привод,слева,серебристый металлик,Да
Honda,Odyssey,5800000,2005,Алматы,минивэн,3.5,автомат,306000,передний привод,слева,серебристый металлик,Да
Kia,Rio X-Line,9500000,2021,Алматы,хэтчбек,1.6,автомат,55000,передний привод,слева,черный металлик,Да
Toyota,Windom,4500000,1999,Алматы,седан,2.5,автомат,,передний привод,справа,,Да
Mercedes-Benz,E 220,1700000,1993,Алматы,седан,2.2,механика,122222,задний привод,слева,бордовый металлик,Да
Volkswagen,Touareg,5500000,2003,Каскелен,кроссовер,3.2,автомат,232300,полный привод,слева,черный металлик,Да
Toyota,Land Cruiser Prado,16800000,2007,Алматы,внедорожник,4,автомат,160000,полный привод,слева,серебристый металлик,Да
Audi,100,1300000,1990,Алматы,седан,2.3,механика,,передний привод,слева,,Да
Mitsubishi,Chariot,1700000,1998,Алматы,минивэн,2.4,автомат,,полный привод,справа,белый,Да
Mercedes-Benz,CLS 350,14500000,2011,Алматы,седан,3.5,автомат,170000,задний привод,слева,черный металлик,Да
Toyota,Hilux Surf,1750000,1995,Алматы,внедорожник,3,автомат,,полный привод,справа,синий металлик,Да
Hyundai,Lantra,800000,1994,Алматы,седан,1.5,механика,,передний привод,слева,бордовый,Да
Volkswagen,Amarok,28500000,2018,Алматы,пикап,3,автомат,83000,полный привод,слева,синий металлик,Да
Hyundai,Elantra,9500000,2018,Алматы,седан,1.6,автомат,152931,передний привод,слева,,Да
Toyota,Sprinter Carib,2860000,1996,Алматы,универсал,1.8,автомат,237000,полный привод,справа,фиолетовый,Да
Hyundai,Elantra,12500000,2021,Алматы,седан,1.6,вариатор,15000,передний привод,слева,белый,Да
Volkswagen,Golf,3900000,2010,Алматы,хэтчбек,1.6,робот,231000,передний привод,слева,синий металлик,Да
Mercedes-Benz,GLE 53 AMG,74000000,2023,Алматы,кроссовер,3,автомат,500,полный привод,слева,серый металлик,Да
BMW,328,3800000,1998,Алматы,седан,2.8,автомат,240000,задний привод,слева,зеленый металлик,Да
Ford,Focus,1300000,2006,Алматы,седан,2,автомат,280000,передний привод,слева,черный,Да
Changan,Oshan X5 Plus,10700000,2023,Алматы,кроссовер,1.5,робот,,передний привод,слева,белый металлик,Да
BMW,740,9300000,2008,Алматы,седан,3,автомат,,задний привод,слева,,Да
Toyota,Windom,1400000,1995,Алматы,седан,2.5,автомат,1,передний привод,справа,,Да
Ford,Mustang,33200000,2017,Алматы,купе,5,автомат,30000,задний привод,слева,черный металлик,Да
Land Rover,Range Rover,30500000,2016,Алматы,внедорожник,5,автомат,96000,полный привод,слева,синий металлик,Да
Daewoo,Nexia,2300000,2013,Алматы,седан,1.5,механика,320000,передний привод,слева,серебристый металлик,Да
Chery,Tiggo 7 Pro,11500000,2022,Алматы,кроссовер,1.5,вариатор,9500,передний привод,слева,черный,Да
Subaru,Forester,4000000,2003,Алматы,кроссовер,2.5,автомат,295478,полный привод,слева,черный,Да
Nissan,Serena,1500000,1992,Алматы,минивэн,2,механика,220000,задний привод,слева,черный,Да
Toyota,Land Cruiser,23394000,2013,Алматы,внедорожник,4.6,автомат,,полный привод,слева,,Да
Toyota,Ipsum,1530000,1996,Алматы,минивэн,2,автомат,,полный привод,справа,,Да
Hyundai,Palisade,26330000,2021,Алматы,кроссовер,3.8,автомат,36000,полный привод,слева,,Да
Kia,Picanto,6960000,2018,Алматы,хэтчбек,1.2,автомат,24148,передний привод,слева,,Да
BMW,525,2000000,1993,Алматы,седан,2.5,автомат,,задний привод,слева,,Да
Toyota,Camry,15000000,2019,Алматы,седан,2.5,автомат,101000,передний привод,слева,белый,Да
BMW,i3,18729850,2023,Алматы,седан,,автомат,,задний привод,слева,черный,Нет
Hyundai,Avante,12500000,2021,Алматы,седан,1.6,вариатор,15000,передний привод,слева,белый,Да
Volkswagen,Transporter,6555000,2007,Алматы,минивэн,3.2,механика,258000,полный привод,слева,белый,Да
Mitsubishi,Pajero,3500000,1995,Алматы,внедорожник,2.8,автомат,,полный привод,слева,синий металлик,Да
Toyota,Ipsum,7300000,2004,Алматы,минивэн,2.4,автомат,106000,передний привод,справа,серебристый металлик,Да
Suzuki,Baleno,2300000,2000,Алматы,универсал,1.6,механика,470000,передний привод,слева,синий металлик,Да
Kia,Rio,55005,2014,Алматы,седан,1.6,механика,92000,передний привод,слева,,Нет
Volvo,XC90,8000000,2007,Алматы,кроссовер,3.2,автомат,285000,полный привод,слева,черный,Да
Lexus,GS 250,13350000,2014,Алматы,седан,2.5,автомат,108000,задний привод,слева,белый металлик,Да
ВАЗ (Lada),Granta 2190 (седан),2609775,2014,Алматы,седан,1.6,механика,75000,передний привод,слева,,Да
Kia,Optima,11000000,2017,Алматы,седан,2.4,автомат,66000,передний привод,слева,,Да
Daewoo,Gentra,4300000,2014,Алматы,седан,1.5,механика,190000,передний привод,слева,серебристый металлик,Да
Hyundai,Elantra,55005,2014,Алматы,седан,1.6,автомат,85000,передний привод,слева,,Нет
Toyota,RAV 4,6000000,2001,Алматы,кроссовер,2,автомат,,полный привод,слева,серебристый,Да
Volkswagen,Passat,2600000,1998,Алматы,седан,1.6,механика,380,передний привод,слева,серебристый металлик,Да
Subaru,Legacy,2500000,1999,Алматы,универсал,2.5,механика,317562,полный привод,слева,,Да
Toyota,RAV 4,2000000,1996,Алматы,кроссовер,2,автомат,,полный привод,справа,,Да
Subaru,Outback,4350000,2004,Алматы,универсал,3,автомат,777777,полный привод,слева,,Да
Toyota,Venza,10600000,2010,Алматы,кроссовер,2.7,автомат,280000,передний привод,слева,,Да
Ford,Focus,1600000,2000,Алматы,седан,2,механика,250000,передний привод,слева,серебристый металлик,Да
Lexus,IS 250,11900000,2013,Алматы,седан,2.5,автомат,159000,задний привод,слева,серый металлик,Да
Subaru,Legacy,1500000,1992,Шамалган,универсал,2.2,механика,,полный привод,слева,зеленый металлик,Да
Toyota,Land Cruiser Prado,12500000,2004,Алматы,внедорожник,4,автомат,,полный привод,слева,,Да
Hyundai,Santa Fe,18500000,2021,Алматы,кроссовер,2.5,автомат,22000,полный привод,слева,черный металлик,Да
Nissan,Qashqai,14000000,2021,Алматы,кроссовер,2,вариатор,,передний привод,слева,серый металлик,Да
Mercedes-Benz,GLA 250,19500000,2020,Алматы,кроссовер,2,робот,15000,полный привод,слева,серый металлик,Да
Mercedes-Benz,C 280,2850000,1997,Алматы,седан,2.8,автомат,,задний привод,слева,,Да
Honda,CR-V,5000000,2003,Алматы,кроссовер,2.4,автомат,222222,полный привод,слева,синий,Да
Honda,Odyssey,1200000,1996,Узынагаш,минивэн,2.3,автомат,,передний привод,справа,серебристый,Да
BMW,330,17800000,2017,Алматы,седан,2,автомат,80000,задний привод,слева,,Да
Hyundai,Elantra,8300000,2018,Алматы,седан,2,автомат,107736,передний привод,слева,серебристый,Да
Mercedes-Benz,GLC Coupe 250,25000000,2017,Алматы,кроссовер,2,автомат,53000,полный привод,слева,белый металлик,Да
SsangYong,Kyron,4700000,2012,Алматы,внедорожник,2.3,автомат,162000,полный привод,слева,,Да
Mercedes-Benz,C 220,1700000,1994,Алматы,седан,2.2,механика,,задний привод,слева,белый металлик,Да
Hyundai,Elantra,11890000,2023,Алматы,седан,1.5,автомат,40,передний привод,слева,белый,Да
ВАЗ (Lada),2107,1550000,2000,Алматы,седан,1.6,механика,31000,задний привод,слева,белый металлик,Да
Toyota,Camry,12700000,2015,Алматы,седан,3.5,автомат,200000,передний привод,слева,черный металлик,Да
Mercedes-Benz,E 200,649900,1990,Алматы,универсал,2,механика,444444,задний привод,слева,черный,Да
Audi,A4,2700000,2000,Алматы,седан,2,вариатор,313000,передний привод,слева,серебристый металлик,Да
Hyundai,Palisade,26000000,2021,Алматы,кроссовер,3.8,автомат,42000,полный привод,слева,серый металлик,Да
BMW,X3,7500000,2007,Алматы,кроссовер,2.5,автомат,195000,полный привод,слева,серебристый металлик,Да
Daewoo,Nexia,2100000,2011,Алматы,седан,1.6,механика,220000,передний привод,слева,серебристый,Да
Subaru,Legacy,6800000,2011,Алматы,седан,2.5,вариатор,128640,полный привод,слева,черный металлик,Да
Changan,CS55 Plus,12000000,2023,Алматы,кроссовер,1.5,робот,,передний привод,слева,белый металлик,Да
Toyota,RAV 4,3500000,1998,Алматы,кроссовер,2,механика,250000,полный привод,слева,зеленый металлик,Да
SsangYong,Istana,1818421,2001,Алматы,минивэн,2.9,механика,,передний привод,слева,белый,Да
Toyota,RAV 4,9000000,2011,Алматы,кроссовер,2,вариатор,240000,полный привод,слева,серебристый металлик,Да
Toyota,Camry,5300000,2006,Алматы,седан,3,автомат,,передний привод,слева,,Да
Daewoo,Nexia,1785000,2013,Алматы,седан,1.5,механика,79779,передний привод,слева,черный,Да
Hyundai,Tucson,14900000,2021,Алматы,кроссовер,2,автомат,28000,полный привод,слева,серый металлик,Да
Infiniti,FX35,6300000,2004,Алматы,кроссовер,3.5,автомат,237887,полный привод,слева,синий металлик,Да
ВАЗ (Lada),2114 (хэтчбек),2700000,2013,Алматы,хэтчбек,1.6,механика,145000,передний привод,слева,серебристый,Да
Kia,Picanto,2900000,2005,Алматы,хэтчбек,1.1,автомат,165756,передний привод,слева,синий,Да
Hyundai,Accent,3300000,2014,Алматы,седан,1.4,механика,550000,передний привод,слева,белый металлик,Да
Toyota,Land Cruiser,14500000,2007,Алматы,внедорожник,4.7,автомат,420000,полный привод,слева,черный,Да
ВАЗ (Lada),2114 (хэтчбек),2500000,2013,Алматы,хэтчбек,1.6,механика,146323,передний привод,слева,черный металлик,Да
Hyundai,Santa Fe,16900000,2020,Алматы,кроссовер,2.4,автомат,47000,полный привод,слева,серый металлик,Да
Suzuki,Jimny,21500000,2022,Алматы,внедорожник,1.5,автомат,,полный привод,слева,,Да
ГАЗ,ГАЗель,7150000,2017,Алматы,пикап,2.7,механика,136830,полный привод,слева,белый металлик,Да
Honda,CR-V,6950000,2007,Алматы,кроссовер,2,автомат,270000,полный привод,слева,синий металлик,Да
FAW,6390,1100000,2014,Алматы,минивэн,0.9,механика,,задний привод,слева,,Да
Audi,80,1780000,1990,Алматы,седан,1.8,механика,,передний привод,слева,серебристый,Да
Audi,100,2600000,1992,Алматы,седан,2,автомат,,передний привод,слева,белый,Да
Toyota,Camry,17500000,2021,Алматы,седан,3.5,автомат,35500,передний привод,слева,коричневый металлик,Да
Nissan,Maxima,1500000,1995,Алматы,седан,2,механика,,передний привод,слева,,Да
Toyota,Sienna,15500000,2017,Алматы,минивэн,3.5,автомат,123893,передний привод,слева,черный,Да
Hyundai,Santa Fe,24300000,2023,Алматы,кроссовер,2.5,робот,35,передний привод,слева,серый,Нет
Ford,Taurus,3200000,2002,Алматы,седан,3,автомат,,передний привод,слева,белый,Да
Nissan,Qashqai,10300000,2019,Алматы,кроссовер,2,вариатор,75000,передний привод,слева,белый,Да
Honda,Civic,4200000,2008,Алматы,седан,1.8,автомат,333333,передний привод,слева,белый,Да
Kia,Rio X-Line,9930000,2019,Алматы,хэтчбек,1.6,автомат,57000,передний привод,слева,,Да
Volkswagen,ID.4,13500000,2022,Алматы,кроссовер,,автомат,5000,задний привод,слева,,Да
Land Rover,Range Rover Evoque,14200000,2013,Алматы,кроссовер,2,автомат,111199,полный привод,слева,белый,Да
ВАЗ (Lada),2113 (хэтчбек),1400000,2013,Алматы,хэтчбек,1.5,механика,40000,передний привод,слева,,Да
Skoda,Rapid,4400000,2013,Алматы,лифтбек,1.4,робот,140000,передний привод,слева,серебристый,Да
Mazda,MPV,4000000,1999,Алматы,минивэн,2.5,автомат,,передний привод,справа,серебристый металлик,Да
Kia,Rio,7500000,2016,Алматы,седан,1.6,автомат,103000,передний привод,слева,белый,Да
Mercedes-Benz,E 280,2900000,1996,Алматы,седан,2.8,автомат,198000,задний привод,слева,серебристый,Да
Hyundai,Grandeur,13100000,2018,Алматы,седан,3,автомат,87743,передний привод,слева,черный,Да
Toyota,Highlander,25000000,2017,Алматы,кроссовер,3.5,автомат,23000,полный привод,слева,,Да
Ford,Focus,2200000,2003,Алматы,универсал,1.8,механика,,передний привод,слева,серый металлик,Да
Toyota,Land Cruiser Prado,24000000,2019,Алматы,внедорожник,2.7,автомат,50000,полный привод,слева,белый,Да
Nissan,Terrano,1500000,1992,Алматы,внедорожник,3,автомат,500,полный привод,слева,оранжевый,Да
ВАЗ (Lada),Granta 2190 (седан),2800000,2016,Алматы,седан,1.6,механика,163000,передний привод,слева,,Да
Toyota,Camry,4100000,2005,Каскелен,седан,2.4,автомат,279000,передний привод,слева,белый металлик,Да
Toyota,Corolla,4500000,2009,Алматы,седан,1.6,автомат,,передний привод,слева,черный,Да
Land Rover,Freelander,3000000,2002,Есик,кроссовер,2.5,автомат,175877,полный привод,слева,зеленый металлик,Да
Land Rover,Range Rover Sport,36000000,2018,Астана,внедорожник,3,автомат,34000,полный привод,слева,серый металлик,Да
Chevrolet,Captiva,12700000,2023,Алматы,внедорожник,1.5,вариатор,,передний привод,слева,серебристый,Да
