Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Nissan,Cefiro,1350000,1999,Алматы,седан,2.5,автомат,,передний привод,слева,серебристый металлик,Да
Kia,Sportage,9630000,2014,Алматы,кроссовер,2,автомат,129349,полный привод,слева,черный,Да
Kia,Optima,10000000,2020,Алматы,седан,2.4,автомат,19999,передний привод,слева,белый металлик,Да
Kia,Cerato,10700000,2021,Алматы,седан,2,автомат,54672,передний привод,слева,серый металлик,Да
Hyundai,Tucson,15800000,2022,Алматы,кроссовер,2.5,автомат,4400,полный привод,слева,бронза металлик,Да
Subaru,Legacy,3000000,1998,Алматы,седан,2.5,автомат,319000,полный привод,слева,черный,Да
Nissan,Primera,1000000,1996,Алматы,седан,2,механика,300000,передний привод,слева,синий,Да
Toyota,Camry,10800000,2016,Алматы,седан,2.5,автомат,,передний привод,слева,черный металлик,Да
Nissan,Pathfinder,7590000,2007,Алматы,внедорожник,4,автомат,303000,полный привод,слева,белый,Да
Toyota,Camry,10200000,2012,Алматы,седан,2.5,автомат,200000,передний привод,слева,белый,Да
Kia,K5,8300000,2016,Алматы,седан,2,автомат,49000,передний привод,слева,белый металлик,Да
Kia,Cerato,7100000,2013,Алматы,седан,1.6,автомат,,передний привод,слева,белый,Да
Toyota,Vios,9500000,2023,Алматы,седан,1.5,автомат,100000,передний привод,слева,белый,Да
Opel,Omega,1200000,1996,Алматы,седан,2,автомат,,задний привод,слева,,Да
Foton,Alpha,3000000,2015,Алматы,фургон,2.2,механика,,задний привод,справа,белый,Да
Chevrolet,Monza,9300000,2023,Алматы,седан,1.5,робот,50,передний привод,слева,белый,Да
Toyota,Land Cruiser,17500000,2009,Алматы,внедорожник,4.7,автомат,350000,полный привод,слева,,Да
Volkswagen,Touareg,9000000,2007,Алматы,кроссовер,3.6,автомат,169800,полный привод,слева,серый металлик,Да
Toyota,Land Cruiser,64000000,2022,Алматы,внедорожник,3.5,автомат,,полный привод,слева,черный,Да
Tesla,Model Y,29500000,2022,Алматы,кроссовер,,автомат,,полный привод,слева,белый,Да
Hyundai,Elantra,12000000,2021,Алматы,седан,1.6,автомат,53674,передний привод,слева,черный металлик,Да
Subaru,Forester,3200000,2001,Алматы,кроссовер,2,автомат,350000,полный привод,слева,золотистый,Да
Lexus,GS 350,13500000,2013,Алматы,седан,3.5,автомат,131000,полный привод,слева,белый,Да
Mercedes-Benz,E 200,7800000,2011,Алматы,седан,1.8,автомат,196000,задний привод,слева,белый металлик,Да
Subaru,Legacy,1800000,1996,Алматы,универсал,2,автомат,333000,полный привод,справа,бордовый металлик,Да
Toyota,Highlander,26200000,2019,Алматы,кроссовер,3.5,автомат,39500,полный привод,слева,белый металлик,Да
Hyundai,Tucson,16974500,2022,Алматы,кроссовер,2.5,автомат,15000,полный привод,слева,серый,Да
Hyundai,Accent,9200000,2021,Алматы,седан,1.6,автомат,83550,передний привод,слева,серый металлик,Да
Daewoo,Matiz,900000,2005,Алматы,хэтчбек,0.8,механика,22000,передний привод,слева,белый,Да
Volvo,S60,3600000,2003,Алматы,седан,2.5,автомат,210000,передний привод,слева,синий металлик,Да
Subaru,Tribeca,5800000,2007,Алматы,кроссовер,3,автомат,222222,полный привод,слева,черный металлик,Да
Toyota,Land Cruiser,17000000,2008,Алматы,внедорожник,4.7,автомат,300000,полный привод,слева,бежевый,Да
Mitsubishi,Outlander Sport,10500000,2021,Алматы,внедорожник,2,вариатор,71000,полный привод,слева,серый,Да
Toyota,Camry,16700000,2023,Алматы,седан,2.5,автомат,8000,полный привод,слева,белый,Да
Kia,Sorento,24000000,2023,Алматы,кроссовер,2.5,автомат,5150,передний привод,слева,черный металлик,Да
ВАЗ (Lada),Granta 2190 (седан),6100000,2020,Алматы,седан,1.6,автомат,60000,передний привод,слева,белый металлик,Да
Hyundai,Santa Fe,17850000,2021,Алматы,кроссовер,2.5,автомат,53000,полный привод,слева,белый металлик,Да
Hyundai,Tucson,11500000,2017,Алматы,кроссовер,2,автомат,,передний привод,слева,,Да
Mercedes-Benz,E 280,3400000,1996,Алматы,седан,2.8,автомат,389000,задний привод,слева,серебристый металлик,Да
Hyundai,Sonata,10300000,2018,Алматы,седан,2,автомат,149481,передний привод,слева,черный металлик,Да
Kia,K7,12000000,2017,Алматы,седан,3.3,автомат,83000,передний привод,слева,черный металлик,Да
Toyota,Camry,6300000,2007,Алматы,седан,2.4,автомат,371000,передний привод,слева,черный,Да
Toyota,Sequoia,23000000,2008,Алматы,внедорожник,5.7,автомат,260000,полный привод,слева,черный,Да
Lexus,LX 570,68000000,2019,Алматы,внедорожник,5.7,автомат,98000,полный привод,слева,черный,Да
EXEED,LX,9800000,2022,Алматы,кроссовер,1.5,вариатор,6000,передний привод,слева,белый,Да
Toyota,Corolla,2300000,1998,Алматы,лифтбек,1.6,механика,543000,передний привод,слева,синий металлик,Да
Audi,A6,5000000,2005,Алматы,седан,3.2,автомат,78000,полный привод,слева,,Да
Porsche,Taycan,50000000,2020,Алматы,седан,,автомат,27000,полный привод,слева,белый,Да
Toyota,Camry,12500000,2014,Алматы,седан,2.5,автомат,,передний привод,слева,серебристый металлик,Да
Toyota,Avensis Verso,5500000,2002,Алматы,минивэн,2,механика,,передний привод,слева,зеленый металлик,Да
Changan,Chana SC6350С,1990000,2004,Алматы,минивэн,0.7,механика,100,задний привод,слева,белый,Да
Li,L7,26700000,2023,Алматы,кроссовер,1.5,автомат,,полный привод,слева,белый,Да
Mercedes-Benz,E 350,7200000,2006,Алматы,седан,3.5,автомат,94000,задний привод,слева,серебристый металлик,Нет
Toyota,Land Cruiser Prado,6000000,1995,Алматы,внедорожник,3,автомат,,полный привод,справа,жёлтый,Да
Jetour,X90 Plus,15100000,2023,Алматы,кроссовер,2,робот,500,передний привод,слева,синий металлик,Да
Hyundai,Sonata,12900000,2020,Алматы,седан,2.5,автомат,35000,передний привод,слева,синий металлик,Да
BMW,X7,57900000,2020,Алматы,кроссовер,4.4,автомат,43000,полный привод,слева,синий металлик,Да
Lexus,LX 600,90000000,2022,Алматы,внедорожник,3.5,автомат,8500,полный привод,слева,,Да
Volkswagen,ID.4,17900000,2023,Алматы,кроссовер,,автомат,2000,полный привод,слева,серый металлик,Да
Chevrolet,Cobalt,7090000,2022,Алматы,седан,1.5,автомат,20395,передний привод,слева,белый,Да
Zeekr,001,25640000,2023,Алматы,лифтбек,,автомат,,задний привод,слева,черный,Да
Zeekr,001,24490000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,серый,Да
Volkswagen,ID.4,14200000,2023,Алматы,кроссовер,,автомат,,задний привод,слева,белый,Да
BMW,316,3250000,1999,Алматы,седан,1.9,механика,,задний привод,слева,серебристый металлик,Да
Nissan,Juke,6280000,2013,Алматы,кроссовер,1.6,вариатор,135618,передний привод,слева,белый,Да
Hyundai,Sonata,12420000,2020,Алматы,седан,2,автомат,59450,передний привод,слева,серый,Да
Chery,Tiggo 2,7200000,2023,Алматы,кроссовер,1.5,вариатор,,передний привод,слева,белый металлик,Да
Toyota,Land Cruiser,43000000,2018,Алматы,внедорожник,4.6,автомат,155000,полный привод,слева,черный металлик,Да
Hyundai,Tucson,11320000,2018,Алматы,кроссовер,2,автомат,186908,полный привод,слева,черный,Да
Mercedes-Benz,Vito,27000000,2016,Алматы,минивэн,2,автомат,,задний привод,слева,,Да
Genesis,G90,42000000,2022,Алматы,седан,3.5,автомат,100,полный привод,слева,черный металлик,Да
Toyota,Camry,9100000,2015,Алматы,седан,2.5,автомат,180000,передний привод,слева,черный металлик,Да
Lexus,RX 200t,20000000,2017,Алматы,кроссовер,2,автомат,118000,полный привод,слева,серый металлик,Да
Lexus,ES 250,10800000,2014,Алматы,седан,2.5,автомат,225000,передний привод,слева,черный,Да
Toyota,Highlander,11300000,2013,Алматы,кроссовер,2.7,автомат,180000,передний привод,слева,синий,Да
Mercedes-Benz,GLE Coupe 400,27600000,2015,Алматы,кроссовер,3,автомат,,полный привод,слева,белый металлик,Да
GMC,Yukon,77900000,2023,Алматы,внедорожник,6.2,автомат,,полный привод,слева,черный,Да
Toyota,Camry,18400000,2021,Алматы,седан,2.5,автомат,28000,передний привод,слева,белый металлик,Да
Chevrolet,Epica,3600000,2011,Алматы,седан,2,автомат,256000,передний привод,слева,белый металлик,Да
Mercedes-Benz,E 220,2300000,1993,Алматы,седан,2.2,автомат,,задний привод,слева,черный металлик,Да
BMW,X5,11000000,2011,Алматы,кроссовер,4.4,автомат,150000,полный привод,слева,черный,Да
Audi,80,1200000,1987,Алматы,седан,1.8,механика,,передний привод,слева,,Да
Toyota,Camry,6000000,2006,Алматы,седан,2.4,автомат,349000,передний привод,слева,серый металлик,Да
Mitsubishi,Pajero,6100000,2004,Алматы,внедорожник,3,автомат,,полный привод,слева,золотистый,Да
Toyota,Land Cruiser Prado,9250000,2005,Алматы,внедорожник,3,автомат,,полный привод,слева,серебристый металлик,Да
Toyota,Camry,4900000,2006,Алматы,седан,2.4,автомат,,передний привод,слева,черный,Да
Li,L8,24700000,2023,Алматы,кроссовер,1.5,автомат,,полный привод,слева,серебристый,Нет
Tesla,Model Y,23000000,2022,Алматы,кроссовер,,автомат,,полный привод,слева,черный,Да
Mitsubishi,L300,1500000,1995,Алматы,минивэн,2.5,механика,5555,полный привод,слева,белый,Да
Hyundai,Santa Fe,18800000,2021,Алматы,кроссовер,2.5,автомат,21500,передний привод,слева,белый,Да
Mercedes-Benz,190,3100000,1992,Алматы,седан,2,механика,,задний привод,слева,серебристый металлик,Да
Chevrolet,Malibu,14490000,2021,Алматы,седан,2,автомат,17115,передний привод,слева,,Да
Toyota,Avalon,23900000,2022,Алматы,седан,2.5,автомат,50,передний привод,слева,черный металлик,Да
Mercedes-Benz,E 230,2100000,1990,Алматы,седан,2.3,автомат,450000,задний привод,слева,голубой металлик,Да
Toyota,Corolla,6200000,2011,Алматы,седан,1.8,автомат,156073,передний привод,слева,черный,Да
Haval,M6,9900000,2023,Алматы,кроссовер,1.5,робот,700,передний привод,слева,белый,Да
Volkswagen,Amarok,12800000,2015,Алматы,пикап,2,автомат,255000,полный привод,слева,черный металлик,Да
Mazda,626,2000000,1999,Алматы,седан,2.5,автомат,330000,передний привод,слева,серебристый металлик,Да
Hyundai,Elantra,6300000,2012,Алматы,седан,1.6,автомат,189000,передний привод,слева,черный,Да
Hyundai,Tucson,11750000,2018,Алматы,кроссовер,2,автомат,90000,полный привод,слева,серебристый металлик,Да
Porsche,Cayenne Coupe,56900000,2021,Алматы,кроссовер,3,робот,7000,полный привод,слева,бежевый металлик,Да
Porsche,Panamera,70000000,2017,Алматы,лифтбек,4,робот,44000,полный привод,слева,белый металлик,Да
Toyota,Land Cruiser Prado,37500000,2022,Алматы,внедорожник,4,автомат,,полный привод,слева,белый,Да
Toyota,Camry,17500000,2021,Алматы,седан,2.5,автомат,42000,передний привод,слева,белый,Да
ВАЗ (Lada),21099 (седан),1150000,1999,Алматы,седан,1.5,механика,111111,передний привод,слева,серебристый металлик,Да
Ford,Mustang,17900000,2021,Алматы,купе,2.3,автомат,34000,задний привод,слева,черный,Да
ВАЗ (Lada),Vesta SW Cross,6500000,2020,Алматы,универсал,1.8,механика,90000,передний привод,слева,,Да
Kia,Carnival,13000000,2019,Алматы,минивэн,3.3,автомат,130329,передний привод,слева,серебристый,Да
Kia,Cerato,13500000,2022,Алматы,седан,2,автомат,27000,передний привод,слева,,Да
Kia,Sorento,2550000,2002,Алматы,внедорожник,2.5,автомат,350000,полный привод,слева,белый,Да
Mercedes-Benz,G 63 AMG,38000000,2014,Алматы,внедорожник,5.5,автомат,138000,полный привод,слева,черный металлик,Да
Toyota,Highlander,8300000,2002,Алматы,кроссовер,3,автомат,,полный привод,слева,белый металлик,Да
Toyota,RAV 4,29600000,2022,Алматы,кроссовер,2.5,автомат,2050,полный привод,слева,синий металлик,Да
Daewoo,Leganza,2800000,1997,Алматы,седан,2,автомат,177421,передний привод,слева,серый,Да
Toyota,Camry,14600000,2020,Алматы,седан,2.5,автомат,80199,передний привод,слева,черный,Да
Subaru,Legacy,11000000,2016,Алматы,седан,2.5,вариатор,152000,полный привод,слева,белый металлик,Да
Hyundai,Tucson,15400000,2021,Алматы,кроссовер,1.6,автомат,41000,передний привод,слева,белый металлик,Да
Toyota,RAV 4,18319935,2021,Алматы,кроссовер,2,вариатор,36000,полный привод,слева,серебристый металлик,Да
Mitsubishi,Space Wagon,650000,1993,Баканас,минивэн,,,,,слева,белый металлик,Да
Lexus,LX 470,6500000,1998,Алматы,внедорожник,4.7,автомат,,полный привод,слева,белый металлик,Да
Mercedes-Benz,GLC Coupe 250,20000000,2017,Алматы,кроссовер,2,автомат,83000,полный привод,слева,белый металлик,Да
Maserati,GranTurismo,35000000,2011,Алматы,купе,4.7,робот,27000,задний привод,слева,,Да
Chevrolet,Cruze,3600000,2012,Алматы,седан,1.6,автомат,210000,передний привод,слева,белый металлик,Да
BMW,540,26000000,2019,Алматы,седан,3,автомат,,задний привод,слева,черный,Да
Kia,Cerato,8900000,2018,Алматы,седан,1.6,автомат,93000,передний привод,слева,серебристый,Да
Toyota,Camry,15800000,2019,Алматы,седан,2.5,автомат,84500,передний привод,слева,черный металлик,Да
Chevrolet,Damas,4000000,2021,Алматы,микровэн,0.8,механика,60000,задний привод,слева,белый металлик,Да
Lexus,ES 350,17300000,2017,Алматы,седан,3.5,автомат,106000,передний привод,слева,черный,Да
Mitsubishi,Pajero,12000000,2012,Алматы,внедорожник,3,автомат,185000,полный привод,слева,черный металлик,Да
Toyota,Spacio,3100000,1997,Алматы,минивэн,1.6,автомат,,передний привод,слева,зеленый,Да
Toyota,Camry,13500000,2018,Алматы,седан,2,автомат,109466,передний привод,слева,белый,Да
BMW,XM,117000000,2023,Алматы,внедорожник,4.4,автомат,,полный привод,слева,черный металлик,Да
Hyundai,Santa Fe,9320000,2012,Алматы,кроссовер,2.4,автомат,151559,полный привод,слева,серебристый,Да
Chevrolet,Cobalt,6140000,2020,Алматы,седан,1.5,автомат,175387,передний привод,слева,серый,Да
Toyota,Camry,10590000,2012,Алматы,седан,2.5,автомат,189830,передний привод,слева,черный металлик,Да
Kia,K5,14490000,2021,Алматы,седан,1.6,автомат,35342,передний привод,слева,черный,Да
Opel,Vectra,850000,1990,Алматы,седан,1.8,механика,250,передний привод,слева,,Да
Mercedes-Benz,E 350,12500000,2009,Алматы,седан,3.5,автомат,120,задний привод,слева,белый,Да
BMW,525,1800000,1992,Алматы,седан,2.5,механика,,задний привод,слева,бордовый металлик,Да
Volkswagen,Passat,650000,1991,Алматы,универсал,1.8,механика,666611,передний привод,слева,белый,Да
Audi,100,1700000,1994,Алматы,седан,2.6,механика,450000,передний привод,слева,синий металлик,Да
Toyota,Camry,14500000,2018,Алматы,седан,2.5,автомат,144000,передний привод,слева,черный,Да
Subaru,Outback,4000000,2005,Алматы,универсал,2.5,автомат,387528,полный привод,слева,черный,Да
Toyota,Estima,4600000,2007,Алматы,минивэн,2.4,вариатор,100000,передний привод,справа,белый,Нет
Lexus,RX 330,7700000,2004,Алматы,кроссовер,3.3,автомат,,полный привод,слева,жёлтый металлик,Да
Toyota,Camry,8200000,2013,Алматы,седан,2.5,автомат,132000,передний привод,слева,серебристый металлик,Да
Hyundai,Sonata,6950000,2018,Алматы,седан,2.4,автомат,131856,передний привод,слева,черный металлик,Да
Lexus,RX 300,36099000,2022,Алматы,кроссовер,2,автомат,,полный привод,слева,серый,Да
Toyota,Camry,14500000,2020,Алматы,седан,2,автомат,54000,передний привод,слева,белый,Да
BMW,530,30000000,2022,Алматы,седан,2,автомат,4800,полный привод,слева,белый,Да
УАЗ,Буханка,1333333,2009,Алматы,минивэн,2.7,механика,170000,полный привод,слева,серый,Да
Kia,Optima,8700000,2016,Алматы,седан,2.4,автомат,101625,передний привод,слева,серебристый,Да
Mercedes-Benz,C 180,2790000,1995,Алматы,седан,1.8,автомат,,задний привод,слева,,Да
Hyundai,Accent,9100000,2021,Алматы,седан,1.6,автомат,42000,передний привод,слева,синий металлик,Да
BYD,Seagull,8700000,2023,Алматы,хэтчбек,,автомат,500,передний привод,слева,черный,Да
Geely,Monjaro,13500000,2023,Алматы,кроссовер,2,автомат,,полный привод,слева,синий,Нет
Lexus,LX 570,70300000,2021,Алматы,внедорожник,5.7,автомат,21000,полный привод,слева,белый металлик,Да
Toyota,Camry,12300000,2014,Алматы,седан,2.5,автомат,120000,передний привод,слева,белый металлик,Да
Mercedes-Benz,E 220,2700000,1995,Алматы,седан,2.2,автомат,,задний привод,слева,,Да
Mercedes-Benz,E 350,6500000,2007,Алматы,седан,3.5,автомат,,задний привод,слева,серебристый металлик,Да
Toyota,Land Cruiser,38500000,2017,Алматы,внедорожник,4.6,автомат,74000,полный привод,слева,белый,Да
Toyota,Land Cruiser,25000000,2012,Алматы,внедорожник,4.6,автомат,98000,полный привод,слева,серебристый металлик,Да
Hyundai,Tucson,16500000,2022,Алматы,кроссовер,2.5,автомат,20500,полный привод,слева,зеленый металлик,Да
Mazda,323,500000,1992,Алматы,седан,1.6,механика,538000,передний привод,слева,вишня,Да
Audi,A8,10000000,2010,Алматы,седан,4.2,автомат,169981,полный привод,слева,черный,Да
Toyota,Tacoma,19000000,2019,Алматы,пикап,3.5,автомат,131000,задний привод,слева,черный,Да
Lexus,GX 470,12500000,2005,Алматы,внедорожник,4.7,автомат,220000,полный привод,слева,серебристый металлик,Да
Kia,K5,8999999,2019,Алматы,седан,2,автомат,98000,передний привод,слева,серебристый металлик,Да
Hyundai,Palisade,22500000,2022,Алматы,кроссовер,3.8,автомат,,полный привод,слева,черный металлик,Да
Hyundai,Sonata,9300000,2018,Алматы,седан,2.4,автомат,80450,передний привод,слева,синий металлик,Да
Mercedes-Benz,E 320,1800000,1996,Алматы,универсал,3.2,автомат,,задний привод,слева,коричневый металлик,Да
Hyundai,Sonata,2500000,2002,Алматы,седан,2,автомат,,передний привод,слева,белый металлик,Да
ГАЗ,24 (Волга),2000000,1978,Алматы,седан,2.4,механика,76000,задний привод,слева,серый,Да
