Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Ford,Explorer,10500000,2011,Алматы,внедорожник,3.5,автомат,220000,полный привод,слева,белый,Да
Volkswagen,Tiguan,5500000,2008,Алматы,кроссовер,2,автомат,235000,передний привод,слева,черный металлик,Да
Kia,K5,13700000,2021,Алматы,седан,1.6,автомат,35000,передний привод,слева,серый металлик,Да
Hyundai,Elantra,12000000,2021,Алматы,седан,2,автомат,18399,передний привод,слева,белый,Да
Hyundai,Palisade,26500000,2022,Алматы,кроссовер,3.8,автомат,15000,передний привод,слева,белый металлик,Да
Toyota,Camry,12000000,2015,Алматы,седан,2.5,вариатор,113000,передний привод,слева,черный,Да
Nissan,Caravan,3400000,2001,Алматы,минивэн,3,автомат,350000,задний привод,справа,,Да
Mercedes-Benz,G 63 AMG,55000000,2016,Алматы,внедорожник,5.5,автомат,77077,полный привод,слева,черный металлик,Да
Toyota,Land Cruiser,27000000,2013,Алматы,внедорожник,4.6,автомат,169000,полный привод,слева,серый металлик,Да
Maxus,G10,25000000,2022,Алматы,минивэн,2,автомат,200,передний привод,слева,белый металлик,Да
Mercedes-Benz,EQC,28300000,2020,Алматы,кроссовер,,автомат,,полный привод,слева,серебристый металлик,Да
Kia,Optima,8300000,2014,Алматы,седан,2.4,автомат,120000,передний привод,слева,белый металлик,Да
Mercedes-Benz,S 500,29700000,2015,Алматы,седан,4.7,автомат,73400,полный привод,слева,черный,Да
Kia,Optima,8300000,2014,Алматы,седан,2.4,автомат,120000,передний привод,слева,белый металлик,Да
Mercedes-Benz,S 500,29700000,2015,Алматы,седан,4.7,автомат,73400,полный привод,слева,черный,Да
Toyota,Highlander,6700000,2003,Алматы,кроссовер,3,автомат,,полный привод,слева,,Да
Nissan,Patrol,6000000,2000,Алматы,внедорожник,3,механика,,полный привод,слева,черный,Да
Chevrolet,Tahoe,57000000,2022,Алматы,внедорожник,5.3,автомат,10300,полный привод,слева,вишня металлик,Да
Chery,Tiggo 7 Pro,12500000,2023,Алматы,кроссовер,1.5,автомат,10000,передний привод,слева,черный металлик,Да
Toyota,C-HR,16000000,2022,Алматы,кроссовер,2,вариатор,9000,передний привод,слева,белый металлик,Да
Tank,300,24500000,2023,Алматы,внедорожник,2,автомат,,полный привод,слева,белый металлик,Да
Toyota,Auris,6500000,2013,Алматы,хэтчбек,1.6,вариатор,184000,передний привод,слева,белый металлик,Да
Hyundai,Sonata,10500000,2019,Алматы,седан,2,автомат,,передний привод,слева,белый,Да
Toyota,RAV 4,7400000,2008,Алматы,кроссовер,2.5,автомат,190000,полный привод,слева,бронза металлик,Да
Honda,Fit,4650000,2007,Алматы,хэтчбек,1.5,автомат,138000,передний привод,слева,белый металлик,Да
Lexus,GX 470,12500000,2005,Алматы,внедорожник,4.7,автомат,220000,полный привод,слева,серебристый металлик,Да
Volkswagen,Caddy,5200000,2006,Алматы,минивэн,2,механика,176000,передний привод,слева,,Да
Toyota,Camry,10500000,2017,Алматы,седан,2.5,автомат,,передний привод,слева,черный,Да
BMW,740,25000000,2016,Алматы,седан,3,автомат,78000,полный привод,слева,черный металлик,Да
Toyota,Land Cruiser,47500000,2020,Алматы,внедорожник,4.6,автомат,100000,полный привод,слева,черный металлик,Да
Mitsubishi,Delica,1700000,1995,Алматы,минивэн,2.5,механика,,полный привод,справа,серый металлик,Да
Toyota,Highlander,16985000,2013,Алматы,кроссовер,3.5,автомат,195956,полный привод,слева,черный,Да
Voyah,Free,20600000,2021,Алматы,кроссовер,1.5,автомат,,полный привод,слева,бирюзовый,Да
Toyota,RAV 4,12170000,2014,Алматы,кроссовер,2,вариатор,219881,передний привод,слева,серебристый,Да
Nissan,Qashqai,16050000,2021,Алматы,кроссовер,2,вариатор,66649,полный привод,слева,голубой,Да
Nissan,Patrol,7500000,2002,Алматы,внедорожник,3,автомат,,полный привод,слева,золотистый металлик,Да
Zeekr,001,26000000,2023,Алматы,лифтбек,,автомат,3800,полный привод,слева,черный металлик,Да
Nissan,Qashqai,6490000,2013,Алматы,кроссовер,1.6,вариатор,214439,передний привод,слева,,Да
Chevrolet,Cobalt,6600000,2021,Алматы,седан,1.5,автомат,91793,передний привод,слева,белый,Да
Mercedes-Benz,E 230,1600000,1991,Алматы,седан,2.3,механика,,задний привод,слева,черный,Да
Nissan,X-Trail,15380000,2021,Алматы,кроссовер,2.5,вариатор,18644,полный привод,слева,белый,Да
Hyundai,Elantra,9840000,2019,Алматы,седан,1.6,автомат,147935,передний привод,слева,черный,Да
Toyota,RAV 4,12080000,2013,Алматы,кроссовер,2.5,автомат,108567,полный привод,слева,черный,Да
Toyota,RAV 4,14810000,2018,Алматы,кроссовер,2,вариатор,50768,полный привод,слева,коричневый,Да
Hyundai,Sonata,13370000,2021,Алматы,седан,2.5,автомат,20092,передний привод,слева,черный,Да
Nissan,Maxima,2250000,1999,Алматы,седан,2,автомат,715775,передний привод,слева,серебристый,Да
Toyota,Camry,16900000,2018,Алматы,седан,2.5,автомат,52000,передний привод,слева,белый металлик,Да
Hyundai,Creta,9940000,2020,Алматы,кроссовер,1.6,автомат,110804,передний привод,слева,серый,Да
Hyundai,Accent,9110000,2021,Алматы,седан,1.6,автомат,99985,передний привод,слева,серый,Да
Hyundai,Creta,9420000,2018,Алматы,кроссовер,1.6,автомат,183664,передний привод,слева,серый,Да
Subaru,Outback,6700000,2005,Алматы,седан,3,автомат,230000,полный привод,слева,серебристый металлик,Да
Toyota,Camry,11100000,2011,Алматы,седан,2.5,автомат,229000,передний привод,слева,серебристый металлик,Да
Kia,K5,13800000,2021,Алматы,седан,2,автомат,,передний привод,слева,,Да
Toyota,Camry,14450000,2019,Алматы,седан,2.5,автомат,,передний привод,слева,белый металлик,Да
Mitsubishi,Pajero,2000000,1993,Алматы,внедорожник,2.5,автомат,,полный привод,справа,,Да
Dodge,Ram,42000000,2022,Алматы,пикап,5.7,автомат,10700,полный привод,слева,белый металлик,Да
Hyundai,Tucson,10000000,2018,Алматы,кроссовер,2,автомат,60000,полный привод,слева,белый металлик,Да
BMW,X4,25000000,2019,Алматы,кроссовер,2,автомат,46000,полный привод,слева,белый металлик,Да
Mercedes-Benz,Vito,6000000,2011,Алматы,минивэн,2.2,механика,,задний привод,слева,белый металлик,Да
Chevrolet,Tracker,10000000,2021,Алматы,кроссовер,1,автомат,35000,передний привод,слева,черный,Да
BMW,X5,7000000,2005,Алматы,кроссовер,4.4,автомат,,полный привод,слева,черный металлик,Да
ВАЗ (Lada),2112 (хэтчбек),900000,2003,Алматы,хэтчбек,1.5,механика,139905,передний привод,слева,,Да
Land Rover,Range Rover,31000000,2013,Алматы,внедорожник,3,автомат,125000,полный привод,слева,,Да
Nissan,Titan,8800000,2004,Алматы,пикап,5.6,автомат,1000,полный привод,слева,красный,Да
Toyota,Camry,9000000,2012,Алматы,седан,2.5,автомат,86065,передний привод,слева,красный металлик,Да
Zeekr,001,24600000,2023,Алматы,лифтбек,,автомат,7500,полный привод,слева,оранжевый,Да
Genesis,G70,18800000,2021,Алматы,седан,2,автомат,,полный привод,слева,серый металлик,Да
Volkswagen,Tiguan,14000000,2020,Алматы,кроссовер,2,автомат,82000,передний привод,слева,белый,Да
Toyota,Camry,6500000,2010,Алматы,седан,2.4,автомат,,передний привод,слева,белый металлик,Да
Mitsubishi,ASX,7000000,2012,Алматы,кроссовер,2,вариатор,289000,полный привод,слева,,Да
Mitsubishi,Pajero,6100000,2004,Алматы,внедорожник,3,автомат,,полный привод,слева,золотистый,Да
Skoda,Superb,14000000,2019,Алматы,лифтбек,2,робот,120000,полный привод,слева,коричневый металлик,Да
Hyundai,Santa Fe,18800000,2021,Алматы,кроссовер,2.5,автомат,21500,передний привод,слева,белый,Да
Land Rover,Range Rover,50000000,2018,Алматы,внедорожник,3,автомат,110000,полный привод,слева,черный металлик,Да
Toyota,Land Cruiser Prado,37000000,2022,Алматы,внедорожник,4,автомат,100,полный привод,слева,белый,Да
Toyota,Camry,15500000,2019,Алматы,седан,2.5,автомат,82000,передний привод,слева,черный,Да
Chevrolet,Captiva,12540000,2023,Алматы,внедорожник,1.5,вариатор,5000,передний привод,слева,черный металлик,Да
ГАЗ,ГАЗель,4500000,2007,Алматы,фургон,2.7,механика,,задний привод,слева,белый,Да
BMW,X5,20000000,2014,Алматы,кроссовер,3,автомат,147000,полный привод,слева,белый металлик,Да
BMW,iX3,24900000,2023,Алматы,кроссовер,,автомат,,задний привод,слева,,Да
Dodge,Ram,33000000,2020,Алматы,пикап,5.7,автомат,85530,полный привод,слева,,Да
Dodge,Ram,73500000,2022,Алматы,пикап,6.2,автомат,11000,полный привод,слева,черный,Да
Toyota,Corolla,3500000,2004,Алматы,седан,1.6,автомат,434000,передний привод,слева,серебристый,Да
Infiniti,FX35,10500000,2009,Алматы,кроссовер,3.5,автомат,96000,полный привод,слева,белый металлик,Да
Nissan,Qashqai,13250000,2021,Алматы,кроссовер,2,вариатор,47485,полный привод,слева,белый,Да
Toyota,Camry,13340000,2017,Алматы,седан,2.5,автомат,177959,передний привод,слева,белый,Да
Mercedes-Benz,E 200,3500000,1994,Алматы,седан,2,автомат,163085,задний привод,слева,серебристый металлик,Да
BYD,Han,16700000,2023,Алматы,седан,,автомат,,передний привод,слева,черный,Да
Changan,UNI-K,14500000,2023,Алматы,кроссовер,1.5,робот,,передний привод,слева,белый,Нет
Toyota,Camry,8500000,2014,Алматы,седан,2.5,автомат,,передний привод,слева,черный металлик,Да
Lexus,RX 330,8200000,2004,Алматы,кроссовер,3.3,автомат,,передний привод,слева,черный,Да
Nissan,X-Trail,14980000,2020,Алматы,кроссовер,2.5,вариатор,62066,полный привод,слева,белый,Да
Kia,K5,14880000,2022,Алматы,седан,2,автомат,51952,передний привод,слева,черный,Да
Nissan,X-Trail,14980000,2020,Алматы,кроссовер,2.5,вариатор,62066,полный привод,слева,белый,Да
Kia,K5,14880000,2022,Алматы,седан,2,автомат,51952,передний привод,слева,черный,Да
Mercedes-Benz,E 240,4500000,2004,Алматы,седан,2.6,автомат,,задний привод,слева,серебристый,Да
Mitsubishi,Galant,400000,1990,Алматы,седан,2,механика,777777,передний привод,слева,бордовый металлик,Да
Subaru,Outback,3700000,2001,Алматы,универсал,2.5,автомат,,полный привод,слева,синий,Да
Hyundai,Creta,9220000,2018,Алматы,кроссовер,1.6,автомат,88137,передний привод,слева,белый,Да
Toyota,Camry,15700000,2018,Алматы,седан,2.5,автомат,98567,передний привод,слева,белый,Да
Mitsubishi,Pajero,12400000,2013,Алматы,внедорожник,3,автомат,94149,полный привод,слева,серый,Да
Mazda,CX-5,17100000,2022,Алматы,кроссовер,2.5,автомат,9600,полный привод,слева,черный металлик,Да
Toyota,Camry,4500000,1997,Алматы,седан,3,автомат,203000,передний привод,слева,синий металлик,Нет
Toyota,Camry,15490000,2019,Алматы,седан,2.5,автомат,32179,передний привод,слева,белый,Да
Subaru,Outback,3650000,2002,Алматы,универсал,2.5,автомат,,полный привод,слева,синий,Да
Toyota,Camry,12620000,2015,Алматы,седан,2.5,автомат,123425,передний привод,слева,белый,Да
Toyota,RAV 4,13960000,2017,Алматы,кроссовер,2,вариатор,118931,полный привод,слева,белый,Да
Mercedes-Benz,E 350,10000000,2011,Алматы,седан,3.5,автомат,180250,полный привод,слева,черный металлик,Да
Hyundai,Accent,6400000,2015,Алматы,седан,1.6,автомат,110000,передний привод,слева,белый,Да
Kia,Sorento,16000000,2019,Алматы,кроссовер,3.5,автомат,85430,полный привод,слева,серый металлик,Да
Nissan,Cefiro,2000000,1996,Алматы,седан,2.5,автомат,,передний привод,справа,синий,Да
Mitsubishi,Space Runner,750000,1992,Алматы,минивэн,1.8,механика,460000,передний привод,слева,бирюзовый,Да
Toyota,Corolla,12780000,2022,Алматы,седан,1.5,вариатор,80,передний привод,слева,белый,Да
Mazda,626,850000,1989,Алматы,универсал,2.2,механика,,передний привод,слева,серебристый металлик,Да
Changan,UNI-K,13000000,2021,Алматы,кроссовер,2,автомат,8000,передний привод,слева,голубой металлик,Да
BMW,X5,42500000,2022,Алматы,кроссовер,3,автомат,38000,полный привод,слева,белый,Да
Land Rover,Range Rover,65000000,2018,Алматы,внедорожник,5,автомат,47906,полный привод,слева,серый металлик,Да
Kia,K3,12500000,2022,Алматы,седан,1.6,вариатор,3750,передний привод,слева,белый,Да
Hyundai,Sonata,14200000,2023,Алматы,седан,2,автомат,14000,передний привод,слева,белый металлик,Да
Kia,Sorento,24000000,2023,Алматы,кроссовер,2.5,автомат,5150,передний привод,слева,черный металлик,Да
Volkswagen,Jetta,5750000,2014,Алматы,седан,1.6,механика,127200,передний привод,слева,серебристый металлик,Да
Lexus,LX 570,33800000,2013,Алматы,внедорожник,5.7,автомат,138600,полный привод,слева,серый металлик,Да
Audi,Q7,22500000,2017,Алматы,кроссовер,3,автомат,,полный привод,слева,черный металлик,Да
Kia,Sportage,18300000,2022,Алматы,кроссовер,1.6,автомат,26000,передний привод,слева,белый металлик,Да
Nissan,Primera,870000,1994,Алматы,седан,2,механика,360000,передний привод,слева,,Да
Volkswagen,Touareg,13300000,2011,Алматы,кроссовер,3.6,автомат,134000,полный привод,слева,белый,Да
Toyota,RAV 4,11500000,2014,Алматы,кроссовер,2.5,автомат,140000,полный привод,слева,синий металлик,Да
Hyundai,Avante,11500000,2018,Алматы,седан,1.6,автомат,105000,передний привод,слева,белый,Да
BMW,X5,65500000,2023,Алматы,кроссовер,3,автомат,,полный привод,слева,черный металлик,Да
Hyundai,Tucson,15750000,2021,Алматы,кроссовер,2.5,автомат,41000,полный привод,слева,зеленый,Да
Hyundai,Santa Fe,8500000,2013,Алматы,кроссовер,3.3,автомат,189319,передний привод,слева,серебристый металлик,Да
Dodge,Ram,33000000,2020,Алматы,пикап,5.7,автомат,85530,полный привод,слева,,Да
Kia,Sorento,21000000,2022,Алматы,кроссовер,2.5,автомат,35000,полный привод,слева,синий,Да
Hyundai,Palisade,22990000,2021,Алматы,кроссовер,3.5,автомат,33000,полный привод,слева,черный металлик,Да
Kia,Seltos,12900000,2021,Алматы,кроссовер,1.6,автомат,20000,полный привод,слева,белый,Да
Toyota,RAV 4,10790000,2014,Алматы,кроссовер,2,вариатор,90955,полный привод,слева,белый,Да
Toyota,Camry,14660000,2018,Алматы,седан,2.5,автомат,69397,передний привод,слева,коричневый,Да
Toyota,RAV 4,13560000,2016,Алматы,кроссовер,2,вариатор,88331,полный привод,слева,белый,Да
Toyota,RAV 4,13610000,2016,Алматы,кроссовер,2,вариатор,90663,полный привод,слева,синий,Да
MG,One,10000000,2022,Алматы,кроссовер,1.5,вариатор,500,передний привод,слева,оранжевый,Да
BYD,Seal,13373090,2023,Алматы,седан,,автомат,,задний привод,слева,черный,Нет
Li,L9,33600000,2023,Алматы,кроссовер,1.5,автомат,,полный привод,слева,,Да
Zeekr,001,24200000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,черный,Нет
Toyota,Camry,15380000,2018,Алматы,седан,2.5,автомат,56134,передний привод,слева,черный,Да
Toyota,Camry,13610000,2018,Алматы,седан,2.5,автомат,182107,передний привод,слева,белый,Да
Toyota,Corolla,10260000,2018,Алматы,седан,1.6,вариатор,99189,передний привод,слева,серый,Да
Toyota,Camry,15010000,2020,Алматы,седан,2.5,автомат,41643,передний привод,слева,белый,Да
Toyota,Camry,15280000,2018,Алматы,седан,2.5,автомат,76088,передний привод,слева,белый,Да
Nissan,Qashqai,14130000,2021,Алматы,кроссовер,2,вариатор,6778,полный привод,слева,черный,Да
Nissan,X-Trail,11650000,2018,Алматы,кроссовер,2.5,вариатор,63000,полный привод,слева,серебристый металлик,Да
Hyundai,Tucson,12940000,2020,Алматы,кроссовер,2,автомат,43516,полный привод,слева,зеленый,Да
Chevrolet,Cobalt,7090000,2022,Алматы,седан,1.5,автомат,20395,передний привод,слева,белый,Да
Toyota,RAV 4,9840000,2012,Алматы,кроссовер,2,вариатор,178459,полный привод,слева,серый,Да
BMW,525,2450000,1993,Алматы,седан,2.5,механика,,задний привод,слева,серый,Да
Hyundai,Elantra,12500000,2021,Алматы,седан,2,автомат,50000,передний привод,слева,,Да
Mitsubishi,Pajero,5900000,2003,Алматы,внедорожник,3,автомат,183500,полный привод,слева,серебристый металлик,Да
Nissan,X-Trail,13860000,2021,Алматы,кроссовер,2.5,вариатор,67785,полный привод,слева,черный,Да
Toyota,Camry,16320000,2019,Алматы,седан,2.5,автомат,75585,передний привод,слева,белый,Да
Nissan,Juke,7270000,2014,Алматы,кроссовер,1.6,вариатор,87082,передний привод,слева,черный,Да
Toyota,Camry,16220000,2019,Алматы,седан,2.5,автомат,111570,передний привод,слева,белый,Да
Toyota,RAV 4,11180000,2013,Алматы,кроссовер,2,вариатор,268796,передний привод,слева,белый,Да
Kia,Rio,6100000,2015,Алматы,седан,1.6,автомат,186000,передний привод,слева,белый,Да
ГАЗ,ГАЗель,3400000,2007,Алматы,пикап,2.7,механика,240000,задний привод,слева,белый,Да
Toyota,Corolla,5000000,2008,Алматы,седан,1.6,автомат,,передний привод,слева,черный металлик,Да
IM,LS7,25000000,2023,Алматы,кроссовер,,автомат,,полный привод,слева,белый металлик,Да
Lexus,LX 570,67000000,2020,Алматы,внедорожник,5.7,автомат,45000,полный привод,слева,черный металлик,Да
Zeekr,001,26700000,2023,Алматы,лифтбек,,автомат,6000,полный привод,слева,черный,Да
Nissan,R'nessa,2750000,1997,Алматы,универсал,2,вариатор,360000,передний привод,справа,серебристый металлик,Да
Hyundai,Sonata,15700000,2023,Алматы,седан,2.5,автомат,10000,передний привод,слева,белый металлик,Да
Subaru,Impreza XV,7500000,2010,Алматы,хэтчбек,2,автомат,163102,полный привод,слева,белый металлик,Да
BMW,X5,45000000,2020,Алматы,кроссовер,3,автомат,36000,полный привод,слева,черный металлик,Да
Nissan,Patrol,31000000,2019,Алматы,внедорожник,4,автомат,50000,полный привод,слева,белый,Да
BMW,X5,63400000,2023,Алматы,кроссовер,3,автомат,64,полный привод,слева,,Да
Hyundai,Palisade,24000000,2021,Алматы,кроссовер,3.5,автомат,20620,полный привод,слева,черный,Да
Geely,Monjaro,13500000,2023,Алматы,кроссовер,2,автомат,,полный привод,слева,синий,Нет
Li,L9,33500000,2023,Алматы,кроссовер,1.5,автомат,8,полный привод,слева,черный металлик,Да
Kia,Carnival,27000000,2023,Алматы,минивэн,3.5,автомат,7,передний привод,слева,черный металлик,Да
Toyota,Highlander,36999999,2022,Алматы,кроссовер,3.5,автомат,8000,полный привод,слева,черный металлик,Да
Kia,Sorento,17500000,2022,Алматы,кроссовер,2.5,автомат,16000,передний привод,слева,серый металлик,Да
BMW,X5,7600000,2004,Алматы,кроссовер,3,автомат,147000,полный привод,слева,черный металлик,Да
Kia,Sportage,16900000,2022,Алматы,кроссовер,2.5,автомат,8800,передний привод,слева,синий металлик,Да
BMW,520,1000000,1991,Алматы,седан,2,механика,,задний привод,слева,черный,Да
Hyundai,Tucson,18800000,2023,Алматы,кроссовер,2.5,автомат,18,полный привод,слева,серебристый металлик,Да
Volkswagen,Passat,3000000,2004,Алматы,седан,1.8,автомат,386000,передний привод,слева,,Да
Zeekr,001,26000000,2023,Алматы,лифтбек,,автомат,6000,полный привод,слева,белый металлик,Да
Mercedes-Benz,S 600,11000000,2006,Алматы,седан,5.5,автомат,210000,задний привод,слева,серебристый металлик,Да
Toyota,Avalon,3000000,1998,Алматы,седан,3,автомат,141308,передний привод,справа,белый,Да
Chevrolet,Cobalt,7390000,2023,Алматы,седан,1.5,автомат,,передний привод,слева,,Да
Mitsubishi,Delica,7500000,2002,Алматы,минивэн,3,автомат,248000,полный привод,справа,белый,Да
Toyota,RAV 4,18500000,2021,Алматы,кроссовер,2.5,автомат,32000,полный привод,слева,белый металлик,Да
Toyota,Land Cruiser Prado,8300000,2007,Алматы,внедорожник,3,автомат,,полный привод,слева,синий металлик,Да
Toyota,Camry,14840000,2018,Алматы,седан,2.5,автомат,69511,передний привод,слева,белый,Да
Toyota,Camry,9730000,2014,Алматы,седан,2.5,автомат,158798,передний привод,слева,серебристый,Да
Nissan,X-Trail,15530000,2020,Алматы,кроссовер,2.5,вариатор,42938,полный привод,слева,белый,Да
Toyota,Camry,15210000,2020,Алматы,седан,2.5,автомат,75431,передний привод,слева,черный,Да
EXEED,VX,19000000,2023,Алматы,кроссовер,2,автомат,,полный привод,слева,,Да
Zeekr,001,24500000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,голубой,Нет
Kia,K5,18490000,2023,Алматы,седан,2.5,автомат,,передний привод,слева,,Да
Chevrolet,Cobalt,7570000,2022,Алматы,седан,1.5,автомат,46958,передний привод,слева,серый,Да
Kia,K5,13670000,2021,Алматы,седан,2,автомат,68547,передний привод,слева,синий,Да
Toyota,RAV 4,10830000,2013,Алматы,кроссовер,2,вариатор,143400,полный привод,слева,красный,Да
Lexus,LX 570,30000000,2013,Алматы,внедорожник,5.7,автомат,101700,полный привод,слева,белый металлик,Да
Toyota,Land Cruiser Prado,12210000,2006,Алматы,внедорожник,4,автомат,271358,полный привод,слева,жёлтый,Да
Toyota,Camry,13150000,2015,Алматы,седан,2.5,автомат,114189,передний привод,слева,белый,Да
Hyundai,Accent,6100000,2015,Алматы,седан,1.6,автомат,237000,передний привод,слева,черный металлик,Да
Mercedes-Benz,E 220,3100000,1993,Алматы,седан,2.2,автомат,,задний привод,слева,синий,Да
Kia,Sportage,9630000,2014,Алматы,кроссовер,2,автомат,129349,полный привод,слева,черный,Да
Toyota,Camry,14660000,2018,Алматы,седан,2.5,автомат,73782,передний привод,слева,белый,Да
Toyota,Camry,15010000,2021,Алматы,седан,2.5,автомат,57860,передний привод,слева,черный,Да
Hyundai,Elantra,10060000,2018,Алматы,седан,2,автомат,35637,передний привод,слева,белый,Да
Toyota,Corolla,8950000,2018,Алматы,седан,1.6,вариатор,99077,передний привод,слева,белый,Да
Zeekr,X,18850000,2023,Алматы,кроссовер,,автомат,,полный привод,слева,белый металлик,Да
Zeekr,001,26050000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,белый металлик,Да
Zeekr,X,18850000,2023,Алматы,кроссовер,,автомат,,полный привод,слева,белый металлик,Да
Zeekr,001,26050000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,белый металлик,Да
Nissan,Juke,6310000,2012,Алматы,кроссовер,1.6,вариатор,94200,передний привод,слева,белый,Да
Kia,Sportage,14630000,2021,Алматы,кроссовер,2,автомат,48954,передний привод,слева,белый,Да
Zeekr,001,26050000,2023,Алматы,лифтбек,,автомат,33,полный привод,слева,оранжевый металлик,Да
Lexus,GS 300,6200000,2005,Алматы,седан,3,автомат,212347,задний привод,слева,серебристый металлик,Да
