Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Chrysler,300C,4799990,2005,Алматы,седан,3.5,автомат,304000,задний привод,слева,бежевый металлик,Да
Wuling,Hongguang Mini EV,4990000,2022,Алматы,хэтчбек,,автомат,,задний привод,слева,жёлтый,Да
Toyota,Carina E,2450000,1998,Алматы,универсал,2,механика,,передний привод,слева,зеленый металлик,Да
Infiniti,G35,4000000,2007,Алматы,седан,3.5,автомат,170000,полный привод,слева,черный металлик,Нет
ВАЗ (Lada),2114 (хэтчбек),1950000,2013,Алматы,хэтчбек,1.6,механика,,передний привод,слева,серебристый,Да
BMW,525,2800000,1994,Алматы,седан,2.5,механика,,задний привод,слева,черный металлик,Да
Kia,K5,14500000,2021,Алматы,седан,2,автомат,19000,передний привод,слева,серый металлик,Да
Subaru,Impreza,1650000,1995,Алматы,универсал,1.8,автомат,170000,полный привод,справа,красный,Да
Toyota,Land Cruiser Prado,13000000,2007,Алматы,внедорожник,4,автомат,171000,полный привод,слева,белый,Да
Honda,Elysion,7000000,2006,Алматы,минивэн,2.4,автомат,,передний привод,слева,черный металлик,Да
Hyundai,Accent,6250000,2014,Алматы,седан,1.6,автомат,166000,передний привод,слева,черный металлик,Да
Nissan,Maxima,2100000,1996,Алматы,седан,3,автомат,,передний привод,слева,синий металлик,Да
BMW,528,4750000,1999,Алматы,седан,2.8,автомат,,задний привод,слева,черный металлик,Да
BMW,528,2100000,1997,Алматы,седан,2.8,механика,,задний привод,слева,зеленый металлик,Да
Mazda,626,2200000,1997,Алматы,лифтбек,1.9,механика,,передний привод,слева,зеленый металлик,Да
Honda,e:NS1,8300000,2023,Алматы,кроссовер,,автомат,1,передний привод,слева,,Нет
Lexus,RX 350,16500000,2014,Алматы,кроссовер,3.5,автомат,,полный привод,слева,белый металлик,Да
BMW,520,6000000,1993,Алматы,седан,2,автомат,178000,задний привод,слева,черный металлик,Да
Hyundai,Sonata,3990000,2008,Алматы,седан,2,автомат,,передний привод,слева,белый,Да
Kia,Ray,6950000,2021,Алматы,минивэн,1,автомат,14000,передний привод,слева,бежевый,Да
Nissan,Patrol,6000000,2004,Алматы,внедорожник,3,механика,,полный привод,слева,синий металлик,Да
Audi,A6,4200000,1994,Алматы,универсал,2.8,механика,,полный привод,слева,серебристый металлик,Да
Hyundai,Sonata,800000,1994,Алматы,седан,2,механика,350000,передний привод,слева,,Да
Subaru,Legacy,4000000,2005,Алматы,седан,2.5,автомат,,полный привод,слева,черный металлик,Да
Mercedes-Benz,C 220,1500000,1994,Алматы,седан,2.2,автомат,2652,задний привод,слева,серебристый,Да
Mitsubishi,Lancer,3750000,2007,Алматы,седан,1.8,автомат,190000,передний привод,слева,серебристый металлик,Да
Toyota,Yaris,3500000,2010,Алматы,седан,1.5,механика,240000,передний привод,слева,серебристый,Да
Suzuki,XL7,2800000,2001,Алматы,внедорожник,2.7,автомат,200000,полный привод,слева,синий,Да
Toyota,Camry,9000000,2014,Алматы,седан,2.5,автомат,200000,передний привод,слева,черный металлик,Да
Land Rover,Discovery Sport,35000000,2022,Алматы,кроссовер,2,автомат,17000,полный привод,слева,черный металлик,Да
Hyundai,Elantra,2300000,2004,Алматы,седан,1.6,механика,496000,передний привод,слева,серебристый металлик,Да
Ford,F-Series,25300000,2014,Алматы,пикап,3.5,автомат,180000,полный привод,слева,черный металлик,Да
Mercedes-Benz,G 320,16900000,2009,Алматы,внедорожник,3,автомат,,полный привод,слева,черный,Да
Renault,Kaptur,11990000,2021,Алматы,кроссовер,1.3,вариатор,,передний привод,слева,серый,Да
Honda,Odyssey,4500000,2002,Алматы,минивэн,2.3,автомат,,передний привод,справа,белый металлик,Да
Audi,Q3,8900000,2014,Алматы,кроссовер,2,робот,102113,полный привод,слева,коричневый металлик,Да
Toyota,Camry,17000000,2023,Алматы,седан,2.5,автомат,12,передний привод,слева,белый металлик,Да
ГАЗ,Соболь,7750000,2020,Алматы,микроавтобус,2.7,механика,68000,полный привод,слева,,Да
Lexus,LX 570,31500000,2014,Алматы,внедорожник,5.7,автомат,85000,полный привод,слева,черный металлик,Да
Toyota,Camry,16900000,2018,Алматы,седан,2.5,автомат,31000,передний привод,слева,черный металлик,Да
Geely,Tugella,16290000,2023,Алматы,кроссовер,2,автомат,,полный привод,слева,белый,Да
Geely,Monjaro,16400000,2023,Алматы,кроссовер,2,автомат,,полный привод,слева,черный металлик,Да
Nissan,Almera Tino,2900000,2004,Алматы,минивэн,1.8,механика,252000,передний привод,слева,серый,Да
Nissan,Serena,1800000,1992,Алматы,минивэн,2,механика,250000,задний привод,слева,серый металлик,Да
BMW,535,11500000,2012,Алматы,седан,3,автомат,,полный привод,слева,серый металлик,Да
Toyota,Land Cruiser Prado,4500000,1995,Алматы,внедорожник,3,механика,300,полный привод,слева,зеленый металлик,Да
Infiniti,QX56,11950000,2012,Алматы,внедорожник,5.6,автомат,,полный привод,слева,черный металлик,Да
Zeekr,001,26450000,2023,Алматы,лифтбек,,автомат,10,полный привод,слева,синий,Да
Land Rover,Discovery,27000000,2016,Алматы,внедорожник,3,автомат,104000,полный привод,слева,серый,Да
Volkswagen,Passat,3200000,2004,Алматы,седан,2,механика,540000,передний привод,слева,серебристый металлик,Да
Chevrolet,Cobalt,5000000,2021,Алматы,седан,1.5,механика,,передний привод,слева,черный,Да
OMODA,C5,13290000,2023,Алматы,кроссовер,1.5,вариатор,8,передний привод,слева,серебристый металлик,Да
Toyota,Camry,12900000,2017,Алматы,седан,2.5,автомат,91000,передний привод,слева,белый,Да
BMW,X6 M,37700000,2017,Алматы,кроссовер,4.4,робот,66100,полный привод,слева,черный металлик,Да
Toyota,Camry,14200000,2018,Алматы,седан,2.5,автомат,81000,передний привод,слева,серый металлик,Да
Lexus,NX 350,35200000,2023,Алматы,кроссовер,2.4,автомат,6000,полный привод,слева,серый металлик,Да
Land Rover,Range Rover Sport,30000000,2014,Алматы,внедорожник,5,автомат,99200,полный привод,слева,синий,Да
Hyundai,Tucson,11200000,2017,Алматы,кроссовер,2,автомат,49000,полный привод,слева,вишня металлик,Да
Mercedes-Benz,E 200,1300000,1991,Алматы,седан,2,механика,290000,задний привод,слева,белый металлик,Да
Jaguar,XF,6200000,2010,Алматы,седан,3,автомат,,задний привод,слева,белый,Да
Zeekr,X,16400000,2023,Алматы,кроссовер,,автомат,,полный привод,слева,белый металлик,Да
Kia,Seltos,10000000,2023,Алматы,кроссовер,1.6,автомат,,полный привод,слева,,Нет
Toyota,Camry,16300000,2019,Алматы,седан,2.5,автомат,85000,передний привод,слева,белый металлик,Да
Zeekr,X,16000000,2023,Алматы,кроссовер,,автомат,,полный привод,слева,,Да
Volkswagen,Beetle,3000000,2000,Алматы,хэтчбек,2,автомат,,передний привод,слева,серебристый металлик,Да
Mitsubishi,Outlander,19700000,2023,Алматы,кроссовер,2.5,вариатор,,полный привод,слева,белый,Да
Volkswagen,Beetle,3700000,2006,Алматы,хэтчбек,1.9,автомат,226000,передний привод,слева,вишня,Да
Ford,Mondeo,7500000,2014,Алматы,седан,2,робот,99000,передний привод,слева,серый металлик,Да
Honda,Odyssey,5350000,2003,Алматы,минивэн,2.3,автомат,,передний привод,справа,,Да
Toyota,Sprinter,4500000,1997,Алматы,седан,1.5,автомат,,передний привод,справа,белый металлик,Да
Nissan,Qashqai,11300000,2019,Алматы,кроссовер,2,вариатор,66000,полный привод,слева,красный металлик,Да
Mitsubishi,Delica,1200000,1992,Алматы,минивэн,2.5,автомат,,полный привод,справа,черный металлик,Да
Mitsubishi,Outlander,17550000,2022,Алматы,кроссовер,2.5,вариатор,1,передний привод,слева,белый,Да
BMW,530,31500000,2021,Алматы,седан,2,автомат,21000,задний привод,слева,белый,Да
Hyundai,Porter,12750001,2021,Алматы,пикап,2.5,механика,16400,задний привод,слева,белый металлик,Да
Hyundai,Porter,11100000,2020,Алматы,пикап,2.5,механика,50000,задний привод,слева,синий,Да
Toyota,Camry,7600000,2011,Алматы,седан,2.5,автомат,275000,передний привод,слева,зеленый металлик,Да
Lexus,LX 570,24000000,2012,Алматы,внедорожник,5.7,автомат,,полный привод,слева,белый металлик,Да
Chevrolet,Lacetti,7990000,2023,Алматы,седан,1.5,автомат,,передний привод,слева,белый металлик,Да
Geely,GC6,2300000,2015,Алматы,седан,1.5,механика,,передний привод,слева,,Да
Hyundai,Creta,10200000,2020,Алматы,кроссовер,1.6,автомат,73500,передний привод,слева,белый металлик,Да
Kia,Carnival,27490000,2023,Алматы,минивэн,3.5,автомат,,передний привод,слева,,Да
Toyota,Camry,9000000,2013,Алматы,седан,2.5,автомат,93000,передний привод,слева,,Да
Kia,Sorento,19500000,2021,Алматы,кроссовер,2.5,автомат,40000,полный привод,слева,белый металлик,Да
Mercedes-Benz,E 420,3000000,1996,Алматы,седан,4.2,автомат,100000,задний привод,слева,серебристый металлик,Да
Chevrolet,Cruze,5500000,2014,Алматы,хэтчбек,1.8,автомат,125202,передний привод,слева,белый металлик,Да
Kia,K5,17500000,2022,Алматы,седан,1.6,автомат,2000,передний привод,слева,белый,Да
Hyundai,Elantra,8200000,2016,Алматы,седан,2,автомат,89000,передний привод,слева,серебристый металлик,Да
Toyota,Camry,15500000,2019,Алматы,седан,2.5,автомат,72000,передний привод,слева,серый металлик,Да
Volkswagen,Touareg,6500000,2004,Алматы,кроссовер,3.2,автомат,,полный привод,слева,серебристый металлик,Да
ГАЗ,ГАЗель,4200000,2012,Алматы,фургон,2.9,механика,210000,задний привод,слева,белый металлик,Да
Toyota,Land Cruiser,9500000,2000,Алматы,внедорожник,4,автомат,,полный привод,слева,черный металлик,Да
Hyundai,Accent,8100000,2021,Алматы,седан,1.6,автомат,33000,передний привод,слева,серебристый,Да
Lexus,RX 300,7200000,2003,Алматы,кроссовер,3,автомат,,полный привод,слева,серебристый металлик,Да
BMW,525,4500000,1993,Алматы,седан,2.5,автомат,,задний привод,слева,черный металлик,Да
ВАЗ (Lada),2107,800000,1998,Алматы,седан,1.6,механика,90000,задний привод,слева,белый металлик,Да
BMW,X5,7500000,2005,Алматы,кроссовер,3,автомат,225120,полный привод,слева,бронза металлик,Да
Toyota,Land Cruiser Prado,2700000,1994,Алматы,внедорожник,2.4,автомат,,полный привод,справа,серебристый,Да
Hyundai,Elantra,11450000,2023,Алматы,седан,1.5,вариатор,150,передний привод,слева,зеленый металлик,Да
Toyota,Land Cruiser Prado,5900000,1997,Алматы,внедорожник,3,автомат,,полный привод,справа,белый,Да
Ford,Transit,17000000,2020,Алматы,фургон,2,механика,21000,передний привод,слева,белый,Да
Toyota,Land Cruiser,27000000,2013,Алматы,внедорожник,4.6,автомат,169000,полный привод,слева,серый металлик,Да
Honda,Accord,5000000,2001,Алматы,универсал,2.3,автомат,293000,передний привод,справа,белый металлик,Да
Toyota,Camry,9400000,2013,Алматы,седан,2.5,автомат,100000,передний привод,слева,черный,Да
Nissan,X-Trail,7000000,2007,Алматы,кроссовер,2.5,вариатор,160000,полный привод,слева,черный металлик,Да
BYD,Yuan,12500000,2023,Алматы,кроссовер,,автомат,,передний привод,слева,серый металлик,Да
Lexus,RX 330,7700000,2004,Алматы,кроссовер,3.3,автомат,273360,полный привод,слева,белый металлик,Да
Toyota,Camry,13000000,2015,Алматы,седан,2.5,автомат,210000,передний привод,слева,черный металлик,Да
Toyota,Land Cruiser,37000000,2018,Алматы,внедорожник,4,автомат,78000,полный привод,слева,белый металлик,Да
