Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Toyota,Camry,7000000,2006,Усть-Каменогорск,седан,3.5,автомат,,передний привод,слева,,Да
ВАЗ (Lada),Priora 2170 (седан),2000000,2013,Усть-Каменогорск,седан,1.6,механика,287999,передний привод,слева,белый,Да
Toyota,Camry,11500000,2019,Усть-Каменогорск,седан,2.5,автомат,26000,передний привод,слева,серый металлик,Да
Toyota,Vista,1600000,1994,Усть-Каменогорск,седан,2,автомат,,передний привод,справа,серебристый,Да
ВАЗ (Lada),Priora 2170 (седан),2250000,2014,Усть-Каменогорск,седан,1.6,механика,275000,передний привод,слева,черный металлик,Да
ВАЗ (Lada),2109 (хэтчбек),700000,1992,Усть-Каменогорск,хэтчбек,1.5,механика,,передний привод,слева,,Да
Mazda,Premacy,3500000,2002,Усть-Каменогорск,минивэн,2,автомат,240000,передний привод,слева,голубой металлик,Да
ВАЗ (Lada),Priora 2170 (седан),2850000,2012,Усть-Каменогорск,седан,1.6,механика,183000,передний привод,слева,серый металлик,Да
Nissan,Patrol,12500000,2008,Усть-Каменогорск,внедорожник,4.8,автомат,268000,полный привод,слева,коричневый металлик,Да
ВАЗ (Lada),Priora 2170 (седан),3100000,2015,Усть-Каменогорск,седан,1.6,механика,,передний привод,слева,белый,Да
Audi,80,2500000,1991,Усть-Каменогорск,седан,2,механика,300000,передний привод,слева,зеленый,Да
ВАЗ (Lada),21099 (седан),1500000,1998,Усть-Каменогорск,седан,1.5,механика,,передний привод,слева,,Да
ВАЗ (Lada),21099 (седан),1500000,2000,Усть-Каменогорск,седан,1.5,механика,,передний привод,слева,вишня металлик,Да
ВАЗ (Lada),Vesta,6000000,2020,Усть-Каменогорск,седан,1.6,механика,50000,передний привод,слева,черный металлик,Да
Lexus,GS 350,7000000,2007,Усть-Каменогорск,седан,3.5,автомат,170000,полный привод,слева,серый металлик,Да
Hyundai,H-1,7500000,2012,Усть-Каменогорск,минивэн,2.5,механика,215000,задний привод,слева,,Да
Audi,A6 allroad,7200000,2007,Усть-Каменогорск,универсал,3.2,автомат,160000,полный привод,слева,серый металлик,Да
Toyota,Avensis,2700000,1999,Усть-Каменогорск,седан,2,автомат,,передний привод,слева,черный,Да
Toyota,Hilux Surf,2500000,1992,Алтай,внедорожник,2.4,автомат,,полный привод,справа,,Да
Chevrolet,Aveo,4000000,2013,Усть-Каменогорск,седан,1.6,автомат,199000,передний привод,слева,красный металлик,Да
Subaru,Impreza,8500000,2011,Усть-Каменогорск,хэтчбек,2,автомат,176000,полный привод,справа,белый металлик,Да
ВАЗ (Lada),2105,150000,1993,Риддер,седан,1.3,механика,,задний привод,слева,вишня,Да
Kia,Rio,9580000,2020,Усть-Каменогорск,седан,1.6,автомат,29380,передний привод,слева,красный металлик,Да
Toyota,Land Cruiser Prado,15200000,2012,Шемонаиха,внедорожник,2.7,автомат,140000,полный привод,слева,белый,Да
Toyota,Hilux Surf,2500000,1992,Усть-Каменогорск,внедорожник,2.4,автомат,,полный привод,справа,,Да
Mitsubishi,Pajero,2700000,1994,Усть-Каменогорск,внедорожник,2.8,автомат,,полный привод,справа,черный,Да
Nissan,Patrol,12700000,2011,Усть-Каменогорск,внедорожник,5.6,автомат,240000,полный привод,слева,черный металлик,Да
Mitsubishi,Lancer,3800000,2003,Усть-Каменогорск,универсал,2,механика,310000,передний привод,слева,синий,Да
Nissan,Bluebird,2300000,1997,Усть-Каменогорск,седан,2,автомат,,передний привод,справа,,Да
Kia,K5,14500000,2020,Усть-Каменогорск,седан,1.6,автомат,92897,передний привод,слева,серый,Да
Subaru,XV,10200000,2015,Усть-Каменогорск,кроссовер,2,вариатор,92000,полный привод,слева,белый,Да
ВАЗ (Lada),Priora 2170 (седан),2850000,2015,Усть-Каменогорск,седан,1.6,механика,300000,передний привод,слева,белый металлик,Да
Nissan,Tino,3800000,1998,Усть-Каменогорск,минивэн,1.8,автомат,,передний привод,справа,черный металлик,Да
Honda,CR-V,3800000,1997,Риддер,кроссовер,2,автомат,240000,полный привод,справа,белый металлик,Да
Subaru,Outback,13500000,2018,Усть-Каменогорск,универсал,2.5,вариатор,125000,полный привод,слева,,Да
Toyota,Land Cruiser Prado,4300000,1995,Усть-Каменогорск,внедорожник,3,автомат,289500,полный привод,справа,серый,Да
BMW,X5,8800000,2007,Усть-Каменогорск,кроссовер,3,автомат,335000,полный привод,слева,серебристый металлик,Да
Hyundai,Palisade,25500000,2022,Усть-Каменогорск,кроссовер,3.5,автомат,25000,полный привод,слева,черный,Да
Mazda,3,3300000,2004,Усть-Каменогорск,хэтчбек,1.6,автомат,,передний привод,слева,вишня,Да
Toyota,Camry,12200000,2015,Усть-Каменогорск,седан,2.5,автомат,190000,передний привод,слева,серый металлик,Да
Hyundai,Tucson,13190000,2020,Усть-Каменогорск,кроссовер,2,автомат,90000,полный привод,слева,черный,Да
Peugeot,307,3499000,2007,Усть-Каменогорск,универсал,2,автомат,187000,передний привод,слева,черный металлик,Да
ВАЗ (Lada),Priora 2170 (седан),2100000,2011,Усть-Каменогорск,седан,1.6,механика,280000,передний привод,слева,белый,Да
Toyota,RAV 4,7900000,2008,Усть-Каменогорск,кроссовер,2.4,автомат,,полный привод,слева,серебристый,Да
Chevrolet,Captiva,7300000,2013,Усть-Каменогорск,кроссовер,3,автомат,,полный привод,слева,черный металлик,Да
Skoda,Rapid,7800000,2019,Усть-Каменогорск,лифтбек,1.6,автомат,170000,передний привод,слева,серый металлик,Да
Mercedes-Benz,GLE 300,27000000,2017,Усть-Каменогорск,кроссовер,3.5,автомат,85000,полный привод,слева,белый,Да
Toyota,Windom,3999999,1998,Усть-Каменогорск,седан,3,автомат,611471,передний привод,справа,белый металлик,Да
Mazda,323,1600000,1995,Усть-Каменогорск,хэтчбек,1.8,механика,,передний привод,слева,зеленый,Да
Mazda,323,1600000,2002,Усть-Каменогорск,хэтчбек,1.6,механика,250000,передний привод,слева,серебристый металлик,Да
Toyota,4Runner,17700000,2019,Усть-Каменогорск,внедорожник,4,автомат,100000,полный привод,слева,синий металлик,Да
Ravon,Nexia R3,5700000,2020,Серебрянск,седан,1.5,автомат,36000,передний привод,слева,серый металлик,Да
Lexus,RX 300,5700000,1999,Усть-Каменогорск,кроссовер,3,автомат,250000,полный привод,слева,бронза металлик,Да
Chevrolet,Cruze,4000000,2014,Усть-Каменогорск,хэтчбек,1.8,автомат,200000,передний привод,слева,,Да
ВАЗ (Lada),2114 (хэтчбек),2800000,2013,Усть-Каменогорск,хэтчбек,1.6,механика,165000,передний привод,слева,черный металлик,Да
ВАЗ (Lada),2114 (хэтчбек),1400000,2011,Усть-Каменогорск,хэтчбек,1.6,механика,230000,передний привод,слева,черный,Да
ГАЗ,ГАЗель,3000000,2005,Усть-Каменогорск,фургон,2.9,механика,,задний привод,слева,синий металлик,Да
Kia,Rio,9700000,2021,Усть-Каменогорск,седан,1.6,автомат,70000,передний привод,слева,,Да
Toyota,Vellfire,13000000,2008,Усть-Каменогорск,минивэн,3.5,автомат,113000,полный привод,справа,белый металлик,Да
Mazda,626,1400000,1994,Усть-Каменогорск,лифтбек,1.9,механика,,передний привод,слева,,Да
Honda,CR-V,3300000,1996,Усть-Каменогорск,кроссовер,2,автомат,,полный привод,справа,серебристый металлик,Да
Volkswagen,Polo,4650000,2013,Усть-Каменогорск,седан,1.6,механика,185000,передний привод,слева,черный металлик,Да
Nissan,Primera,3500000,2002,Усть-Каменогорск,седан,2,автомат,330000,передний привод,слева,черный металлик,Да
Kia,Cee’d,11700000,2022,Усть-Каменогорск,хэтчбек,1.6,автомат,9000,передний привод,слева,черный металлик,Да
Kia,Rio,5100000,2013,Усть-Каменогорск,седан,1.6,механика,189000,передний привод,слева,серый металлик,Да
ВАЗ (Lada),2101,350000,1979,Усть-Каменогорск,седан,1.2,механика,43000,задний привод,слева,зеленый,Да
Skoda,Yeti,6650000,2014,Усть-Каменогорск,кроссовер,1.4,робот,156000,передний привод,слева,коричневый металлик,Да
Mitsubishi,Montero Sport,5650000,2001,Усть-Каменогорск,внедорожник,3,автомат,400000,полный привод,слева,серебристый металлик,Да
ВАЗ (Lada),2114 (хэтчбек),1300000,2007,Усть-Каменогорск,хэтчбек,1.5,механика,101000,передний привод,слева,серый металлик,Да
Volkswagen,Multivan,6500000,2003,Усть-Каменогорск,минивэн,2.5,механика,,передний привод,слева,серебристый металлик,Да
Toyota,Grand Hiace,5000000,2001,Усть-Каменогорск,минивэн,3.4,автомат,,полный привод,справа,белый металлик,Да
ВАЗ (Lada),2113 (хэтчбек),1650000,2011,Шемонаиха,хэтчбек,1.6,механика,219000,передний привод,слева,белый металлик,Да
Mazda,Cronos,1550000,1994,Усть-Каменогорск,седан,2,механика,,передний привод,слева,серебристый металлик,Да
ВАЗ (Lada),2115 (седан),1150000,2011,Усть-Каменогорск,седан,1.5,механика,,передний привод,слева,,Нет
Toyota,Carina ED,2400000,1995,Усть-Каменогорск,седан,2,автомат,,передний привод,справа,синий металлик,Да
Mercedes-Benz,GLE 300,17700000,2017,Усть-Каменогорск,кроссовер,3.5,автомат,87000,полный привод,слева,белый,Да
Mitsubishi,RVR,2590000,1994,Усть-Каменогорск,минивэн,2,автомат,310000,полный привод,справа,синий металлик,Да
ГАЗ,ГАЗель,5200000,2005,Усть-Каменогорск,пикап,2.9,механика,,задний привод,слева,серый металлик,Да
Honda,Orthia,3200000,1996,Риддер,универсал,2,автомат,,полный привод,справа,вишня,Да
Cadillac,Escalade,35500000,2019,Усть-Каменогорск,внедорожник,6.2,автомат,111000,полный привод,слева,черный,Да
Nissan,Almera,1650000,1997,Усть-Каменогорск,седан,1.6,автомат,,передний привод,слева,зеленый,Да
Toyota,Camry,5600000,2007,Усть-Каменогорск,седан,2.4,автомат,273530,передний привод,слева,белый металлик,Да
Subaru,Forester,3000000,1998,Усть-Каменогорск,кроссовер,2.5,автомат,,полный привод,слева,,Да
Toyota,Land Cruiser,20000000,2009,Усть-Каменогорск,внедорожник,4.7,автомат,,полный привод,слева,серебристый металлик,Да
Nissan,Cefiro,2800000,1999,Риддер,седан,2,автомат,450000,передний привод,справа,,Да
Mazda,626,750000,1991,Риддер,лифтбек,2,механика,,передний привод,слева,красный,Да
Hyundai,Sonata,9200000,2017,Усть-Каменогорск,седан,2.4,автомат,,передний привод,слева,черный,Да
Honda,Civic,1100000,1996,Шемонаиха,лифтбек,1.5,механика,,передний привод,слева,,Да
Land Rover,Range Rover Sport,25000000,2014,Усть-Каменогорск,внедорожник,3,автомат,108000,полный привод,слева,синий металлик,Да
Hyundai,Tucson,15100000,2023,Усть-Каменогорск,кроссовер,2,автомат,6000,передний привод,слева,,Да
ВАЗ (Lada),Priora 2170 (седан),1950000,2013,Усть-Каменогорск,седан,1.6,механика,,передний привод,слева,белый металлик,Да
BMW,318,2500000,2002,Усть-Каменогорск,седан,2,автомат,,задний привод,слева,зеленый,Да
Mazda,Cronos,1200000,1995,Усть-Каменогорск,седан,1.8,механика,425296,передний привод,слева,черный,Да
ВАЗ (Lada),Kalina 2192 (хэтчбек),3100000,2014,Усть-Каменогорск,хэтчбек,1.6,автомат,220000,передний привод,слева,белый металлик,Да
BMW,520,3000000,1996,Усть-Каменогорск,седан,2,механика,148,задний привод,слева,серебристый металлик,Да
Hyundai,Sonata,3500000,2004,Усть-Каменогорск,седан,2,автомат,330000,передний привод,слева,бордовый металлик,Да
Ford,Scorpio,1300000,1996,Усть-Каменогорск,седан,2.9,автомат,,задний привод,слева,,Да
Audi,A4,4000000,2002,Зайсан,универсал,2.4,механика,200000,передний привод,слева,,Да
Toyota,Avensis,7300000,2012,Усть-Каменогорск,универсал,2,вариатор,300000,передний привод,слева,,Да
Lexus,IS 250,9000000,2012,Усть-Каменогорск,седан,2.5,автомат,150000,задний привод,слева,серый металлик,Да
ВАЗ (Lada),Priora 2170 (седан),2700000,2014,Усть-Каменогорск,седан,1.6,механика,123456,передний привод,слева,серебристый металлик,Да
Nissan,Bluebird,1680000,1996,Зайсан,седан,2,автомат,290000,передний привод,справа,белый металлик,Да
Renault,Logan,5600000,2016,Риддер,седан,1.6,автомат,145000,передний привод,слева,,Да
Hyundai,Solaris,5490000,2012,Усть-Каменогорск,хэтчбек,1.6,автомат,175838,передний привод,слева,серый,Да
Mitsubishi,Galant,550000,1995,Усть-Каменогорск,седан,1.8,механика,,передний привод,слева,,Да
Toyota,Camry,13800000,2021,Усть-Каменогорск,седан,2.5,автомат,43000,передний привод,слева,черный металлик,Да
Chevrolet,Cobalt,5470000,2021,Усть-Каменогорск,седан,1.5,механика,55181,передний привод,слева,белый,Да
Mitsubishi,Space Wagon,1350000,1994,Усть-Каменогорск,минивэн,2,автомат,321113,передний привод,слева,синий,Да
Hyundai,Santa Fe,22500000,2021,Усть-Каменогорск,кроссовер,3.5,автомат,35000,полный привод,слева,,Да
ВАЗ (Lada),Priora 2171 (универсал),4100000,2013,Усть-Каменогорск,универсал,1.6,механика,72000,передний привод,слева,белый,Да
Daewoo,Nexia,1200000,2011,Усть-Каменогорск,седан,1.5,механика,154861,передний привод,слева,серебристый металлик,Да
ГАЗ,ГАЗель,5500000,2012,Усть-Каменогорск,фургон,2.7,механика,32000,задний привод,слева,белый,Да
Mitsubishi,Pajero,2800000,1995,Усть-Каменогорск,внедорожник,2.8,автомат,,полный привод,справа,синий,Да
Toyota,Camry,13900000,2019,Усть-Каменогорск,седан,2.5,автомат,90000,передний привод,слева,черный,Да
Toyota,Corolla,5100000,2008,Усть-Каменогорск,седан,1.6,механика,250000,передний привод,слева,серебристый,Да
ВАЗ (Lada),Vesta,4950000,2016,Усть-Каменогорск,седан,1.6,робот,,передний привод,слева,черный,Да
Toyota,Camry,11400000,2015,Усть-Каменогорск,седан,2.5,автомат,159000,передний привод,слева,белый металлик,Да
Toyota,Camry,14900000,2019,Усть-Каменогорск,седан,2.5,автомат,62000,передний привод,слева,черный металлик,Да
Hyundai,Accent,6150000,2015,Усть-Каменогорск,седан,1.6,автомат,111111,передний привод,слева,красный металлик,Да
ГАЗ,ГАЗель,1200000,2001,Риддер,фургон,2.7,механика,,задний привод,слева,белый металлик,Да
ВАЗ (Lada),2109 (хэтчбек),1000000,2002,Усть-Каменогорск,хэтчбек,1.5,механика,150000,передний привод,слева,,Да
Mazda,Cronos,950000,1994,Усть-Каменогорск,седан,2,механика,340000,передний привод,слева,зеленый металлик,Да
Mitsubishi,Delica,2200000,1992,Алтай,минивэн,2.5,автомат,280000,полный привод,справа,зеленый металлик,Да
Toyota,Carina E,3000000,1995,Усть-Каменогорск,лифтбек,2,механика,352000,передний привод,слева,бордовый,Да
ГАЗ,ГАЗель,2800000,2004,Риддер,пикап,2.4,механика,,задний привод,слева,белый металлик,Да
Toyota,Land Cruiser Prado,32000000,2018,Усть-Каменогорск,внедорожник,4,автомат,65000,полный привод,слева,белый металлик,Да
BMW,525,4200000,2003,Усть-Каменогорск,седан,2.5,механика,,задний привод,слева,черный металлик,Да
Mazda,626,2300000,1997,Усть-Каменогорск,седан,2,механика,,передний привод,слева,золотистый металлик,Да
Audi,80,1550000,1992,Зайсан,седан,2,механика,260000,передний привод,слева,зеленый металлик,Да
Volkswagen,Passat,1300000,1991,Усть-Каменогорск,седан,1.8,механика,350000,передний привод,слева,черный,Да
Nissan,Cube,1692800,2000,Риддер,минивэн,1.3,автомат,,передний привод,справа,серый,Да
ВАЗ (Lada),Vesta SW Cross,9350000,2022,Усть-Каменогорск,универсал,1.8,механика,3200,передний привод,слева,белый металлик,Да
Suzuki,Grand Vitara,4100000,2000,Шемонаиха,внедорожник,2.5,автомат,,полный привод,слева,бордовый,Да
ВАЗ (Lada),Priora 2170 (седан),1950000,2012,Усть-Каменогорск,седан,1.6,механика,163000,передний привод,слева,черный,Да
ВАЗ (Lada),2115 (седан),1500000,2011,Шемонаиха,седан,1.5,механика,10000,передний привод,слева,зеленый,Нет
Subaru,Forester,3300000,1998,Риддер,кроссовер,2,автомат,270000,полный привод,слева,зеленый,Да
Nissan,Primera,700000,1992,Усть-Каменогорск,седан,1.6,механика,,передний привод,слева,белый,Да
Toyota,RAV 4,7800000,2007,Усть-Каменогорск,кроссовер,2.4,автомат,,передний привод,слева,серебристый металлик,Да
Lexus,RX 300,6300000,2002,Усть-Каменогорск,кроссовер,3,автомат,,полный привод,слева,синий металлик,Да
Toyota,RAV 4,3900000,1995,Усть-Каменогорск,кроссовер,2,автомат,280000,полный привод,справа,вишня металлик,Да
ГАЗ,ГАЗель,4000000,1999,Усть-Каменогорск,пикап,2.9,механика,8000,задний привод,слева,белый,Да
Mitsubishi,Outlander,8100000,2013,Шемонаиха,кроссовер,2.4,вариатор,180000,полный привод,слева,белый,Да
Honda,CR-V,3100000,1997,Усть-Каменогорск,кроссовер,2,автомат,397000,полный привод,справа,серебристый металлик,Да
ВАЗ (Lada),2121 Нива,2500000,2006,Шемонаиха,внедорожник,1.7,механика,200000,полный привод,слева,белый,Да
УАЗ,3303,1500000,1987,Шемонаиха,пикап,2.5,механика,,полный привод,слева,,Да
Ford,Kuga,6200000,2013,Усть-Каменогорск,кроссовер,1.6,автомат,208403,полный привод,слева,серебристый,Да
Mazda,626,750000,1991,Риддер,универсал,2.2,механика,,передний привод,слева,серебристый металлик,Да
ВАЗ (Lada),Largus,3900000,2015,Усть-Каменогорск,универсал,1.6,механика,230000,передний привод,слева,белый,Да
Suzuki,XL7,3400000,2004,Усть-Каменогорск,внедорожник,2.7,механика,,полный привод,слева,серебристый металлик,Да
ВАЗ (Lada),2109 (хэтчбек),1500000,1998,Усть-Каменогорск,хэтчбек,1.6,механика,,передний привод,слева,синий,Да
ВАЗ (Lada),Priora 2170 (седан),2650000,2015,Усть-Каменогорск,седан,1.6,механика,152000,передний привод,слева,белый,Да
