Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Rolls-Royce,Ghost,110000000,2015,Алматы,седан,6.6,автомат,14000,задний привод,слева,,Да
Mercedes-Benz,E 230,1700000,1991,Алматы,седан,2.3,механика,340000,задний привод,слева,серебристый металлик,Да
ВАЗ (Lada),Priora 2170 (седан),1500000,2008,Алматы,седан,1.6,механика,,передний привод,слева,серый,Да
Toyota,Highlander,16100000,2017,Алматы,кроссовер,2.7,автомат,,передний привод,слева,серый металлик,Да
Mercedes-Benz,E 280,3350000,1998,Алматы,седан,2.8,автомат,101000,задний привод,слева,синий,Да
Kia,Telluride,18500000,2021,Алматы,внедорожник,3.8,автомат,50000,передний привод,слева,черный,Да
Hyundai,Porter,10200000,2018,Алматы,пикап,2.5,автомат,124000,задний привод,слева,белый,Да
ВАЗ (Lada),Vesta Cross,7490000,2021,Алматы,универсал,1.6,автомат,51054,передний привод,слева,белый,Да
Toyota,Camry,9500000,2012,Алматы,седан,2,автомат,153000,передний привод,слева,черный,Да
Mercedes-Benz,E 220,2700000,1993,Алматы,седан,2.2,автомат,,задний привод,слева,серебристый металлик,Да
Nissan,Murano,4000000,2003,Алматы,кроссовер,3.5,вариатор,,полный привод,слева,золотистый металлик,Да
Mitsubishi,Galant,1000000,1995,Алматы,хэтчбек,2,автомат,160000,передний привод,слева,серый,Да
Mercedes-Benz,E 220,3000000,1994,Алматы,седан,2.2,автомат,,задний привод,слева,черный металлик,Да
Toyota,Corolla,13000000,2022,Алматы,седан,1.2,вариатор,200,передний привод,слева,,Да
Lexus,LX 570,56000000,2019,Алматы,внедорожник,5.7,автомат,60000,полный привод,слева,черный,Да
Daewoo,Gentra,4200000,2014,Алматы,седан,1.5,автомат,230000,передний привод,слева,серый металлик,Да
Mazda,323,1650000,1995,Алматы,хэтчбек,1.8,механика,,передний привод,слева,зеленый металлик,Да
BMW,740,95000000,2023,Алматы,седан,3,автомат,,полный привод,слева,черный металлик,Да
Hyundai,Accent,2500000,2009,Алматы,седан,1.6,механика,,передний привод,слева,,Да
ВАЗ (Lada),2121 Нива,1000000,1998,Алматы,внедорожник,1.7,механика,,полный привод,слева,белый,Да
BMW,330,14700000,2017,Алматы,седан,2,автомат,64320,задний привод,слева,белый,Да
Chevrolet,Aveo,3200000,2012,Алматы,хэтчбек,1.4,автомат,136000,передний привод,слева,золотистый металлик,Да
Toyota,Land Cruiser Prado,17000000,2013,Алматы,внедорожник,2.7,автомат,105000,полный привод,слева,белый металлик,Да
Honda,Shuttle,3400000,1995,Конаев (Капшагай),минивэн,2.2,автомат,,передний привод,слева,,Да
Geely,Monjaro,17200000,2023,Алматы,кроссовер,2,автомат,50,полный привод,слева,белый металлик,Да
Nissan,Armada,11900000,2008,Алматы,внедорожник,5.6,автомат,292000,полный привод,слева,белый металлик,Да
Toyota,Camry,14000000,2020,Алматы,седан,2.5,автомат,60000,передний привод,слева,,Да
Hyundai,Palisade,27900000,2021,Алматы,кроссовер,3.8,автомат,12000,полный привод,слева,белый металлик,Да
Mercedes-Benz,C 200,2000000,1995,Алматы,седан,2,механика,,задний привод,слева,,Да
Nissan,Terrano,1550000,1995,Алматы,внедорожник,2.7,автомат,,полный привод,справа,синий,Да
Hyundai,Santa Fe,21300000,2021,Алматы,кроссовер,3.5,автомат,30000,полный привод,слева,серебристый металлик,Да
Mitsubishi,RVR,1300000,1995,Алматы,минивэн,2,автомат,,полный привод,справа,зеленый,Да
Toyota,Camry,5500000,2003,Алматы,седан,3,автомат,,передний привод,слева,черный металлик,Да
Toyota,Camry,16300000,2019,Алматы,седан,2,автомат,,передний привод,слева,белый,Да
Subaru,Forester,8800000,2014,Алматы,кроссовер,2.5,вариатор,115000,полный привод,слева,белый металлик,Да
Honda,CR-V,3500000,1998,Алматы,кроссовер,2,механика,,полный привод,слева,черный,Да
Ford,Maverick,4300000,2002,Алматы,кроссовер,3,автомат,,полный привод,слева,черный металлик,Да
Mitsubishi,Colt,1450000,1992,Алматы,хэтчбек,1.6,автомат,,передний привод,слева,,Да
Tesla,Model 3,18500000,2023,Алматы,седан,,автомат,3200,задний привод,слева,черный металлик,Да
Kia,K8,17990000,2021,Алматы,седан,2.5,автомат,24637,передний привод,слева,черный,Да
Toyota,Camry,11500000,2017,Алматы,седан,2,автомат,,передний привод,слева,черный,Да
Toyota,Camry,5800000,2006,Каргалы,седан,2.4,автомат,,передний привод,слева,серебристый металлик,Да
Suzuki,Grand Vitara,3100000,2002,Алматы,внедорожник,2,автомат,350000,полный привод,слева,серебристый металлик,Да
Toyota,Land Cruiser 70,33000000,2023,Алматы,внедорожник,4,механика,,полный привод,слева,серый металлик,Да
Hyundai,Accent,1800000,2007,Алматы,седан,1.6,механика,,передний привод,слева,серебристый металлик,Да
BMW,i3,22500000,2023,Алматы,седан,,автомат,,задний привод,слева,синий металлик,Да
Nissan,Sunny,900000,1997,Алматы,седан,1.5,механика,,передний привод,слева,синий металлик,Да
Hyundai,Elantra,11100000,2021,Алматы,седан,1.6,автомат,43000,передний привод,слева,белый металлик,Да
Toyota,Ipsum,4800000,2003,Алматы,минивэн,2.4,автомат,125467,передний привод,справа,белый металлик,Да
Kia,Picanto,8800000,2020,Алматы,хэтчбек,1.2,автомат,56000,передний привод,слева,белый,Да
BMW,X5,18600000,2014,Алматы,кроссовер,3,автомат,250000,полный привод,слева,белый,Да
Mercedes-Benz,190,850000,1992,Алматы,седан,2,автомат,252255,задний привод,слева,серый металлик,Да
Hongqi,E-HS9,36000000,2021,Алматы,кроссовер,,автомат,,передний привод,слева,черный металлик,Да
Audi,A4,2700000,2000,Алматы,седан,1.8,автомат,275856,передний привод,слева,бежевый металлик,Да
Nissan,Cefiro,3500000,1995,Алматы,седан,2,автомат,,передний привод,справа,,Да
Lexus,RX 300,5300000,2002,Алматы,кроссовер,3,автомат,,полный привод,слева,золотистый,Да
BMW,318,1750000,1990,Алматы,седан,1.8,автомат,500000,задний привод,слева,серый,Да
Mercedes-Benz,E 300,8500000,2010,Алматы,седан,3.5,автомат,70000,задний привод,слева,белый,Да
Honda,CR-V,9800000,2012,Алматы,кроссовер,2.4,автомат,95000,полный привод,слева,серый,Да
Toyota,Estima,8550000,2005,Алматы,минивэн,3,автомат,128682,передний привод,справа,,Да
Honda,Accord,1150000,1995,Алматы,седан,2,автомат,111111,передний привод,справа,,Да
Toyota,Auris,6000000,2008,Алматы,хэтчбек,1.6,автомат,180000,передний привод,слева,черный металлик,Да
Toyota,Alphard,6500000,2005,Алматы,минивэн,3,автомат,140000,передний привод,справа,белый,Нет
Toyota,Raum,3300000,1997,Алматы,минивэн,1.5,автомат,245254,полный привод,справа,золотистый,Да
Mercedes-Benz,E 250,8900000,2011,Алматы,седан,1.8,автомат,,задний привод,слева,белый,Да
Nissan,Juke,6000000,2012,Алматы,кроссовер,1.6,вариатор,150000,передний привод,слева,красный металлик,Да
Daewoo,Matiz,2400000,2014,Алматы,хэтчбек,1,механика,115000,передний привод,слева,бежевый металлик,Да
Mercedes-Benz,S 300,2200000,1987,Алматы,седан,3,автомат,,задний привод,слева,,Да
Toyota,Carina,2500000,1997,Алматы,седан,1.5,автомат,,передний привод,слева,белый,Да
Toyota,Land Cruiser Prado,33000000,2022,Алматы,внедорожник,2.7,автомат,,полный привод,слева,белый,Да
Li,L9,34500000,2023,Алматы,кроссовер,1.5,автомат,,полный привод,слева,зеленый,Да
Nissan,Pulsar,1400000,1991,Алматы,седан,1.5,автомат,,полный привод,справа,красный,Да
ЗАЗ,Vida,3200000,2014,Алматы,хэтчбек,1.4,автомат,136000,передний привод,слева,золотистый металлик,Да
Subaru,Legacy,2500000,1994,Алматы,универсал,2.5,автомат,250000,полный привод,справа,бордовый металлик,Да
BMW,X6,23000000,2015,Алматы,кроссовер,3,автомат,150000,полный привод,слева,черный металлик,Да
Toyota,Camry,4600000,2002,Алматы,седан,2.4,автомат,,передний привод,слева,черный,Да
HiPhi,Z,43000000,2023,Алматы,седан,,автомат,1400,полный привод,слева,серый металлик,Да
Li,L9,32000000,2023,Астана,кроссовер,1.5,автомат,,полный привод,слева,фиолетовый металлик,Да
Hyundai,Accent,5790000,2014,Алматы,седан,1.6,автомат,133573,передний привод,слева,красный,Да
Toyota,Camry,11950000,2015,Алматы,седан,2.5,вариатор,,передний привод,слева,,Да
Mercedes-Benz,GLS 400,35000000,2018,Алматы,внедорожник,3,автомат,,полный привод,слева,,Да
ВАЗ (Lada),Granta 2190 (седан),5150000,2020,Алматы,седан,1.6,автомат,82209,передний привод,слева,серый,Да
Nissan,Primera,1100000,1990,Алматы,седан,1.6,механика,420,передний привод,слева,серебристый металлик,Да
Mitsubishi,Delica,4000000,2006,Алматы,минивэн,3,автомат,150000,полный привод,справа,черный металлик,Да
Honda,Odyssey,2700000,1995,Шелек,минивэн,2.2,автомат,,полный привод,справа,,Нет
Volkswagen,Passat,2400000,1999,Алматы,универсал,1.6,автомат,300000,передний привод,слева,бирюзовый,Да
Mercedes-Benz,Sprinter,4700000,1998,Алматы,фургон,2.2,механика,,задний привод,слева,,Да
Cadillac,XT5,28800000,2022,Алматы,кроссовер,2,автомат,27700,полный привод,слева,вишня металлик,Да
Hyundai,Sonata,6000000,2012,Алматы,седан,2,автомат,149000,передний привод,слева,серебристый,Да
Kia,Soul,6600000,2013,Алматы,кроссовер,1.6,автомат,150000,передний привод,слева,зеленый,Да
Toyota,Hilux,26500000,2021,Алматы,пикап,4,автомат,25000,полный привод,слева,белый металлик,Да
ГАЗ,ГАЗель,4500000,2006,Алматы,пикап,2.9,механика,,задний привод,слева,белый металлик,Да
Nissan,Patrol,46500000,2022,Алматы,внедорожник,4,автомат,30,полный привод,слева,белый,Да
ВАЗ (Lada),2114 (хэтчбек),2450000,2013,Алматы,хэтчбек,1.6,механика,275,передний привод,слева,черный металлик,Да
Honda,Odyssey,6500000,2004,Астана,минивэн,3.5,автомат,,передний привод,слева,серебристый металлик,Да
Volkswagen,Polo,5960000,2019,Алматы,седан,1.6,механика,,передний привод,слева,,Да
Toyota,RAV 4,19500000,2021,Алматы,кроссовер,2,вариатор,60000,полный привод,слева,белый,Да
Toyota,RAV 4,9100000,2012,Алматы,кроссовер,2,автомат,210635,полный привод,слева,,Да
Toyota,4Runner,36500000,2022,Алматы,внедорожник,4,автомат,21000,полный привод,слева,серый металлик,Да
Hyundai,Palisade,23500000,2021,Алматы,кроссовер,3.8,автомат,56000,полный привод,слева,белый металлик,Да
Toyota,Vellfire,5500000,2010,Алматы,минивэн,3.5,автомат,150000,передний привод,справа,черный металлик,Да
Daewoo,Nexia,1100000,2010,Алматы,седан,1.6,механика,,передний привод,слева,серебристый,Нет
Toyota,Corolla,9800000,2018,Алматы,седан,1.6,вариатор,128000,передний привод,слева,черный металлик,Да
ЗАЗ,Chance,2100000,2013,Алматы,седан,1.4,автомат,200000,передний привод,слева,вишня,Да
Volkswagen,Golf,1500000,1993,Алматы,хэтчбек,2.8,механика,,передний привод,слева,фиолетовый,Да
Kia,Rio,6650000,2014,Алматы,седан,1.6,автомат,113000,передний привод,слева,,Да
Volkswagen,Passat,1200000,1989,Есик,универсал,1.8,механика,123456,передний привод,слева,черный металлик,Да
Toyota,Carina,2500000,1997,Алматы,седан,1.5,автомат,,передний привод,слева,,Да
Lexus,RX 300,6900000,2001,Алматы,кроссовер,3,автомат,80000,полный привод,слева,серебристый металлик,Да
Hyundai,Staria,28999999,2023,Алматы,минивэн,3.5,автомат,,передний привод,слева,черный металлик,Да
Mitsubishi,ASX,7700000,2014,Алматы,кроссовер,2,вариатор,99000,полный привод,слева,серый металлик,Да
Volkswagen,Polo,7999000,2019,Алматы,седан,1.6,автомат,115206,передний привод,слева,,Да
Volkswagen,Passat,15200000,2021,Алматы,седан,1.4,автомат,56336,передний привод,слева,,Да
Mercedes-Benz,E 200,2900000,1982,Алматы,седан,2,автомат,290000,задний привод,слева,вишня металлик,Да
Volkswagen,Vento,1500000,1993,Алматы,седан,2,механика,,передний привод,слева,,Да
Toyota,Estima,5500000,2002,Алматы,минивэн,3,автомат,223200,передний привод,справа,серебристый металлик,Да
Toyota,Land Cruiser,19500000,2011,Алматы,внедорожник,4.7,автомат,165000,полный привод,слева,,Да
Daewoo,Matiz,2300000,2012,Алматы,хэтчбек,0.8,автомат,160000,передний привод,слева,,Да
Toyota,Camry,13500000,2019,Алматы,седан,2.5,вариатор,55000,передний привод,слева,синий металлик,Да
Toyota,Fortuner,28430000,2022,Алматы,внедорожник,4,автомат,100,полный привод,слева,,Да
ВАЗ (Lada),Priora 2172 (хэтчбек),2650000,2014,Алматы,хэтчбек,1.6,механика,192466,передний привод,слева,белый,Да
Hyundai,Palisade,25630000,2021,Алматы,кроссовер,3.8,автомат,26497,полный привод,слева,,Да
Mercedes-Benz,E 55 AMG,9000000,2003,Алматы,седан,5.5,автомат,220000,задний привод,слева,серебристый металлик,Да
Toyota,Corolla,11700000,2022,Алматы,седан,1.2,автомат,100,передний привод,слева,коричневый металлик,Да
Mercedes-Benz,G 63 AMG,39000000,2013,Алматы,внедорожник,5.5,автомат,130000,полный привод,слева,черный металлик,Да
Audi,80,1300000,1989,Алматы,седан,1.8,механика,,передний привод,слева,белый,Да
Toyota,Corolla,3900000,2004,Алматы,седан,1.6,механика,,передний привод,слева,зеленый металлик,Да
ВАЗ (Lada),21099 (седан),1500000,2003,Алматы,седан,1.6,механика,250000,передний привод,слева,серебристый металлик,Да
Lexus,RX 350,36320000,2021,Алматы,кроссовер,3.5,автомат,24630,полный привод,слева,,Да
Mercedes-Benz,S 320,4000000,1999,Алматы,седан,3.2,автомат,,задний привод,слева,серебристый,Да
Ravon,Nexia R3,4700000,2017,Алматы,седан,1.5,автомат,98410,передний привод,слева,коричневый,Да
BMW,530,5900000,2002,Алматы,седан,3,автомат,120000,задний привод,слева,серебристый,Да
Toyota,Camry,14400000,2019,Алматы,седан,2.5,автомат,64000,передний привод,слева,белый,Да
Hyundai,Porter,4300000,2004,Алматы,пикап,2.5,механика,655000,задний привод,слева,белый,Да
Toyota,RAV 4,2300000,1995,Алматы,кроссовер,2,автомат,360000,полный привод,справа,,Да
Toyota,Carina II,1300000,1992,Алматы,хэтчбек,2,автомат,111111,передний привод,слева,,Да
Kia,Stinger,19700000,2021,Алматы,лифтбек,3.3,автомат,20000,полный привод,слева,серый,Да
Hyundai,Elantra,9700000,2021,Алматы,седан,2,автомат,13542,передний привод,слева,,Да
Toyota,RAV 4,7590000,2011,Алматы,кроссовер,2,автомат,213113,полный привод,слева,серый,Да
Kia,Rio,9999200,2021,Алматы,седан,1.6,автомат,45991,передний привод,слева,,Да
Kia,K3,12900000,2021,Алматы,седан,1.6,вариатор,8321,передний привод,слева,,Да
Toyota,Camry,1500000,1995,Алматы,универсал,3,автомат,,передний привод,слева,,Да
Kia,K5,11210000,2020,Алматы,седан,2,автомат,90972,передний привод,слева,,Да
Kia,K5,11210000,2019,Алматы,седан,2,автомат,110712,передний привод,слева,,Да
Toyota,Camry,5900000,2006,Алматы,седан,2.4,автомат,265000,передний привод,слева,белый,Да
Mitsubishi,Space Wagon,1950000,1993,Алматы,минивэн,2,механика,,передний привод,слева,белый,Да
GMC,Hummer EV,92500000,2022,Алматы,пикап,,автомат,400,полный привод,слева,белый,Да
Toyota,Camry,13200000,2018,Алматы,седан,2.5,автомат,83000,передний привод,слева,белый металлик,Да
Infiniti,Q50,13000000,2014,Алматы,седан,3.7,автомат,120000,полный привод,слева,серый металлик,Да
Mercedes-Benz,S 450,52000000,2018,Алматы,седан,3,автомат,77777,полный привод,слева,зеленый металлик,Да
Lexus,RX 300,5000000,2002,Алматы,кроссовер,3,автомат,297000,полный привод,слева,черный,Да
Lexus,RX 300,32000000,2021,Алматы,кроссовер,2,автомат,4800,полный привод,слева,серый,Да
Toyota,Granvia,2200000,1996,Алматы,минивэн,3,автомат,445,передний привод,слева,серебристый металлик,Да
Toyota,Camry,16500000,2021,Алматы,седан,2.5,автомат,45000,передний привод,слева,белый,Да
Hyundai,Accent,9130000,2021,Алматы,седан,1.6,автомат,77475,передний привод,слева,,Да
Nissan,Almera,6720000,2018,Алматы,седан,1.6,автомат,102080,передний привод,слева,,Да
Nissan,Cefiro,2100000,1995,Алматы,седан,2.5,автомат,350,передний привод,справа,серый металлик,Да
Volkswagen,Polo,4500000,2015,Алматы,седан,1.6,механика,,передний привод,слева,бронза металлик,Да
Mitsubishi,Galant,850000,1991,Алматы,хэтчбек,2,механика,555555,передний привод,слева,серый,Да
Mitsubishi,Delica,5500000,1997,Алматы,минивэн,2.8,автомат,90000,полный привод,справа,белый,Да
Toyota,Previa,1900000,1992,Алматы,минивэн,2.4,механика,,задний привод,слева,синий,Да
Toyota,Camry,10800000,2013,Алматы,седан,2.5,автомат,173431,передний привод,слева,,Да
Hyundai,Tucson,11710000,2017,Алматы,кроссовер,2,автомат,81705,передний привод,слева,,Да
Toyota,Corolla,1000000,1988,Алматы,хэтчбек,1.6,механика,325000,передний привод,слева,белый металлик,Да
Honda,Accord,900000,1991,Алматы,седан,2,механика,,передний привод,слева,красный металлик,Да
Mercedes-Benz,S 320,5555555,1998,Алматы,седан,3.2,автомат,325000,задний привод,слева,серебристый металлик,Да
Lexus,LX 470,11000000,2004,Алматы,внедорожник,4.7,автомат,,полный привод,слева,белый,Да
Renault,Laguna,1500000,2002,Алматы,универсал,2,автомат,380000,передний привод,слева,,Да
Volkswagen,ID.6,25500000,2022,Алматы,кроссовер,,автомат,,полный привод,слева,белый,Да
Ford,Escape,2000000,2003,Алматы,кроссовер,3,автомат,70000,полный привод,справа,серебристый металлик,Да
Toyota,Camry,6800000,2007,Алматы,седан,2.4,автомат,243,передний привод,слева,синий металлик,Да
Nissan,Terrano,7790000,2020,Алматы,кроссовер,2,автомат,92131,полный привод,слева,белый,Да
Renault,Duster,5760000,2014,Алматы,кроссовер,2,автомат,118341,передний привод,слева,,Да
Toyota,Camry,9999000,2013,Алматы,седан,2.5,автомат,157347,передний привод,слева,,Да
Audi,100,2500000,1990,Алматы,седан,2.6,автомат,337000,передний привод,слева,голубой металлик,Да
Volkswagen,Jetta,600000,1989,Алматы,седан,1.6,механика,358000,передний привод,слева,,Да
УАЗ,3151,1800000,1990,Алматы,внедорожник,2.9,механика,,полный привод,слева,серый,Да
Toyota,Avensis Verso,6000000,2003,Алматы,минивэн,2,автомат,245000,передний привод,слева,белый металлик,Да
Volkswagen,Golf,1300000,1993,Алматы,хэтчбек,1.8,автомат,325000,передний привод,слева,голубой металлик,Да
Zeekr,X,16900000,2023,Алматы,кроссовер,,автомат,,полный привод,слева,серый металлик,Да
Toyota,Camry,17000000,2020,Алматы,седан,2.5,автомат,50000,передний привод,слева,белый,Да
BMW,X5,40000000,2021,Алматы,кроссовер,3,автомат,5000,полный привод,слева,серый металлик,Да
Toyota,Land Cruiser Prado,17500000,2011,Алматы,внедорожник,2.7,автомат,144000,полный привод,слева,белый,Да
Ford,Focus,3950000,2011,Алматы,седан,1.6,автомат,263935,передний привод,слева,серый,Да
Mercedes-Benz,E 230,750000,1991,Узынагаш,седан,2.3,механика,400000,задний привод,слева,,Да
Honda,CR-V,5550000,2004,Талгар,кроссовер,2,автомат,,полный привод,слева,серебристый металлик,Да
Mitsubishi,Space Wagon,1200000,1997,Алматы,минивэн,2,механика,123456,передний привод,слева,синий,Да
ВАЗ (Lada),2114 (хэтчбек),1880000,2013,Алматы,хэтчбек,1.6,механика,158000,передний привод,слева,черный металлик,Да
BMW,X5,19200000,2015,Алматы,кроссовер,3,автомат,141000,полный привод,слева,белый металлик,Да
Hyundai,Solaris,2900000,2014,Каскелен,седан,1.6,механика,,передний привод,слева,серый,Да
Mercedes-Benz,C 180,2600000,1997,Алматы,седан,1.8,автомат,,задний привод,слева,зеленый,Да
Kia,Carnival,24200000,2021,Алматы,минивэн,3.5,автомат,25914,передний привод,слева,,Да
Toyota,RAV 4,14000000,2017,Алматы,кроссовер,2,вариатор,60901,полный привод,слева,,Да
Mercedes-Benz,E 230,1550000,1992,Алматы,седан,2.3,механика,403611,задний привод,слева,красный,Да
Volkswagen,Jetta,600000,1988,Алматы,седан,1.8,механика,350000,передний привод,слева,красный,Да
Volkswagen,Passat,1000000,1990,Алматы,универсал,1.8,механика,,передний привод,слева,,Да
Subaru,Legacy,5500000,2008,Алматы,седан,2,автомат,160000,полный привод,слева,черный,Да
BMW,X5,5000000,2003,Алматы,кроссовер,4.4,автомат,,полный привод,слева,черный металлик,Да
Toyota,Avensis,8500000,2012,Алматы,седан,2,вариатор,160000,передний привод,слева,серебристый металлик,Да
Volkswagen,Bora,2620000,2003,Алматы,седан,1.6,автомат,241600,передний привод,слева,синий металлик,Да
ВАЗ (Lada),Priora 2170 (седан),3000000,2013,Алматы,седан,1.6,механика,230000,передний привод,слева,серебристый металлик,Да
Hyundai,Elantra,1900000,2004,Боралдай,седан,1.6,механика,,передний привод,слева,бирюзовый металлик,Да
Iran Khodro,Samand,1390000,2006,Алматы,седан,1.8,механика,189230,передний привод,слева,жёлтый,Да
Volkswagen,Polo,9500000,2021,Алматы,лифтбек,1.6,автомат,58442,передний привод,слева,,Да
Toyota,Sequoia,78000000,2023,Алматы,внедорожник,3.5,автомат,20,полный привод,слева,белый,Да
Toyota,Camry,4900000,2002,Алматы,седан,3,автомат,400000,передний привод,слева,золотистый металлик,Да
Honda,Prelude,2400000,1999,Алматы,купе,2,автомат,,передний привод,слева,синий металлик,Да
Subaru,Impreza WRX,1700000,1995,Алматы,универсал,2,автомат,,полный привод,справа,серебристый металлик,Да
Toyota,Camry,13400000,2017,Алматы,седан,2.5,автомат,155000,передний привод,слева,белый,Да
Subaru,Legacy,2550000,1996,Алматы,седан,2,автомат,310000,полный привод,слева,серебристый,Да
Mitsubishi,Galant,600000,1989,Байтерек,хэтчбек,1.8,механика,123456,передний привод,слева,зеленый металлик,Да
Toyota,Land Cruiser Prado,33000000,2020,Алматы,внедорожник,4,автомат,35000,полный привод,слева,черный металлик,Да
ВАЗ (Lada),Largus (фургон),8800000,2020,Алматы,фургон,1.6,механика,20000,передний привод,слева,,Да
Kia,Rio,6700000,2014,Алматы,седан,1.6,автомат,211060,передний привод,слева,,Да
Toyota,Windom,5700000,2003,Алматы,седан,3,автомат,222222,передний привод,справа,серебристый,Да
Hyundai,Sonata,9500000,2017,Алматы,седан,2,автомат,87000,передний привод,слева,белый,Да
Lexus,GS 350,26500000,2018,Алматы,седан,3.5,автомат,105000,задний привод,слева,,Да
Renault,Duster,5220000,2014,Алматы,кроссовер,1.6,механика,97461,передний привод,слева,,Да
Lexus,RX 350,12900000,2009,Алматы,кроссовер,3.5,автомат,215000,полный привод,слева,,Да
Chrysler,300C,3500000,2007,Алматы,седан,2.7,автомат,155555,задний привод,слева,черный металлик,Нет
ВАЗ (Lada),2109 (хэтчбек),400000,1993,Алматы,хэтчбек,1.5,механика,,передний привод,слева,,Да
Kia,Sorento,14555000,2016,Алматы,кроссовер,3.3,автомат,141408,полный привод,слева,,Да
Hyundai,Accent,5800000,2014,Алматы,седан,1.6,автомат,,передний привод,слева,,Да
Volkswagen,Passat,800000,1992,Шелек,универсал,2,механика,,передний привод,слева,красный,Да
Toyota,Camry,4555555,2003,Алматы,седан,2.4,автомат,299999,передний привод,слева,белый металлик,Да
Mercedes-Benz,E 230,1400000,1989,Алматы,седан,2.3,механика,,задний привод,слева,белый,Да
Volkswagen,Polo,11000000,2021,Алматы,лифтбек,1.6,автомат,28007,передний привод,слева,,Да
Hyundai,Sonata,14500000,2020,Алматы,седан,1.6,автомат,29185,передний привод,слева,,Да
Audi,A4,8900000,2014,Алматы,седан,1.8,вариатор,135538,передний привод,слева,,Да
Volkswagen,Tiguan,13190000,2019,Алматы,кроссовер,2,автомат,109976,передний привод,слева,оранжевый,Да
Volkswagen,Vento,1250000,1992,Алматы,седан,2,автомат,222000,передний привод,слева,вишня,Да
Toyota,Ipsum,7700000,2005,Алматы,минивэн,2.4,автомат,,передний привод,справа,белый металлик,Да
Lexus,RX 350,9300000,2007,Алматы,кроссовер,3.5,автомат,292033,передний привод,слева,золотистый металлик,Да
Audi,A8,7500000,2008,Алматы,седан,3.2,вариатор,180000,передний привод,слева,черный,Да
