Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Audi,80,2600000,1992,Алматы,седан,2.3,механика,199000,передний привод,слева,,Да
Hyundai,Sonata,15800000,2022,Алматы,седан,2.5,автомат,20000,передний привод,слева,черный металлик,Да
Chevrolet,Captiva,12600000,2022,Алматы,внедорожник,1.5,вариатор,60,передний привод,слева,,Да
Genesis,GV70,33000000,2021,Алматы,кроссовер,2.4,автомат,24000,полный привод,слева,черный металлик,Да
Mini,Clubman,17000000,2020,Алматы,универсал,1.5,робот,56000,передний привод,слева,синий,Да
Mazda,CX-30,14500000,2021,Алматы,кроссовер,2,автомат,20000,полный привод,слева,коричневый металлик,Да
Nissan,Primera,2300000,2000,Алматы,универсал,2,автомат,,передний привод,слева,серебристый металлик,Да
Toyota,Camry,12500000,2016,Алматы,седан,2.5,автомат,109500,передний привод,слева,черный металлик,Да
Geely,Monjaro,17560000,2023,Алматы,кроссовер,2,автомат,,полный привод,слева,синий металлик,Да
Lexus,GX 460,32000000,2020,Алматы,внедорожник,4.6,автомат,45000,полный привод,слева,белый,Да
Nissan,Sentra,8000000,2021,Алматы,седан,2,вариатор,,передний привод,слева,бордовый металлик,Да
Kia,Cerato,9500000,2021,Алматы,седан,1.6,автомат,50000,передний привод,слева,серый металлик,Да
BMW,530,21000000,2017,Алматы,седан,2,автомат,70000,задний привод,слева,,Да
Mercedes-Benz,GLE 300,45000000,2020,Алматы,кроссовер,2,автомат,22000,полный привод,слева,зеленый металлик,Да
Land Rover,Range Rover Sport,45555555,2019,Алматы,внедорожник,3,автомат,40000,полный привод,слева,черный металлик,Да
Infiniti,QX56,14999999,2012,Алматы,внедорожник,5.6,автомат,185000,полный привод,слева,бордовый,Да
Mercedes-Benz,X 250,24000000,2018,Алматы,пикап,2.3,автомат,59000,полный привод,слева,синий металлик,Да
Toyota,Camry,10800000,2015,Алматы,седан,2.5,автомат,,передний привод,слева,черный металлик,Да
Subaru,Outback,13200000,2018,Талгар,универсал,2.5,вариатор,51176,полный привод,слева,черный металлик,Да
BMW,530,5888888,2001,Алматы,седан,3,автомат,,задний привод,слева,синий металлик,Да
Toyota,Corolla,10300000,2022,Алматы,седан,1.2,вариатор,,передний привод,слева,белый,Да
Chevrolet,Cobalt,6300000,2022,Алматы,седан,1.5,автомат,60000,передний привод,слева,белый металлик,Да
Toyota,Land Cruiser Prado,27800000,2020,Алматы,внедорожник,2.7,автомат,75000,полный привод,слева,белый,Да
Audi,A6,28500000,2022,Алматы,седан,2,робот,3500,полный привод,слева,,Да
Toyota,Camry,4750000,2002,Алматы,седан,2.4,автомат,208000,передний привод,слева,,Да
Mercedes-Benz,GL 400,24000000,2016,Алматы,внедорожник,3,автомат,60000,полный привод,слева,черный металлик,Да
Volkswagen,Passat,1500000,1999,Алматы,седан,2.5,автомат,,полный привод,слева,,Да
Hyundai,Avante,5000000,2010,Алматы,седан,1.6,автомат,150000,передний привод,слева,белый металлик,Да
Lexus,RX 300,4400000,1999,Алматы,кроссовер,3,автомат,100000,передний привод,слева,зеленый металлик,Да
BYD,Qin,12100000,2022,Алматы,седан,1.5,вариатор,3000,передний привод,слева,серебристый,Да
Land Rover,Range Rover Sport,84800000,2023,Алматы,внедорожник,3,автомат,600,полный привод,слева,белый металлик,Да
Volkswagen,Polo,5300000,2015,Алматы,седан,1.6,автомат,230000,передний привод,слева,белый,Да
Hyundai,Tucson,10500000,2019,Алматы,кроссовер,2,автомат,50000,передний привод,слева,черный металлик,Да
BMW,X7,54000000,2021,Алматы,кроссовер,3,автомат,24000,полный привод,слева,белый металлик,Да
Toyota,Camry,2100000,1996,Алматы,седан,2.2,автомат,,передний привод,слева,синий металлик,Да
Honda,Accord,9990000,2013,Алматы,седан,2.4,автомат,62000,передний привод,слева,синий металлик,Нет
Subaru,Impreza,2100000,1995,Алматы,универсал,1.8,автомат,,полный привод,справа,,Да
Volkswagen,ID.4,13900000,2022,Алматы,кроссовер,,автомат,4236,задний привод,слева,синий металлик,Да
Li,L7,18768000,2023,Алматы,кроссовер,1.5,автомат,,полный привод,слева,,Да
BMW,X7,64000000,2022,Алматы,кроссовер,3,автомат,12500,полный привод,слева,хамелеон,Да
Chevrolet,Cobalt,6300000,2021,Алматы,седан,1.5,автомат,33000,передний привод,слева,серый,Да
Hyundai,Tucson,13990000,2021,Алматы,кроссовер,2.5,автомат,20000,полный привод,слева,черный,Да
Hyundai,Sonata,13500000,2022,Алматы,седан,2.5,автомат,27000,передний привод,слева,серый,Да
Mercedes-Benz,S 350,6500000,2007,Алматы,седан,3.5,автомат,320000,полный привод,слева,черный металлик,Да
Chevrolet,Cobalt,6500000,2021,Алматы,седан,1.5,автомат,52700,передний привод,слева,белый,Да
Toyota,Corolla,4100000,2005,Алматы,универсал,1.6,механика,239000,передний привод,слева,серебристый металлик,Да
Zeekr,001,17040000,2023,Алматы,лифтбек,,автомат,,задний привод,слева,,Да
BYD,Song,16300000,2023,Алматы,кроссовер,,автомат,,передний привод,слева,белый,Да
Porsche,Cayenne,28000000,2015,Алматы,кроссовер,3.6,автомат,105000,полный привод,слева,бордовый металлик,Да
Peugeot,308,3800000,2009,Алматы,хэтчбек,1.6,автомат,82700,передний привод,слева,синий,Да
Toyota,Carina E,1500000,1995,Алматы,лифтбек,1.8,механика,,передний привод,слева,зеленый,Да
Hyundai,Avante,15500000,2022,Алматы,седан,2,робот,18000,передний привод,слева,,Да
Toyota,RAV 4,24500000,2023,Алматы,кроссовер,2,вариатор,16500,полный привод,слева,белый,Да
ВАЗ (Lada),Granta 2190 (седан),5200000,2020,Алматы,седан,1.6,автомат,24000,передний привод,слева,синий металлик,Да
Toyota,Estima,10500000,2007,Алматы,минивэн,3.5,автомат,175000,передний привод,справа,белый металлик,Да
Hyundai,Palisade,23000000,2021,Алматы,кроссовер,3.8,автомат,50000,полный привод,слева,белый,Да
Mercedes-Benz,C 200,3000000,2001,Алматы,седан,1.8,механика,222,задний привод,слева,,Нет
Hyundai,Palisade,39800000,2023,Алматы,кроссовер,3.8,автомат,14000,полный привод,слева,белый металлик,Да
BMW,318,4900000,2002,Алматы,седан,2,автомат,285000,задний привод,слева,синий металлик,Да
Kia,K5,14800000,2020,Алматы,седан,1.6,автомат,55000,передний привод,слева,белый,Да
ЗАЗ,Chance,1650000,2014,Алматы,седан,1.5,механика,,передний привод,слева,серый металлик,Да
Hyundai,Sonata,12450000,2020,Алматы,седан,2,автомат,40756,передний привод,слева,,Да
Mazda,Cronos,1250000,1992,Алматы,седан,2,автомат,,передний привод,справа,синий,Да
Hyundai,Accent,8200000,2019,Алматы,седан,1.6,автомат,91600,передний привод,слева,серый,Да
Toyota,Land Cruiser,42000000,2017,Алматы,внедорожник,4.6,автомат,79000,полный привод,слева,черный металлик,Да
Toyota,Estima,5000000,2008,Алматы,минивэн,2.4,вариатор,215000,передний привод,справа,белый,Нет
Toyota,4Runner,12500000,2005,Алматы,внедорожник,4,автомат,217000,полный привод,слева,,Да
Toyota,RAV 4,6200000,2005,Алматы,кроссовер,2,автомат,189228,полный привод,слева,белый,Да
ЗАЗ,Chance,1300000,2011,Алматы,седан,1.5,механика,,передний привод,слева,золотистый,Да
Mitsubishi,Galant,500000,1995,Отеген-Батыр,хэтчбек,1.8,механика,5555,передний привод,слева,синий,Да
Kia,K7,12500000,2019,Алматы,седан,3,автомат,102000,передний привод,слева,,Да
ГАЗ,21 (Волга),6000000,1967,Алматы,седан,2.4,механика,20000,задний привод,слева,хамелеон металлик,Да
Chevrolet,Malibu,6600000,2016,Алматы,седан,2,автомат,,передний привод,слева,черный металлик,Нет
Zeekr,001,25299000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,оранжевый металлик,Да
Lexus,GX 460,32000000,2020,Алматы,внедорожник,4.6,автомат,45000,полный привод,слева,белый,Да
Chevrolet,Cobalt,6300000,2021,Алматы,седан,1.5,автомат,33000,передний привод,слева,серый,Да
Land Rover,Range Rover,9500000,2007,Алматы,внедорожник,4.2,автомат,,полный привод,слева,черный металлик,Да
Mercedes-Benz,S 450,72000000,2021,Алматы,седан,3,автомат,25000,полный привод,слева,белый металлик,Да
Nissan,Maxima,3000000,1998,Алматы,седан,2.5,механика,,передний привод,слева,зеленый металлик,Да
ВАЗ (Lada),2114 (хэтчбек),2450000,2012,Алматы,хэтчбек,1.6,механика,282997,передний привод,слева,черный,Да
Mercedes-Benz,E 55 AMG,13500000,2003,Алматы,седан,5.5,автомат,250000,задний привод,слева,серебристый металлик,Да
Volkswagen,Passat,5500000,2010,Алматы,седан,1.8,робот,110000,передний привод,слева,белый,Да
Toyota,Land Cruiser,65000000,2023,Алматы,внедорожник,3.5,автомат,200,полный привод,слева,белый металлик,Да
BMW,X5,64500000,2023,Алматы,кроссовер,3,автомат,,полный привод,слева,черный,Да
Mercedes-Benz,E 55 AMG,8250000,2001,Алматы,седан,5.5,автомат,200000,задний привод,слева,серый металлик,Да
Mitsubishi,Delica,10000000,2005,Алматы,минивэн,3,автомат,147000,задний привод,справа,черный,Да
Lexus,RX 350,18000000,2012,Алматы,кроссовер,3.5,автомат,96540,полный привод,слева,серый металлик,Да
BMW,535,12000000,2012,Алматы,седан,3,автомат,160900,полный привод,слева,серый металлик,Да
Hyundai,Starex,3750000,2004,Алматы,минивэн,2.5,автомат,,задний привод,слева,бежевый металлик,Да
Nissan,Teana,7400000,2013,Алматы,седан,2.5,вариатор,115245,передний привод,слева,серебристый металлик,Да
Toyota,Camry,14400000,2019,Алматы,седан,2.5,автомат,75000,передний привод,слева,бордовый,Да
Hyundai,Veloster,5900000,2012,Алматы,хэтчбек,1.6,автомат,140000,передний привод,слева,серебристый металлик,Да
Volkswagen,Tiguan,10500000,2018,Алматы,кроссовер,2,автомат,56312,полный привод,слева,черный металлик,Да
Toyota,Camry,5700000,2007,Алматы,седан,2.4,автомат,,передний привод,слева,синий металлик,Да
Lexus,GS 300,5800000,2005,Алматы,седан,3,автомат,90,задний привод,слева,черный металлик,Нет
Toyota,Camry,11300000,2017,Алматы,седан,2,автомат,142000,передний привод,слева,белый,Да
BMW,530,7300000,2008,Алматы,седан,3,автомат,330000,задний привод,слева,черный металлик,Да
Toyota,Camry,4800000,2006,Алматы,седан,2.4,автомат,412992,передний привод,слева,белый металлик,Да
Mercedes-Benz,V 200,15700000,2015,Алматы,минивэн,2.1,автомат,136000,задний привод,слева,черный,Да
ВАЗ (Lada),Granta 2190 (седан),2700000,2014,Алматы,седан,1.6,автомат,,передний привод,слева,серый металлик,Да
Audi,A6,14200000,2017,Алматы,седан,2,робот,101500,полный привод,слева,белый металлик,Да
Zeekr,001,27500000,2023,Алматы,лифтбек,,автомат,15,полный привод,слева,оранжевый,Да
BMW,525,1500000,1993,Алматы,седан,2.5,механика,256614,задний привод,слева,черный металлик,Да
Mercedes-Benz,E 200,11700000,2015,Алматы,седан,2,автомат,286000,задний привод,слева,белый,Да
Mercedes-Benz,E 500,7777777,2004,Алматы,седан,5,автомат,160000,задний привод,слева,белый металлик,Да
Lexus,GS 300,6900000,2004,Алматы,седан,3,автомат,290000,задний привод,слева,синий металлик,Да
Zeekr,001,25000000,2023,Алматы,лифтбек,,автомат,3000,полный привод,слева,голубой металлик,Да
Land Rover,Range Rover,17000000,2014,Алматы,внедорожник,4.4,автомат,,полный привод,слева,черный,Нет
Lexus,RX 300,32000000,2020,Алматы,кроссовер,2,автомат,12000,полный привод,слева,серый металлик,Да
Lexus,LX 570,21000000,2008,Алматы,внедорожник,5.7,автомат,252000,полный привод,слева,белый металлик,Да
Toyota,Camry,7900000,2010,Алматы,седан,2.5,автомат,170395,передний привод,слева,серебристый металлик,Да
Honda,Accord,6200000,2003,Алматы,седан,2,механика,,передний привод,слева,,Да
Volkswagen,Polo,5500000,2015,Узынагаш,седан,1.6,автомат,258724,передний привод,слева,белый,Да
Mitsubishi,Pajero,6000000,2005,Алматы,внедорожник,3,автомат,,полный привод,слева,синий металлик,Да
Toyota,Camry,6500000,2008,Алматы,седан,3.5,автомат,,передний привод,слева,серебристый,Да
Toyota,Land Cruiser Prado,33900000,2020,Алматы,внедорожник,2.8,автомат,65000,полный привод,слева,черный металлик,Да
ВАЗ (Lada),21099 (седан),1200000,2003,Алматы,седан,1.5,механика,,передний привод,слева,,Да
Volkswagen,Golf,6800000,2012,Алматы,хэтчбек,1.6,автомат,113840,передний привод,слева,синий,Да
BMW,528,10200000,2010,Алматы,седан,3,автомат,123000,задний привод,слева,белый металлик,Да
Daewoo,Nexia,1300000,2010,Алматы,седан,1.5,механика,77777,передний привод,слева,серый металлик,Да
ВАЗ (Lada),Vesta,5700000,2019,Алматы,седан,1.6,механика,87217,передний привод,слева,белый,Да
Toyota,Fortuner,11000000,2006,Алматы,внедорожник,4,автомат,,полный привод,слева,черный,Да
Toyota,Land Cruiser,6000000,1998,Алматы,внедорожник,4,автомат,,полный привод,слева,,Да
Mercedes-Benz,G 55 AMG,21000000,2009,Алматы,внедорожник,5.5,автомат,129000,полный привод,слева,черный,Да
Toyota,Land Cruiser Prado,12700000,2009,Алматы,внедорожник,2.7,автомат,176000,полный привод,слева,,Да
Mazda,626,700000,1991,Узынагаш,универсал,2,механика,400000,передний привод,слева,,Да
Mitsubishi,Lancer,6000000,2013,Алматы,седан,1.6,автомат,220000,передний привод,слева,серебристый металлик,Да
Toyota,Land Cruiser Prado,11500000,2007,Алматы,внедорожник,2.7,автомат,,полный привод,слева,черный,Да
Hyundai,Tucson,11500000,2017,Алматы,кроссовер,2,автомат,206853,передний привод,слева,серый металлик,Да
ВАЗ (Lada),Kalina 1119 (хэтчбек),1600000,2011,Алматы,хэтчбек,1.6,механика,,передний привод,слева,зеленый,Да
Volkswagen,Golf,1300000,1991,Алматы,хэтчбек,1.8,механика,,передний привод,слева,бордовый металлик,Да
Mercedes-Benz,E 230,800000,1991,Алматы,седан,2.3,механика,,задний привод,слева,,Да
Kia,Sportage,14000000,2023,Алматы,кроссовер,2,автомат,13,передний привод,слева,серый металлик,Да
Toyota,Camry,20000000,2021,Алматы,седан,2.5,автомат,40000,передний привод,слева,белый металлик,Да
Toyota,Tacoma,29200000,2021,Алматы,пикап,3.5,автомат,13500,полный привод,слева,белый металлик,Да
Toyota,Chaser,3900000,1996,Алматы,седан,2.5,автомат,273088,задний привод,справа,белый,Да
Toyota,Land Cruiser Prado,6100000,1996,Алматы,внедорожник,3,автомат,285639,полный привод,справа,черный металлик,Да
Daewoo,Nexia,450000,2006,Алматы,седан,1.5,механика,185000,передний привод,слева,голубой металлик,Нет
Alfa Romeo,155,2700000,1997,Алматы,седан,2,механика,77000,передний привод,слева,красный,Да
Lexus,GS 350,15000000,2013,Алматы,седан,3.5,автомат,205000,полный привод,слева,черный металлик,Да
Mercedes-Benz,E 240,6600000,1999,Алматы,седан,2.4,автомат,150000,задний привод,слева,зеленый,Да
Mercedes-Benz,C 180,13500000,2014,Алматы,седан,1.6,автомат,140000,задний привод,слева,белый,Да
Nissan,Patrol,13000000,2012,Алматы,внедорожник,5.6,автомат,180000,полный привод,слева,белый,Да
Toyota,Tacoma,26200000,2021,Алматы,пикап,3.5,автомат,21700,полный привод,слева,зеленый металлик,Да
Bentley,Continental Flying Spur,14500000,2007,Алматы,седан,6,автомат,93000,полный привод,слева,бордовый металлик,Да
Honda,Odyssey,1000000,1996,Алматы,минивэн,2.3,автомат,,передний привод,справа,черный,Да
Hyundai,Elantra,9700000,2020,Алматы,седан,2,автомат,88440,передний привод,слева,черный металлик,Да
Mazda,626,1750000,1995,Алматы,лифтбек,2,автомат,,передний привод,слева,,Да
Wuling,Victory,6500000,2023,Алматы,минивэн,1.5,механика,,передний привод,слева,серебристый металлик,Да
Mazda,626,900000,1989,Алматы,лифтбек,2.2,механика,,передний привод,слева,,Да
Suzuki,Grand Vitara,3750000,2000,Алматы,внедорожник,2.5,автомат,305710,полный привод,слева,серебристый металлик,Да
Renault,Logan,3999000,2015,Алматы,седан,1.6,робот,96000,передний привод,слева,серебристый металлик,Да
Lexus,RX 350,7800000,2006,Алматы,кроссовер,3.5,автомат,,полный привод,слева,золотистый металлик,Да
Kia,Optima,11500000,2016,Алматы,седан,2,автомат,110952,передний привод,слева,черный металлик,Да
Chevrolet,Orlando,6800000,2015,Алматы,минивэн,1.8,автомат,,передний привод,слева,белый,Да
Toyota,Camry,9300000,2014,Алматы,седан,2.5,автомат,124500,передний привод,слева,черный металлик,Да
Renault,Symbol,900000,2006,Алматы,седан,1.4,механика,,передний привод,слева,,Да
Toyota,Camry,2600000,1992,Алматы,седан,2.2,механика,,передний привод,слева,бордовый металлик,Да
Kia,Rio,6000000,2014,Алматы,седан,1.6,автомат,185000,передний привод,справа,черный металлик,Да
УАЗ,Буханка,200000,1993,Алматы,минивэн,2.4,механика,,полный привод,слева,,Да
Toyota,Land Cruiser Prado,10800000,2006,Алматы,внедорожник,2.7,автомат,296700,полный привод,слева,черный,Да
Mercedes-Benz,E 230,1050000,1988,Алматы,седан,2.3,автомат,210000,задний привод,слева,белый металлик,Да
Lexus,GS 450h,16000000,2014,Алматы,седан,3.5,вариатор,175000,задний привод,слева,белый металлик,Да
Volkswagen,Passat,7250000,2012,Алматы,седан,2,робот,,передний привод,слева,белый металлик,Да
Toyota,Camry,8880000,2014,Есик,седан,2.5,автомат,200000,передний привод,слева,черный,Да
Daewoo,Nexia,2250000,2012,Алматы,седан,1.5,механика,,передний привод,слева,синий металлик,Да
BMW,X5,5000000,2003,Алматы,кроссовер,4.4,автомат,,полный привод,слева,серый,Да
Mercedes-Benz,S 550,7600000,2008,Алматы,седан,5.5,автомат,158610,полный привод,слева,синий металлик,Да
Toyota,Land Cruiser,31900000,2016,Алматы,внедорожник,4.6,автомат,,полный привод,слева,черный,Да
Mercedes-Benz,CL 600,15500000,2007,Алматы,купе,5.5,автомат,84500,задний привод,слева,белый металлик,Да
Toyota,Chaser,6500000,1997,Алматы,седан,2.5,механика,111111,задний привод,справа,черный металлик,Да
SsangYong,Rexton,4440000,2004,Алматы,внедорожник,2.9,автомат,359000,полный привод,слева,черный металлик,Да
Lexus,GS 300,7200000,2005,Алматы,седан,3,автомат,194500,полный привод,слева,серый металлик,Да
Toyota,Hilux,14500000,2014,Алматы,пикап,3,автомат,220000,полный привод,слева,синий,Да
BYD,Han,18500000,2023,Алматы,седан,,автомат,24000,полный привод,слева,черный,Да
Toyota,Land Cruiser,56500000,2022,Алматы,внедорожник,3.5,автомат,47,полный привод,слева,,Да
Toyota,Caldina,3100000,1997,Алматы,универсал,2,автомат,513000,полный привод,справа,черный,Да
Chevrolet,Aveo,3500000,2012,Алматы,седан,1.4,автомат,205000,передний привод,слева,черный металлик,Да
Li,L7,31000000,2023,Алматы,кроссовер,1.5,автомат,27,полный привод,слева,,Да
Subaru,Impreza,2400000,1997,Алматы,универсал,2,механика,,полный привод,справа,серебристый,Да
JAC,J7,9000000,2023,Алматы,лифтбек,1.5,вариатор,100,передний привод,слева,белый металлик,Да
Hyundai,Tucson,15600000,2022,Алматы,кроссовер,2.5,автомат,15000,полный привод,слева,серый,Да
Mazda,626,1100000,1989,Алматы,купе,2,механика,420,передний привод,слева,красный металлик,Да
Mercedes-Benz,E 280,5650000,2001,Алматы,седан,2.8,автомат,380000,полный привод,слева,синий металлик,Да
Cadillac,Escalade,40000000,2022,Алматы,внедорожник,6.2,автомат,19000,полный привод,слева,,Нет
BMW,520,27300000,2021,Алматы,седан,2,автомат,40000,задний привод,слева,серый,Да
Kia,Cadenza,9750000,2015,Алматы,седан,3.5,автомат,183000,передний привод,слева,белый металлик,Да
Toyota,Sienna,9000000,2014,Алматы,минивэн,3.5,автомат,225120,передний привод,слева,черный металлик,Нет
Ford,Focus,6500000,2011,Алматы,седан,1.6,автомат,55000,передний привод,слева,белый,Да
Mercedes-Benz,GLE Coupe 43 AMG,27500000,2017,Алматы,кроссовер,3,автомат,83000,полный привод,слева,,Да
Toyota,Corolla,7600000,2012,Алматы,седан,1.6,автомат,240000,передний привод,слева,белый,Да
Volkswagen,Passat,1000000,1991,Алматы,универсал,1.8,механика,444444,передний привод,слева,белый,Да
Toyota,Land Cruiser Prado,40500000,2022,Алматы,внедорожник,4,автомат,10000,полный привод,слева,белый,Да
Subaru,Impreza WRX STi,6200000,1994,Алматы,седан,2,механика,,полный привод,слева,синий металлик,Да
Nissan,Primera,850000,1992,Алматы,лифтбек,1.6,механика,333333,передний привод,слева,вишня,Да
OMODA,S5,11990000,2023,Алматы,седан,1.5,вариатор,,передний привод,слева,серый металлик,Да
Toyota,Camry,19500000,2021,Алматы,седан,2.5,автомат,26800,передний привод,слева,черный,Да
Ford,Transit,2500000,2002,Алматы,фургон,2.4,механика,,задний привод,слева,белый,Да
Mercedes-Benz,S 600,6300000,1991,Алматы,седан,6,автомат,316000,задний привод,слева,серый металлик,Да
Kia,Sorento,16200000,2019,Алматы,кроссовер,3.5,автомат,68000,полный привод,слева,белый,Да
ВАЗ (Lada),Largus (фургон),2800000,2014,Алматы,фургон,1.6,механика,250000,передний привод,слева,,Да
ГАЗ,ГАЗель,5200000,2007,Кыргауылды,пикап,2.7,механика,,задний привод,слева,белый,Да
Ford,Transit,6800000,2011,Алматы,микроавтобус,3.2,механика,594000,задний привод,слева,белый металлик,Да
Mitsubishi,Delica,9000000,2006,Алматы,минивэн,3,автомат,250000,полный привод,справа,серебристый металлик,Да
Toyota,Land Cruiser Prado,8300000,1998,Алматы,внедорожник,3,автомат,180500,полный привод,справа,белый металлик,Да
Kia,Sorento,19700000,2021,Алматы,кроссовер,2.5,автомат,40000,полный привод,слева,серый,Да
Mazda,6,3500000,2006,Алматы,седан,2,автомат,380000,передний привод,слева,белый,Да
Toyota,Highlander,18800000,2015,Алматы,кроссовер,3.5,автомат,101000,полный привод,слева,белый,Да
Hyundai,Santa Fe,25540000,2023,Алматы,кроссовер,3.5,автомат,,полный привод,слева,белый металлик,Нет
Land Rover,Range Rover,115000000,2022,Алматы,внедорожник,4.4,автомат,,полный привод,слева,серый металлик,Да
BMW,316,3700000,2013,Алматы,седан,1.6,автомат,,задний привод,слева,серый металлик,Да
Lexus,LX 570,17200000,2008,Алматы,внедорожник,5.7,автомат,270000,полный привод,слева,черный металлик,Да
Kia,Seltos,12790000,2023,Алматы,кроссовер,2,вариатор,,передний привод,слева,,Да
Kia,Cee’d,6590000,2013,Алматы,хэтчбек,1.6,автомат,135000,передний привод,слева,серый металлик,Да
Toyota,Land Cruiser,31000000,2014,Алматы,внедорожник,4.6,автомат,138000,полный привод,слева,белый,Да
Mercedes-Benz,E 320,5150000,2002,Алматы,седан,3.2,автомат,377000,задний привод,слева,синий металлик,Да
Hyundai,Kona,13000000,2018,Алматы,кроссовер,1.6,робот,20000,передний привод,слева,серый металлик,Да
Land Rover,Range Rover Evoque,11500000,2012,Алматы,кроссовер,2,автомат,69000,передний привод,слева,белый металлик,Да
Volkswagen,Transporter,3750000,1998,Алматы,минивэн,2.5,механика,390000,передний привод,слева,белый,Да
Audi,A4,1800000,1999,Алматы,универсал,1.9,автомат,457000,передний привод,слева,серый,Да
Honda,CR-V,3800000,1996,Алматы,кроссовер,2,автомат,,полный привод,справа,,Да
Toyota,Camry,15500000,2018,Алматы,седан,2.5,автомат,70000,передний привод,слева,белый,Да
Toyota,Hilux Surf,3700000,1995,Алматы,внедорожник,3,автомат,,полный привод,справа,синий,Да
Subaru,Outback,8500000,2015,Алматы,универсал,2.5,вариатор,205000,полный привод,слева,золотистый металлик,Да
Toyota,Land Cruiser 70,33200000,2023,Алматы,внедорожник,4,механика,,полный привод,слева,серый,Да
BMW,525,6250000,2006,Алматы,седан,2.5,автомат,,задний привод,слева,серый металлик,Да
Land Rover,Freelander,6700000,2007,Алматы,кроссовер,2.2,автомат,,полный привод,слева,,Да
Toyota,Highlander,12500000,2011,Алматы,кроссовер,3.5,автомат,155000,полный привод,слева,белый металлик,Да
Peugeot,301,5500000,2016,Алматы,седан,1.6,автомат,195000,передний привод,слева,черный металлик,Да
Hyundai,Santa Fe,16000000,2020,Алматы,кроссовер,2.4,автомат,74000,полный привод,слева,белый металлик,Да
