Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Toyota,Land Cruiser Prado,28300000,2021,Астана,внедорожник,2.7,автомат,29000,полный привод,слева,черный металлик,Да
Mazda,Cronos,900000,1992,Астана,седан,2,механика,,передний привод,слева,красный,Да
Mercedes-Benz,190,1000000,1992,Астана,седан,2.6,механика,250000,задний привод,слева,,Да
Chevrolet,Nexia,6400000,2022,Астана,седан,1.5,автомат,33000,полный привод,слева,белый металлик,Да
Volkswagen,Jetta,7000000,2017,Астана,седан,1.6,механика,230000,передний привод,слева,бежевый металлик,Да
ВАЗ (Lada),Granta 2190 (седан),3500000,2015,Астана,седан,1.6,механика,195000,передний привод,слева,серый,Да
Hyundai,Sonata,3300000,2011,Астана,седан,2.4,автомат,,передний привод,слева,золотистый металлик,Нет
Nissan,Qashqai,12100000,2021,Астана,кроссовер,2,вариатор,47000,передний привод,слева,белый,Да
Kia,Sportage,14600000,2023,Астана,кроссовер,2,автомат,3500,передний привод,слева,серебристый,Да
Toyota,Camry,15350000,2020,Астана,седан,2.5,автомат,77023,передний привод,слева,белый,Да
Volkswagen,Polo,5000000,2014,Астана,седан,1.6,автомат,,передний привод,слева,черный,Да
Daewoo,Nexia,1700000,2013,Астана,седан,1.5,механика,2220,передний привод,слева,черный металлик,Да
Toyota,Highlander,23000000,2021,Астана,кроссовер,3.5,автомат,75000,передний привод,слева,серый,Да
BMW,X6 M,55500000,2022,Астана,кроссовер,3,автомат,8200,полный привод,слева,серый металлик,Да
ГАЗ,ГАЗель,7200000,2012,Кокшетау,пикап,2.7,механика,86700,задний привод,слева,белый,Да
ГАЗ,ГАЗель,6900000,2008,Кокшетау,пикап,2.9,механика,,задний привод,слева,синий металлик,Да
Kia,Rio,4900000,2012,Астана,хэтчбек,1.6,автомат,195000,передний привод,слева,серебристый металлик,Да
Toyota,RAV 4,21000000,2022,Астана,кроссовер,2,автомат,53000,полный привод,слева,белый,Да
Mercedes-Benz,E 230,2700000,1996,Астана,седан,2.3,автомат,500000,задний привод,слева,синий металлик,Да
Porsche,Panamera,65000000,2018,Астана,лифтбек,4,робот,10000,полный привод,слева,черный металлик,Да
Mercedes-Benz,E 350,10500000,2011,Астана,седан,3.5,автомат,156000,полный привод,слева,черный металлик,Да
BMW,X5,47500000,2021,Астана,кроссовер,3,автомат,42000,полный привод,слева,,Да
ВАЗ (Lada),Granta 2190 (седан),5950000,2021,Астана,седан,1.6,автомат,23000,передний привод,слева,коричневый металлик,Да
Toyota,Highlander,38300000,2023,Астана,кроссовер,2.4,автомат,67,полный привод,слева,белый металлик,Да
Mercedes-Benz,E 200,1200000,1993,Астана,седан,2,механика,480000,задний привод,слева,черный,Да
Nissan,Tiida,3400000,2007,Щучинск,седан,1.8,автомат,407000,передний привод,слева,золотистый,Да
Toyota,Land Cruiser,16000000,2011,Астана,внедорожник,4,автомат,165000,полный привод,слева,белый,Да
Land Rover,Range Rover,62000000,2019,Астана,внедорожник,5,автомат,30000,полный привод,слева,черный металлик,Да
Audi,A4,2100000,1997,Астана,седан,2.8,механика,,передний привод,слева,серебристый металлик,Да
EXEED,VX,23000000,2023,Астана,кроссовер,2,робот,13000,полный привод,слева,черный,Да
Nissan,X-Trail,3500000,2003,Астана,кроссовер,1.6,механика,350000,полный привод,слева,черный металлик,Да
BMW,X5,19500000,2016,Кокшетау,кроссовер,3,автомат,109000,полный привод,слева,,Да
Kia,K5,13600000,2021,Астана,седан,2,автомат,72000,передний привод,слева,белый металлик,Да
Toyota,Camry,15100000,2017,Астана,седан,2.5,автомат,91000,передний привод,слева,черный металлик,Да
ВАЗ (Lada),Largus Cross,7200000,2020,Астана,универсал,1.6,механика,85000,передний привод,слева,черный,Да
Porsche,Cayenne,5600000,2004,Астана,кроссовер,3.2,автомат,,полный привод,слева,черный металлик,Да
Mitsubishi,Pajero,5500000,2003,Астана,внедорожник,3.5,автомат,290000,полный привод,слева,,Да
Volkswagen,Transporter,4000000,1997,Астана,минивэн,2.5,механика,,полный привод,слева,белый,Да
Toyota,Corolla,5200000,2007,Астана,седан,1.6,механика,233306,передний привод,слева,,Да
Toyota,Camry,6650000,2007,Астана,седан,2.4,автомат,161000,передний привод,слева,белый,Да
Kia,Sorento,11500000,2018,Астана,кроссовер,2.4,автомат,70000,передний привод,слева,серый металлик,Нет
Land Rover,Range Rover,40000000,2015,Астана,внедорожник,5,автомат,68000,полный привод,слева,черный,Да
Li,L7,27990000,2023,Астана,кроссовер,1.5,автомат,1100,полный привод,слева,черный,Да
BYD,F3,1800000,2008,Астана,седан,1.5,механика,100000,передний привод,слева,черный металлик,Да
Lexus,RX 200t,24000000,2018,Астана,кроссовер,2,автомат,51558,полный привод,слева,белый металлик,Да
Toyota,Land Cruiser,27000000,2012,Астана,внедорожник,4.6,автомат,102000,полный привод,слева,черный металлик,Да
Hyundai,Palisade,24000000,2020,Астана,кроссовер,3.8,автомат,49000,передний привод,слева,белый металлик,Да
Toyota,Camry,16500000,2018,Астана,седан,2.5,автомат,71000,передний привод,слева,черный металлик,Да
Hyundai,Sonata,12800000,2021,Астана,седан,2,автомат,40000,передний привод,слева,белый металлик,Да
Hyundai,Palisade,31000000,2023,Астана,кроссовер,3.5,автомат,39,полный привод,слева,белый,Да
Volkswagen,Golf,750000,1990,Астана,хэтчбек,1.8,механика,517000,передний привод,слева,зеленый металлик,Да
Mercedes-Benz,CLK 320,5000000,1998,Астана,купе,3.2,автомат,297917,задний привод,слева,,Да
Hyundai,Palisade,27000000,2021,Астана,кроссовер,3.8,автомат,30000,полный привод,слева,зеленый металлик,Да
Li,L9,30500000,2022,Астана,кроссовер,1.5,автомат,13000,полный привод,слева,,Да
Nissan,Almera,2200000,2005,Кокшетау,седан,1.5,механика,,передний привод,слева,вишня,Да
Toyota,Land Cruiser,39500000,2017,Астана,внедорожник,4.6,автомат,78000,полный привод,слева,черный металлик,Да
Toyota,Camry,2750000,1992,Астана,седан,3,автомат,400,передний привод,слева,зеленый металлик,Да
Subaru,Outback,9000000,2014,Астана,универсал,2.5,вариатор,,полный привод,слева,зеленый,Да
Volkswagen,Golf,1300000,1993,Астана,хэтчбек,1.6,механика,81318,передний привод,слева,голубой,Да
Nissan,Qashqai,7000000,2013,Астана,кроссовер,1.6,вариатор,83600,передний привод,слева,серебристый металлик,Да
Lexus,ES 350,7500000,2006,Астана,седан,3.5,автомат,,передний привод,слева,серый металлик,Да
Kia,Cerato,4200000,2013,Астана,седан,1.6,автомат,184000,передний привод,слева,черный,Да
Toyota,Camry,13500000,2016,Астана,седан,2.5,автомат,140000,передний привод,слева,белый,Да
Lexus,LX 470,7700000,2000,Астана,внедорожник,4.7,автомат,,полный привод,слева,белый металлик,Да
Hyundai,Tucson,9000000,2013,Астана,кроссовер,2,автомат,110000,полный привод,слева,серебристый металлик,Да
ВАЗ (Lada),2121 Нива,3100000,2014,Астана,внедорожник,1.7,механика,125000,полный привод,слева,зеленый металлик,Да
Kia,K8,24000000,2022,Астана,седан,2.5,автомат,7800,передний привод,слева,синий металлик,Да
Subaru,Forester,16900000,2021,Астана,кроссовер,2.5,вариатор,58000,полный привод,слева,белый,Да
Mazda,Premacy,1700000,2000,Щучинск,минивэн,1.8,автомат,350000,передний привод,справа,бирюзовый металлик,Да
Hyundai,Accent,7750000,2021,Астана,седан,1.4,автомат,80085,передний привод,слева,белый,Да
Lexus,LX 570,29000000,2012,Астана,внедорожник,5.7,автомат,,полный привод,слева,белый металлик,Да
Kia,Cerato,8950000,2019,Астана,седан,1.6,автомат,69555,передний привод,слева,белый,Да
Volkswagen,Passat,2000000,1999,Астана,седан,1.9,механика,,передний привод,слева,бирюзовый металлик,Да
Mercedes-Benz,G 500,20000000,2006,Астана,внедорожник,5,автомат,250000,полный привод,слева,,Да
ГАЗ,ГАЗель,7350000,2017,Астана,фургон,2.7,механика,183000,задний привод,слева,белый,Да
Toyota,Camry,20000000,2021,Астана,седан,2.5,автомат,40000,передний привод,слева,черный,Да
Mercedes-Benz,E 350,4600000,2007,Кокшетау,седан,3.5,автомат,,задний привод,слева,серебристый,Да
Changan,CS75,10400000,2020,Астана,кроссовер,1.8,автомат,76000,полный привод,слева,белый металлик,Да
Kia,Soul,7500000,2014,Астана,кроссовер,1.6,автомат,142000,передний привод,слева,серый,Да
BMW,540,6000000,1994,Астана,седан,4.4,механика,,задний привод,слева,коричневый металлик,Да
Hyundai,Tucson,14500000,2021,Астана,кроссовер,2.5,автомат,33000,полный привод,слева,черный металлик,Да
Toyota,Camry,5150000,2002,Астана,седан,2.4,автомат,312979,передний привод,слева,фиолетовый металлик,Да
Toyota,Mark II,3800000,1997,Степногорск,седан,2.5,автомат,,задний привод,справа,,Да
Subaru,Forester,2300000,1998,Кокшетау,кроссовер,2.5,механика,100000,полный привод,слева,черный,Да
Chevrolet,Tracker,5900000,2014,Астана,кроссовер,1.8,автомат,113000,полный привод,слева,серебристый металлик,Да
ВАЗ (Lada),2114 (хэтчбек),1200000,2013,Астана,хэтчбек,1.6,механика,200000,передний привод,слева,,Да
Mercedes-Benz,E 230,2900000,1997,Астана,седан,2.3,автомат,,задний привод,слева,,Да
Toyota,Camry,16000000,2019,Астана,седан,2.5,автомат,119000,передний привод,слева,черный металлик,Да
Chevrolet,Cobalt,6750000,2022,Астана,седан,1.5,автомат,22000,передний привод,слева,серый металлик,Да
Kia,Rio,5500000,2015,Астана,седан,1.6,автомат,169000,передний привод,слева,белый металлик,Да
Toyota,Highlander,7000000,2003,Астана,кроссовер,3,автомат,,полный привод,слева,синий,Да
Hyundai,Tucson,10700000,2018,Астана,кроссовер,2,автомат,101000,полный привод,слева,белый металлик,Да
Chevrolet,Orlando,5999900,2014,Астана,минивэн,1.8,автомат,180600,передний привод,слева,серебристый металлик,Да
Infiniti,QX50,23500000,2021,Астана,кроссовер,2,вариатор,19879,полный привод,слева,белый металлик,Да
Subaru,Legacy,4000000,2006,Астана,седан,2,автомат,320000,полный привод,слева,синий металлик,Да
Mercedes-Benz,ML 63 AMG,12000000,2007,Астана,внедорожник,6.3,автомат,180000,полный привод,слева,черный,Да
Toyota,RAV 4,16190000,2021,Астана,кроссовер,2,вариатор,67030,полный привод,слева,белый,Да
Audi,80,1500000,1991,Астана,седан,1.8,механика,360000,передний привод,слева,бордовый металлик,Да
Hyundai,Veloster,6500000,2013,Астана,хэтчбек,1.6,автомат,88000,передний привод,слева,оранжевый,Да
Nissan,Patrol,4700000,1998,Астана,внедорожник,2.8,механика,350000,полный привод,слева,черный,Да
Toyota,Land Cruiser Prado,11200000,2005,Астана,внедорожник,2.7,автомат,290000,полный привод,слева,серебристый металлик,Да
Honda,Odyssey,18500000,2019,Астана,минивэн,3.5,автомат,96540,передний привод,слева,белый металлик,Да
Lexus,GX 460,52000000,2023,Астана,внедорожник,4.6,автомат,10,полный привод,слева,,Да
Toyota,Camry,13700000,2018,Астана,седан,2.5,автомат,83000,передний привод,слева,черный металлик,Да
ГАЗ,67,2500000,1952,Астана,внедорожник,3.3,механика,100000,полный привод,слева,,Да
Mitsubishi,ASX,11500000,2022,Астана,кроссовер,2,вариатор,8416,передний привод,слева,красный,Да
SsangYong,Kyron,6200000,2011,Астана,внедорожник,2.3,автомат,125000,полный привод,слева,белый,Да
Lifan,X50,3200000,2015,Астана,хэтчбек,1.5,вариатор,106000,передний привод,слева,бордовый металлик,Да
Volkswagen,Golf,1500000,1992,Кокшетау,хэтчбек,1.8,механика,,передний привод,слева,серый металлик,Да
Renault,Logan,2450000,2008,Астана,седан,1.4,механика,256100,передний привод,слева,серый,Да
Toyota,RAV 4,20800000,2021,Астана,кроссовер,2,вариатор,65000,полный привод,слева,белый,Да
Toyota,Cresta,3300000,1998,Астана,седан,2,автомат,,задний привод,слева,серый,Да
Hyundai,Tucson,12300000,2020,Астана,кроссовер,2,автомат,87000,полный привод,слева,черный,Да
Kia,K8,24000000,2022,Астана,седан,2.5,автомат,5600,передний привод,слева,черный,Да
Toyota,Camry,17000000,2018,Кокшетау,седан,2.5,автомат,,передний привод,слева,,Да
Hyundai,Sonata,13900000,2021,Астана,седан,2,автомат,15000,передний привод,слева,красный металлик,Да
ВАЗ (Lada),Vesta SW Cross,6000000,2018,Астана,универсал,1.8,механика,66000,передний привод,слева,,Да
Mazda,626,1200000,1989,Астана,универсал,2,механика,450000,передний привод,слева,белый металлик,Да
Volkswagen,Polo,5200000,2014,Астана,седан,1.6,механика,300310,передний привод,слева,черный металлик,Да
Audi,80,2450000,1993,Кокшетау,седан,2,механика,,передний привод,слева,серебристый металлик,Да
FAW,1024,1800000,2014,Астана,пикап,1,механика,160000,задний привод,слева,белый,Да
Lexus,RX 450h,13000000,2012,Астана,кроссовер,3.5,вариатор,100000,полный привод,слева,черный металлик,Да
Toyota,Crown,2500000,2001,Астана,седан,2.5,автомат,201000,задний привод,справа,,Нет
Toyota,Land Cruiser Prado,15500000,2011,Астана,внедорожник,2.7,автомат,174000,полный привод,слева,синий металлик,Да
Toyota,Camry,10300000,2013,Астана,седан,2.5,автомат,182000,передний привод,слева,черный,Да
Toyota,Land Cruiser,14700000,2003,Астана,внедорожник,4.5,механика,315000,полный привод,слева,,Да
ВАЗ (Lada),2121 Нива,5500000,2023,Астана,внедорожник,1.7,механика,7,полный привод,слева,белый,Нет
Chevrolet,Cobalt,4700000,2021,Астана,седан,1.5,механика,117000,передний привод,слева,серый металлик,Да
Toyota,RAV 4,15800000,2021,Астана,кроссовер,2.5,автомат,25000,полный привод,слева,,Да
Toyota,Land Cruiser,38800000,2016,Астана,внедорожник,4.6,автомат,125000,полный привод,слева,черный металлик,Да
Toyota,Land Cruiser,21500000,2008,Астана,внедорожник,5.7,автомат,,полный привод,слева,белый металлик,Да
Kia,Sorento,11800000,2016,Астана,кроссовер,2.4,автомат,174000,полный привод,слева,белый металлик,Да
Chevrolet,Cobalt,6350000,2021,Астана,седан,1.5,автомат,41100,передний привод,слева,серебристый,Да
Mercedes-Benz,E 200,2700000,2000,Астана,универсал,2,автомат,,задний привод,слева,черный,Да
Toyota,Highlander,33500000,2022,Астана,кроссовер,2.5,автомат,40,полный привод,слева,серебристый металлик,Да
BMW,750,14400000,2012,Астана,седан,4.4,автомат,61000,полный привод,слева,белый,Да
Toyota,Camry,16000000,2020,Кокшетау,седан,2.5,автомат,75000,передний привод,слева,белый металлик,Да
Volkswagen,Caravelle,1950000,1994,Кокшетау,минивэн,2.5,механика,250000,передний привод,слева,голубой металлик,Да
Haval,Dargo,17300000,2023,Астана,кроссовер,1.5,автомат,,передний привод,слева,серый металлик,Да
Hyundai,Creta,12999000,2021,Астана,кроссовер,2,автомат,18000,передний привод,слева,,Да
Subaru,Outback,13500000,2017,Астана,универсал,2.5,вариатор,95000,полный привод,слева,,Да
Hyundai,Sonata,5600000,2015,Астана,седан,2,автомат,175000,передний привод,слева,черный,Нет
Hyundai,Sonata,9500000,2020,Астана,седан,2,автомат,28000,передний привод,слева,серый,Нет
Toyota,Camry,22500000,2021,Астана,седан,2.5,автомат,27000,передний привод,слева,белый металлик,Да
Lexus,ES 350,15700000,2013,Астана,седан,3.5,автомат,132000,передний привод,слева,белый,Да
Mitsubishi,Eclipse Cross,12990000,2022,Астана,кроссовер,1.5,вариатор,88,передний привод,слева,белый металлик,Да
Lexus,GS 300,7500000,2004,Астана,седан,3,автомат,,задний привод,слева,черный металлик,Да
Toyota,Camry,15800000,2022,Астана,седан,2.5,автомат,24000,передний привод,слева,серый металлик,Да
Renault,Logan,2350000,2012,Астана,седан,1.6,механика,190000,передний привод,слева,золотистый металлик,Да
Toyota,Corolla,13000000,2022,Астана,седан,1.6,вариатор,20000,передний привод,слева,серый,Да
Hyundai,Elantra,11000000,2020,Астана,седан,2,автомат,35000,передний привод,слева,черный,Да
Hyundai,Solaris,5000000,2011,Кокшетау,седан,1.6,автомат,220000,передний привод,слева,черный металлик,Да
Jetour,X70,10990000,2023,Астана,кроссовер,1.5,автомат,10,передний привод,слева,черный металлик,Да
Toyota,Camry,10900000,2015,Астана,седан,3.5,автомат,179500,передний привод,слева,черный,Да
Kia,Sportage,14000000,2019,Астана,кроссовер,2.4,автомат,43000,полный привод,слева,,Да
Lexus,GS 450h,13000000,2011,Астана,седан,3.5,вариатор,78000,задний привод,слева,черный металлик,Да
Toyota,Land Cruiser,50000000,2022,Астана,внедорожник,4,автомат,88,полный привод,слева,белый металлик,Да
BMW,X7,58900000,2022,Астана,кроссовер,3,автомат,19700,полный привод,слева,черный,Да
Chevrolet,Spark,4300000,2014,Астана,хэтчбек,1,автомат,60000,передний привод,слева,жёлтый,Да
Nissan,X-Trail,8800000,2014,Астана,кроссовер,2,вариатор,118000,полный привод,слева,белый,Да
Volkswagen,Polo,7490000,2020,Астана,седан,1.6,автомат,119067,передний привод,слева,,Да
Mazda,CX-30,18700000,2022,Астана,кроссовер,2,автомат,1500,передний привод,слева,красный металлик,Да
BMW,745,3900000,2004,Астана,седан,4.4,автомат,190000,задний привод,слева,черный,Да
Renault,Fluence,3800000,2014,Астана,седан,2,механика,400,передний привод,слева,белый металлик,Да
Nissan,X-Trail,5200000,2002,Астана,кроссовер,2.5,автомат,,полный привод,слева,,Да
ВАЗ (Lada),Vesta,6500000,2019,Щучинск,седан,1.6,механика,47000,передний привод,слева,белый металлик,Да
Hyundai,Palisade,40000000,2022,Астана,кроссовер,3.8,автомат,,полный привод,слева,белый,Да
Toyota,Camry,17000000,2022,Астана,седан,2.5,автомат,19000,полный привод,слева,черный,Да
Chevrolet,Nexia,5400000,2022,Астана,седан,1.5,механика,44000,передний привод,слева,черный металлик,Да
Mercedes-Benz,GL 450,7150000,2007,Кокшетау,внедорожник,4.7,автомат,210000,полный привод,слева,черный,Да
BMW,520,2200000,1998,Астана,седан,2,механика,252000,задний привод,слева,зеленый,Да
Ford,Mondeo,2250000,2006,Астана,лифтбек,2,механика,140000,передний привод,слева,серебристый металлик,Да
Toyota,Camry,14300000,2021,Астана,седан,2.5,автомат,22000,полный привод,слева,черный,Да
Hyundai,Elantra,10900000,2021,Астана,седан,1.6,автомат,26000,передний привод,слева,серый металлик,Да
Kia,Cerato,6550000,2013,Астана,седан,1.6,автомат,100000,передний привод,слева,бронза металлик,Да
Hongqi,E-HS9,46500000,2023,Астана,кроссовер,,автомат,,передний привод,слева,черный металлик,Да
Kia,K5,16800000,2021,Астана,седан,1.6,автомат,15000,передний привод,слева,серый металлик,Да
BMW,530,33000000,2021,Астана,седан,2,автомат,22500,задний привод,слева,серый,Да
ГАЗ,ГАЗель,2900000,2004,Астана,фургон,2.9,механика,,задний привод,слева,белый,Да
Toyota,Ipsum,2900000,1996,Астана,минивэн,2,автомат,460000,полный привод,справа,синий металлик,Да
Toyota,Camry,11000000,2015,Кокшетау,седан,2.5,автомат,192000,передний привод,слева,черный металлик,Да
Chevrolet,Cruze,6000000,2012,Кокшетау,хэтчбек,1.6,механика,233000,передний привод,слева,серебристый,Да
Nissan,Patrol,10000000,2012,Астана,внедорожник,5.6,автомат,166000,полный привод,слева,белый,Да
Toyota,Alphard,9200000,2008,Астана,минивэн,2.4,автомат,,передний привод,слева,черный металлик,Да
Toyota,Camry,5300000,2005,Астана,седан,2.4,автомат,340000,передний привод,слева,бордовый металлик,Да
Kia,Sportage,14500000,2023,Астана,кроссовер,2,автомат,17,передний привод,слева,серый металлик,Да
Toyota,Highlander,22222222,2021,Астана,кроссовер,3.5,автомат,44444,полный привод,слева,красный,Да
BMW,730,3800000,1994,Астана,седан,3,автомат,297000,задний привод,слева,черный,Да
Toyota,FJ Cruiser,13700000,2007,Астана,внедорожник,4,автомат,285000,полный привод,слева,серый металлик,Да
Nissan,X-Trail,8500000,2014,Астана,кроссовер,2,вариатор,118000,полный привод,слева,белый,Да
Nissan,Juke,6500000,2013,Астана,кроссовер,1.6,вариатор,141000,передний привод,слева,черный,Да
Honda,Odyssey,14500000,2016,Астана,минивэн,2.4,вариатор,122000,передний привод,слева,белый металлик,Да
