Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Ford,Transit,4000000,2010,Есик,микроавтобус,2.2,механика,330000,передний привод,слева,белый металлик,Да
Toyota,Estima,5550000,2010,Алматы,минивэн,2.4,вариатор,155000,передний привод,справа,черный металлик,Нет
Mitsubishi,Galant,1000000,1992,Алматы,хэтчбек,2,механика,470000,передний привод,слева,белый металлик,Да
Toyota,Land Cruiser,62000000,2023,Алматы,внедорожник,3.5,автомат,,полный привод,слева,черный,Да
Subaru,Forester,8700000,2019,Алматы,кроссовер,2.5,вариатор,75000,полный привод,слева,синий металлик,Да
Toyota,Camry,16600000,2020,Алматы,седан,2.5,автомат,42351,передний привод,слева,белый,Да
BMW,325,1450000,1995,Алматы,седан,2.5,автомат,294000,задний привод,слева,,Да
ГАЗ,ГАЗель NEXT,12000000,2019,Алматы,микроавтобус,2.7,механика,83000,задний привод,слева,белый,Да
ВАЗ (Lada),2114 (хэтчбек),1700000,2013,Алматы,хэтчбек,1.6,механика,,передний привод,слева,,Да
Lexus,RX 350,13300000,2007,Алматы,кроссовер,3.5,автомат,128543,полный привод,слева,хамелеон,Да
Lexus,LX 570,47800000,2018,Алматы,внедорожник,5.7,автомат,112000,полный привод,слева,белый металлик,Да
Toyota,Camry,12800000,2016,Алматы,седан,2.5,автомат,160000,передний привод,слева,белый,Да
Lexus,LX 570,63900000,2021,Алматы,внедорожник,5.7,автомат,24000,полный привод,слева,черный металлик,Да
Opel,Omega,2100000,2001,Алматы,универсал,2.5,автомат,,задний привод,слева,зеленый металлик,Да
Toyota,Camry,13800000,2018,Алматы,седан,2.5,автомат,,передний привод,слева,белый металлик,Да
Land Rover,Defender,55000000,2021,Алматы,внедорожник,3,автомат,17590,полный привод,слева,серый,Да
Lexus,LX 470,7200000,2000,Алматы,внедорожник,4.7,автомат,,полный привод,слева,белый металлик,Да
Hyundai,Tucson,12900000,2018,Алматы,кроссовер,2,автомат,49000,полный привод,слева,коричневый металлик,Да
Hyundai,Avante,15700000,2022,Алматы,седан,2,робот,11500,передний привод,слева,серебристый,Да
Mercedes-Benz,S 500,8600000,2007,Алматы,седан,5.5,автомат,,полный привод,слева,черный,Да
Mitsubishi,Montero Sport,5200000,2001,Алматы,внедорожник,3,автомат,304000,полный привод,слева,черный металлик,Да
Volkswagen,Beetle,3000000,2002,Алматы,хэтчбек,2,автомат,186000,передний привод,слева,серебристый металлик,Да
Toyota,Land Cruiser Prado,9990000,2007,Алматы,внедорожник,2.7,автомат,,полный привод,слева,черный металлик,Да
Volkswagen,Passat,8800000,2016,Алматы,седан,1.8,автомат,114000,передний привод,слева,,Да
Kia,Optima,7900000,2017,Алматы,седан,2.4,автомат,200000,передний привод,слева,синий металлик,Да
Mercedes-Benz,Sprinter,12600000,2011,Алматы,фургон,2.2,автомат,,задний привод,слева,белый,Да
Mercedes-Benz,C 280,1600000,1995,Алматы,седан,2.8,автомат,444444,задний привод,слева,,Да
Toyota,Caldina,2200000,1995,Алматы,универсал,2,автомат,,передний привод,справа,,Да
Hyundai,Elantra,5400000,2015,Алматы,седан,1.8,автомат,201125,передний привод,слева,черный,Нет
Toyota,Carina E,1750000,1992,Алматы,седан,2,механика,222222,передний привод,слева,синий,Да
Dodge,Ram,39000000,2022,Алматы,пикап,5.7,автомат,5000,полный привод,слева,белый металлик,Да
Mercedes-Benz,E 300,8500000,2010,Алматы,седан,3,автомат,225000,задний привод,слева,белый,Да
Geely,Coolray,10390000,2023,Алматы,кроссовер,1.5,робот,,передний привод,слева,,Да
Audi,Q7,59900000,2023,Алматы,кроссовер,3,автомат,,полный привод,слева,,Да
Lexus,RX 300,33800000,2021,Алматы,кроссовер,2,автомат,20000,полный привод,слева,черный металлик,Да
Nissan,Pathfinder,3600000,1997,Алматы,внедорожник,3.3,автомат,,полный привод,слева,белый металлик,Да
Land Rover,Discovery,15500000,2012,Алматы,внедорожник,3,автомат,130000,полный привод,слева,черный,Да
Kia,Morning,6000000,2021,Алматы,хэтчбек,1,автомат,8500,передний привод,слева,белый,Да
ВАЗ (Lada),Kalina 2194 (универсал),2650000,2014,Алматы,универсал,1.6,механика,130000,передний привод,слева,черный металлик,Да
Subaru,Legacy,3200000,2000,Алматы,седан,2.5,автомат,,полный привод,слева,,Да
Mitsubishi,Galant,3400000,2006,Алматы,седан,2.4,автомат,,передний привод,слева,,Да
Audi,Q7,20490000,2017,Алматы,кроссовер,2,автомат,93800,полный привод,слева,белый металлик,Да
Peugeot,407,4500000,2004,Алматы,седан,2.2,автомат,300000,передний привод,слева,черный,Да
Nissan,Tiida,4850000,2011,Алматы,хэтчбек,1.6,автомат,200000,передний привод,слева,голубой,Да
Lexus,NX 250,26780000,2022,Алматы,кроссовер,2.5,автомат,9000,полный привод,слева,черный металлик,Да
Hyundai,Sonata,12990000,2021,Алматы,седан,2.5,автомат,,передний привод,слева,белый металлик,Да
Porsche,Macan,21000000,2018,Алматы,кроссовер,2,робот,55400,полный привод,слева,синий,Да
Toyota,Camry,4300000,1996,Алматы,седан,2.2,автомат,,передний привод,слева,синий металлик,Да
Land Rover,Range Rover,18500000,2012,Алматы,внедорожник,5,автомат,160000,полный привод,слева,,Да
Hyundai,Santa Fe,14500000,2019,Алматы,кроссовер,2.4,автомат,80400,полный привод,слева,серебристый металлик,Да
Kia,XCeed,12590000,2023,Алматы,хэтчбек,1.5,робот,,передний привод,слева,,Да
Suzuki,Baleno,9600000,2023,Алматы,хэтчбек,1.5,автомат,70,передний привод,слева,серебристый металлик,Да
Toyota,Land Cruiser Prado,14000000,2004,Алматы,внедорожник,3,автомат,,полный привод,слева,серебристый металлик,Да
Mini,Countryman,15500000,2017,Алматы,кроссовер,2,автомат,66000,полный привод,слева,белый,Да
Volkswagen,Passat,900000,1992,Алматы,седан,2,механика,,передний привод,слева,красный,Да
Mitsubishi,ASX,6300000,2010,Алматы,кроссовер,2,вариатор,197000,полный привод,слева,белый металлик,Да
Lexus,ES 250,33500000,2023,Алматы,седан,2.5,автомат,5000,передний привод,слева,белый металлик,Да
Hyundai,Tucson,12000000,2019,Алматы,кроссовер,2,автомат,47407,полный привод,слева,серый металлик,Да
Porsche,Cayenne,27000000,2014,Алматы,кроссовер,3.6,автомат,53000,полный привод,слева,коричневый металлик,Да
Volkswagen,Transporter,3000000,1996,Алматы,минивэн,2.4,механика,469303,передний привод,слева,,Да
Kia,Sportage,11500000,2017,Алматы,кроссовер,2.4,автомат,,передний привод,слева,черный,Да
Toyota,Land Cruiser,28900000,2007,Алматы,внедорожник,4.6,автомат,75000,полный привод,слева,белый,Да
Mitsubishi,Delica,7500000,2002,Алматы,минивэн,3,автомат,248000,полный привод,справа,белый,Да
Kia,Cee’d,11350000,2023,Алматы,универсал,1.6,автомат,8000,передний привод,слева,,Да
Hyundai,Sonata,12400000,2020,Алматы,седан,2,автомат,147000,передний привод,слева,черный,Да
Volkswagen,ID.4,11280000,2023,Алматы,кроссовер,,автомат,1,задний привод,слева,,Нет
Lexus,RX 330,9500000,2005,Алматы,кроссовер,3.3,автомат,300000,полный привод,слева,зеленый,Да
Mercedes-Benz,Sprinter,9500000,2010,Алматы,фургон,2.2,механика,,задний привод,слева,белый,Да
BMW,750,12000000,2009,Алматы,седан,4.4,автомат,187145,полный привод,слева,черный,Да
Mercedes-Benz,C 250,13550000,2014,Алматы,седан,2,автомат,70000,задний привод,слева,коричневый,Да
BMW,X7,69000000,2022,Алматы,кроссовер,3,автомат,6800,полный привод,слева,серый металлик,Да
Toyota,Avensis,5500000,2011,Алматы,седан,1.8,механика,251000,передний привод,слева,,Да
Toyota,Land Cruiser,17800000,2008,Алматы,внедорожник,4.7,автомат,,полный привод,слева,белый металлик,Да
Tesla,Model X,33000000,2016,Алматы,кроссовер,,автомат,44000,полный привод,слева,черный,Да
Subaru,Impreza WRX STi,10000000,2008,Алматы,хэтчбек,2,механика,,полный привод,слева,синий,Да
Kia,Cerato,13500000,2022,Алматы,седан,2,автомат,,передний привод,слева,черный,Да
Mercedes-Benz,G 500,22500000,2008,Алматы,внедорожник,5.5,автомат,201000,полный привод,слева,черный металлик,Да
Mercedes-Maybach,S 500,53000000,2015,Алматы,седан,4.7,автомат,24000,задний привод,слева,черный металлик,Да
Hyundai,Accent,9190000,2022,Алматы,седан,1.6,автомат,23000,передний привод,слева,серебристый металлик,Да
Renault,Sandero Stepway,5300000,2015,Алматы,хэтчбек,1.6,автомат,83200,передний привод,слева,белый металлик,Да
Land Rover,Range Rover,7500000,2005,Алматы,внедорожник,4.4,автомат,300000,полный привод,слева,белый металлик,Да
Toyota,Corolla,1650000,1994,Алматы,седан,1.6,автомат,,передний привод,справа,белый металлик,Да
Land Rover,Range Rover,33000000,2014,Алматы,внедорожник,5,автомат,,полный привод,слева,черный,Да
Mitsubishi,Montero Sport,19370000,2022,Алматы,внедорожник,3,автомат,14825,полный привод,слева,белый,Да
Nissan,GT-R,32000000,2012,Алматы,купе,3.8,робот,42000,полный привод,слева,красный металлик,Да
Mercedes-Benz,E 220,2000000,1994,Алматы,седан,2.2,автомат,555555,задний привод,слева,черный,Да
Toyota,Land Cruiser Prado,22000000,2014,Алматы,внедорожник,2.7,автомат,3358,полный привод,слева,серебристый металлик,Да
Toyota,Crown Majesta,9500000,2011,Алматы,седан,3,автомат,,задний привод,справа,серебристый металлик,Да
Lexus,RX 300,5200000,2000,Алматы,кроссовер,3,автомат,335000,передний привод,слева,,Да
Lexus,RX 350,11000000,2008,Алматы,кроссовер,3.5,автомат,,полный привод,слева,белый металлик,Да
Lexus,NX 350,31500000,2022,Алматы,кроссовер,2.4,автомат,1500,полный привод,слева,красный,Да
Hyundai,Sonata,13200000,2021,Алматы,седан,2.5,автомат,58000,передний привод,слева,серый,Да
Hyundai,Sonata,7800000,2017,Алматы,седан,2.4,автомат,,передний привод,слева,синий,Да
Hyundai,Accent,6200000,2015,Алматы,седан,1.6,автомат,131123,передний привод,слева,синий металлик,Да
Toyota,Camry,7100000,2005,Алматы,седан,3,автомат,,передний привод,слева,серый,Да
Toyota,Land Cruiser,71000000,2023,Алматы,внедорожник,3.5,автомат,,полный привод,слева,белый,Да
Nissan,X-Trail,6400000,2010,Алматы,кроссовер,2,вариатор,201000,полный привод,слева,серый металлик,Да
Toyota,RAV 4,19800000,2022,Алматы,кроссовер,2.5,автомат,15555,полный привод,слева,черный,Да
Hyundai,Accent,4900000,2012,Алматы,седан,1.6,автомат,162000,передний привод,слева,серебристый металлик,Да
Toyota,Camry,16900000,2023,Алматы,седан,2.5,автомат,53,передний привод,слева,черный,Да
Nissan,Maxima,1000000,1995,Алматы,седан,2,механика,500000,передний привод,слева,черный,Да
Toyota,Avensis,5000000,2003,Алматы,универсал,2,автомат,324177,передний привод,справа,черный металлик,Да
Nissan,Juke,6700000,2014,Алматы,кроссовер,1.6,вариатор,95000,передний привод,слева,серый металлик,Да
Hyundai,Sonata,16800000,2022,Алматы,седан,2.5,автомат,7500,передний привод,слева,белый,Да
Nissan,Qashqai,6600000,2013,Алматы,кроссовер,1.6,вариатор,160000,передний привод,слева,серый металлик,Да
Volkswagen,Polo,1500000,2012,Алматы,седан,1.6,механика,120000,передний привод,слева,белый,Да
Nissan,Primera,750000,1994,Алматы,седан,2,автомат,559632,передний привод,слева,красный,Да
Toyota,Carina E,1700000,1992,Алматы,седан,2,механика,,передний привод,слева,зеленый металлик,Да
Toyota,Ipsum,4000000,2000,Алматы,минивэн,2,автомат,158000,передний привод,справа,белый,Да
Mercedes-Benz,S 450,92732623,2021,Алматы,седан,3,автомат,,полный привод,слева,,Да
Ravon,Nexia R3,3990000,2019,Алматы,седан,1.5,механика,213000,передний привод,слева,черный металлик,Да
Subaru,Outback,4600000,2004,Алматы,универсал,2.5,автомат,300000,полный привод,слева,зеленый,Да
Lexus,LS 600h,12500000,2011,Алматы,седан,5,вариатор,125000,полный привод,слева,черный металлик,Да
Kia,Cerato,7000000,2013,Алматы,седан,1.6,автомат,150000,передний привод,слева,белый,Да
BMW,X6,11300000,2011,Алматы,кроссовер,3,автомат,73000,полный привод,слева,белый металлик,Да
Mitsubishi,Outlander,6999999,2009,Алматы,кроссовер,2.4,вариатор,228000,полный привод,слева,серебристый,Да
BMW,525,2500000,1993,Алматы,седан,2.5,механика,,задний привод,слева,,Да
Mitsubishi,Montero Sport,15025900,2023,Алматы,внедорожник,3,автомат,,полный привод,слева,белый,Нет
ВАЗ (Lada),2114 (хэтчбек),2500000,2013,Алматы,хэтчбек,1.5,механика,180000,передний привод,слева,черный металлик,Да
Audi,A6,3450000,2001,Алматы,седан,2.5,автомат,300000,передний привод,слева,серебристый металлик,Да
Jaguar,F-Pace,35300000,2022,Алматы,кроссовер,2,автомат,3770,полный привод,слева,,Да
Toyota,Camry,5650000,2007,Алматы,седан,2.4,автомат,,передний привод,слева,синий металлик,Да
Toyota,Camry,4400000,2000,Алматы,седан,3,автомат,,передний привод,слева,серый металлик,Да
Audi,A8,27000000,2008,Алматы,седан,6,автомат,22000,полный привод,слева,,Да
Mercedes-Benz,E 230,800000,1990,Алматы,седан,2.3,механика,300000,задний привод,слева,зеленый,Да
Lexus,LX 570,33500000,2015,Алматы,внедорожник,5.7,автомат,117000,полный привод,слева,черный металлик,Да
Toyota,Land Cruiser Prado,7500000,1998,Алматы,внедорожник,3,автомат,360000,полный привод,справа,белый металлик,Да
ГАЗ,ГАЗель,5000000,2004,Алматы,пикап,2.9,механика,,задний привод,слева,,Да
УАЗ,3303,2500000,1988,Алматы,пикап,2.5,механика,80000,полный привод,слева,зеленый,Да
Toyota,Windom,3700000,1998,Алматы,седан,2.5,автомат,259360,передний привод,справа,белый,Да
Lexus,LX 570,32000000,2015,Алматы,внедорожник,5.7,автомат,100000,полный привод,слева,черный металлик,Да
Subaru,Impreza WRX,2600000,1995,Алматы,универсал,2,автомат,200000,полный привод,справа,,Да
Mercedes-Benz,E 320,2500000,1992,Алматы,седан,3.2,автомат,,задний привод,слева,,Да
ГАЗ,ГАЗель,4200000,2004,Алматы,фургон,2.9,механика,254458,задний привод,слева,белый,Да
Mercedes-Benz,E 350,11000000,2012,Алматы,купе,3.5,автомат,190000,полный привод,слева,серый металлик,Да
Nissan,Maxima,2600000,1999,Алматы,седан,3,механика,,передний привод,слева,зеленый,Да
Renault,Symbol,750000,2007,Алматы,седан,1.4,механика,1111,передний привод,слева,золотистый,Да
Land Rover,Range Rover Sport,11000000,2012,Алматы,внедорожник,5,автомат,178000,полный привод,слева,белый металлик,Да
Honda,HR-V,12000000,2021,Алматы,кроссовер,1.8,вариатор,24120,полный привод,слева,коричневый металлик,Да
Hyundai,Starex,23500000,2020,Алматы,минивэн,2.5,автомат,38000,полный привод,слева,черный металлик,Да
Mercedes-Benz,E 320,6000000,2002,Алматы,седан,3.2,автомат,300000,задний привод,слева,серебристый,Да
Mercedes-Benz,E 320,6800000,2001,Алматы,седан,3.2,автомат,92000,задний привод,слева,фиолетовый металлик,Нет
JAC,J7,8200000,2022,Алматы,лифтбек,1.5,вариатор,17000,передний привод,слева,красный металлик,Да
Kia,K5,18490000,2023,Алматы,седан,2.5,автомат,,передний привод,слева,,Да
Mazda,626,1400000,1990,Алматы,седан,2,механика,,передний привод,слева,бежевый,Да
BMW,525,3600000,1994,Алматы,седан,2.5,механика,300000,задний привод,слева,синий,Да
Lexus,GS 300,5200000,2005,Алматы,седан,3,автомат,241617,полный привод,слева,белый металлик,Да
Toyota,Avensis,4300000,2005,Алматы,седан,2,автомат,,полный привод,слева,черный,Да
Toyota,Ipsum,3350000,1999,Алматы,минивэн,2,автомат,250000,передний привод,справа,белый,Да
Toyota,Camry,16500000,2020,Алматы,седан,2.5,автомат,93000,передний привод,слева,серебристый,Да
Volkswagen,Touareg,35950000,2021,Алматы,кроссовер,3,автомат,54100,полный привод,слева,белый,Да
Toyota,Camry,4600000,2007,Алматы,седан,2.4,автомат,250000,передний привод,слева,белый металлик,Да
Hyundai,Tucson,17000000,2023,Алматы,кроссовер,2,автомат,20,полный привод,слева,белый,Да
Mercedes-Benz,CLK 320,3800000,2001,Алматы,купе,3.2,автомат,,задний привод,слева,черный,Да
Kia,Sorento,23500000,2022,Алматы,кроссовер,2.5,автомат,3333,полный привод,слева,синий металлик,Да
Toyota,Highlander,5950000,2004,Алматы,кроссовер,2.4,автомат,,передний привод,слева,золотистый металлик,Да
Mazda,626,600000,1989,Алматы,седан,2.2,механика,,передний привод,слева,белый металлик,Да
Lexus,RX 300,4800000,2000,Алматы,кроссовер,3,автомат,299000,полный привод,слева,,Да
Lifan,X60,5000000,2018,Алматы,кроссовер,1.8,вариатор,120000,передний привод,слева,черный металлик,Да
Infiniti,FX35,1650000,2003,Алматы,кроссовер,3.5,автомат,,полный привод,слева,серебристый металлик,Нет
Hyundai,Elantra,7400000,2018,Алматы,седан,2,автомат,64000,передний привод,слева,черный,Да
Kia,Morning,7700000,2020,Алматы,хэтчбек,1,автомат,41000,передний привод,слева,черный,Да
Zeekr,X,17200000,2023,Алматы,кроссовер,,автомат,,полный привод,слева,,Да
Mercedes-Benz,E 220,2800000,1990,Алматы,седан,2.2,автомат,,задний привод,слева,золотистый металлик,Да
Toyota,Land Cruiser Prado,37000000,2021,Алматы,внедорожник,4,автомат,19700,полный привод,слева,белый,Да
