Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Toyota,Camry,15000000,2021,Алматы,седан,2.5,автомат,60000,передний привод,слева,белый,Да
FAW,1010,1400000,2011,Алматы,фургон,1,механика,,задний привод,слева,,Да
ГАЗ,ГАЗель,1700000,2001,Алматы,пикап,2.4,механика,,задний привод,слева,,Да
Suzuki,Grand Vitara,9000000,2014,Алматы,кроссовер,2.4,автомат,128000,полный привод,слева,белый металлик,Да
Kia,Bongo,12700000,2023,Алматы,пикап,2.7,механика,25,задний привод,слева,белый,Да
Land Rover,Range Rover Sport,6200000,2006,Алматы,внедорожник,4.2,автомат,,полный привод,слева,бронза,Да
Hyundai,Accent,4690000,2014,Алматы,седан,1.4,механика,167384,передний привод,слева,белый,Да
Toyota,Camry,18800000,2020,Алматы,седан,2.5,автомат,43000,передний привод,слева,белый,Да
Mercedes-Benz,S 500,26500000,2015,Алматы,седан,4.7,автомат,98000,полный привод,слева,,Да
Honda,Odyssey,3000000,1997,Алматы,минивэн,2.3,автомат,,передний привод,слева,хамелеон,Да
Nissan,X-Trail,12000000,2017,Алматы,кроссовер,2.5,вариатор,115000,полный привод,слева,синий металлик,Да
Toyota,Land Cruiser Prado,16100000,2012,Алматы,внедорожник,2.7,автомат,74000,полный привод,слева,белый металлик,Да
Lexus,LX 570,45000000,2016,Алматы,внедорожник,5.7,автомат,101000,полный привод,слева,белый металлик,Да
Toyota,Carina E,1800000,1993,Алматы,седан,2,механика,,передний привод,слева,,Да
Subaru,Outback,3700000,2000,Алматы,универсал,2.5,автомат,,полный привод,слева,зеленый металлик,Да
Peugeot,3008,6700000,2014,Алматы,кроссовер,1.6,автомат,80000,передний привод,слева,черный,Да
BMW,X5,8700000,2008,Алматы,кроссовер,3,автомат,245000,полный привод,слева,черный металлик,Да
Lexus,RX 350,10000000,2008,Алматы,кроссовер,3.5,автомат,246704,полный привод,слева,серый,Да
Lexus,ES 300,6500000,2002,Алматы,седан,3,автомат,,передний привод,слева,бежевый металлик,Да
Toyota,Land Cruiser Prado,6000000,2000,Алматы,внедорожник,3,автомат,350000,полный привод,слева,серебристый металлик,Да
Chevrolet,Cobalt,6600000,2022,Алматы,седан,1.5,автомат,33600,передний привод,слева,серый металлик,Да
Mercedes-Benz,E 280,6300000,2007,Алматы,седан,3,автомат,287000,задний привод,слева,,Да
Hyundai,Accent,9700000,2021,Алматы,седан,1.6,автомат,45000,передний привод,слева,белый,Да
Kia,Soul,5100000,2010,Алматы,кроссовер,1.6,автомат,128000,передний привод,слева,оранжевый металлик,Да
Toyota,Cresta,1600000,1998,Алматы,седан,2.5,автомат,387000,задний привод,справа,черный металлик,Нет
Lexus,ES 350,27000000,2020,Алматы,седан,3.5,автомат,45000,передний привод,слева,черный металлик,Да
Toyota,Land Cruiser Prado,31900000,2022,Алматы,внедорожник,2.7,автомат,,полный привод,слева,белый металлик,Да
Lexus,RX 300,5490000,1998,Алматы,кроссовер,3,автомат,254000,полный привод,слева,золотистый,Да
Mitsubishi,L200,16100000,2022,Алматы,пикап,2.4,автомат,40,полный привод,слева,белый металлик,Да
Subaru,Outback,3650000,2002,Алматы,универсал,2.5,автомат,,полный привод,слева,синий,Да
Mercedes-Benz,E 230,900000,1991,Алматы,универсал,2.3,механика,,задний привод,слева,золотистый,Да
Kia,Rio,6500000,2014,Конаев (Капшагай),седан,1.6,автомат,140000,передний привод,слева,белый,Да
Volkswagen,Passat,1364922,1991,Байсерке,универсал,1.8,механика,,передний привод,слева,,Да
Subaru,Outback,3700000,2001,Алматы,универсал,2.5,автомат,,полный привод,слева,синий,Да
Mercedes-Benz,E 220,3700000,1993,Алматы,седан,2.2,автомат,,задний привод,слева,серебристый металлик,Да
Toyota,Land Cruiser,26000000,2014,Алматы,внедорожник,4.6,автомат,268000,полный привод,слева,черный металлик,Да
Subaru,Impreza,666750,1997,Алматы,хэтчбек,2,механика,,передний привод,слева,,Да
Toyota,Land Cruiser,18500000,2008,Алматы,внедорожник,4.7,автомат,,полный привод,слева,белый,Да
Toyota,Estima,6300000,2005,Алматы,минивэн,3,автомат,150000,передний привод,справа,белый,Нет
Nissan,Terrano,1800000,1996,Алматы,внедорожник,2.7,автомат,100000,полный привод,справа,черный,Да
Toyota,Camry,4800000,2002,Алматы,седан,3,автомат,200000,передний привод,слева,белый,Да
BMW,316,2600000,1992,Алматы,седан,3,механика,,задний привод,слева,зеленый металлик,Да
Honda,Shuttle,3000000,1997,Алматы,минивэн,2.3,автомат,,передний привод,слева,хамелеон,Да
Suzuki,Jimny,6500000,2011,Алматы,внедорожник,1.3,автомат,108000,полный привод,слева,серебристый,Да
BMW,528,3850000,1998,Алматы,седан,2.8,автомат,,задний привод,слева,серебристый металлик,Да
ВАЗ (Lada),Priora 2171 (универсал),2800000,2013,Алматы,универсал,1.6,механика,160000,передний привод,слева,серебристый металлик,Да
Toyota,Estima Lucida,2522916,1995,Алматы,минивэн,2.4,автомат,,полный привод,слева,,Да
Volkswagen,ID.4,16000000,2022,Алматы,кроссовер,,автомат,4500,задний привод,слева,серый,Да
Volkswagen,Passat,1364922,1991,Алматы,универсал,1.8,механика,,передний привод,слева,,Да
Mitsubishi,Outlander,4000000,2003,Алматы,кроссовер,2.4,автомат,,полный привод,слева,черный металлик,Да
Mercedes-Benz,E 200,13000000,2015,Алматы,седан,2,автомат,128000,задний привод,слева,черный металлик,Да
Mitsubishi,Outlander,16950000,2021,Алматы,кроссовер,2.4,вариатор,42500,полный привод,слева,серый металлик,Да
Toyota,Highlander,27000000,2022,Алматы,кроссовер,2.5,автомат,5,полный привод,слева,белый,Да
Toyota,Camry,6600000,2010,Алматы,седан,2.5,автомат,303,передний привод,слева,белый,Да
Changan,UNI-V,14000000,2023,Алматы,лифтбек,1.5,робот,50,передний привод,слева,серебристый,Да
Li,L9,30600000,2023,Алматы,кроссовер,1.5,автомат,,полный привод,слева,черный,Да
EXEED,VX,18537180,2023,Алматы,кроссовер,2,робот,,полный привод,слева,,Нет
ГАЗ,Соболь,6000000,2001,Алматы,микроавтобус,3,автомат,,полный привод,слева,белый,Да
Audi,80,1150000,1993,Алматы,универсал,2,механика,,передний привод,слева,красный,Да
Volkswagen,Golf,1300000,1992,Алматы,хэтчбек,1.8,механика,,передний привод,слева,серый металлик,Да
Hyundai,Avante,5115000,2012,Алматы,седан,1.6,автомат,219846,передний привод,слева,белый,Да
Hyundai,Sonata,1300000,2001,Конаев (Капшагай),седан,2,механика,111111,передний привод,слева,серебристый,Да
Kia,Soul,9990000,2019,Алматы,кроссовер,2,автомат,51000,передний привод,слева,красный металлик,Да
Volkswagen,Polo,6250000,2016,Алматы,седан,1.6,автомат,88000,передний привод,слева,золотистый,Да
Mitsubishi,Galant,500000,1997,Алматы,седан,1.8,автомат,,передний привод,справа,,Да
Mercedes-Benz,E 230,20000,1990,Алматы,седан,2.3,механика,,задний привод,слева,,Да
Nissan,Terrano,7500000,2015,Алматы,кроссовер,2,автомат,28000,передний привод,слева,серебристый металлик,Да
Toyota,Camry,6350000,2007,Алматы,седан,2.4,автомат,278000,передний привод,слева,черный,Да
Mercedes-Maybach,S 580,130000000,2022,Алматы,седан,4,автомат,19000,полный привод,слева,черный металлик,Да
Zeekr,X,18000000,2023,Алматы,кроссовер,,автомат,250,полный привод,слева,белый,Да
Chevrolet,Cruze,5000000,2013,Алматы,хэтчбек,1.8,автомат,75000,передний привод,слева,серебристый металлик,Да
BMW,735,2700000,1997,Алматы,седан,3.5,автомат,199566,задний привод,слева,серый,Да
Toyota,RAV 4,8400000,2007,Алматы,кроссовер,2,автомат,223002,полный привод,слева,черный,Да
Volkswagen,Touareg,5300000,2006,Алматы,кроссовер,3.2,автомат,343158,полный привод,слева,зеленый,Да
Chevrolet,Spark,3600000,2011,Алматы,хэтчбек,1,автомат,85000,передний привод,слева,белый,Да
Nissan,Juke,5500000,2011,Алматы,кроссовер,1.6,вариатор,168000,полный привод,слева,вишня металлик,Да
Toyota,Camry,14500000,2019,Алматы,седан,2.5,автомат,82653,передний привод,слева,белый,Да
Kia,Rio,5600000,2014,Алматы,седан,1.6,автомат,107000,передний привод,слева,серебристый металлик,Да
Toyota,Granvia,4800000,1996,Алматы,минивэн,3,автомат,,полный привод,справа,серый металлик,Да
ВАЗ (Lada),2114 (хэтчбек),333333,2008,Алматы,хэтчбек,1.5,механика,,передний привод,слева,,Нет
Nissan,Juke,6950000,2013,Алматы,кроссовер,1.6,вариатор,90000,передний привод,слева,черный металлик,Да
Mitsubishi,Montero Sport,15000000,2019,Алматы,внедорожник,3,автомат,60000,полный привод,слева,,Да
Peugeot,Partner,4500000,2014,Алматы,минивэн,1.6,механика,219000,передний привод,слева,белый металлик,Да
Mercedes-Benz,E 500,6400000,2004,Алматы,седан,5,автомат,,задний привод,слева,серебристый,Да
Kia,Optima,6800000,2018,Алматы,седан,2.4,автомат,60000,передний привод,слева,,Да
Toyota,Carina E,1800000,1993,Алматы,универсал,1.6,механика,,передний привод,слева,бордовый металлик,Да
Hyundai,Accent,4900000,2015,Алматы,седан,1.6,автомат,188000,передний привод,слева,черный,Да
Mitsubishi,Montero Sport,15000000,2019,Алматы,внедорожник,3,автомат,60000,полный привод,слева,,Да
Peugeot,Partner,4500000,2014,Алматы,минивэн,1.6,механика,219000,передний привод,слева,белый металлик,Да
Mercedes-Benz,E 500,6400000,2004,Алматы,седан,5,автомат,,задний привод,слева,серебристый,Да
Kia,Optima,6800000,2018,Алматы,седан,2.4,автомат,60000,передний привод,слева,,Да
Toyota,Carina E,1800000,1993,Алматы,универсал,1.6,механика,,передний привод,слева,бордовый металлик,Да
Hyundai,Accent,4900000,2015,Алматы,седан,1.6,автомат,188000,передний привод,слева,черный,Да
Mitsubishi,Montero Sport,15000000,2019,Алматы,внедорожник,3,автомат,60000,полный привод,слева,,Да
Peugeot,Partner,4500000,2014,Алматы,минивэн,1.6,механика,219000,передний привод,слева,белый металлик,Да
Mercedes-Benz,E 500,6400000,2004,Алматы,седан,5,автомат,,задний привод,слева,серебристый,Да
Kia,Optima,6800000,2018,Алматы,седан,2.4,автомат,60000,передний привод,слева,,Да
Toyota,Carina E,1800000,1993,Алматы,универсал,1.6,механика,,передний привод,слева,бордовый металлик,Да
Hyundai,Accent,4900000,2015,Алматы,седан,1.6,автомат,188000,передний привод,слева,черный,Да
Mercedes-Benz,E 220,990000,1993,Алматы,седан,2.2,механика,,задний привод,слева,серый,Да
Mazda,MPV,2000000,1996,Алматы,минивэн,2.5,автомат,855555,полный привод,справа,,Да
Kia,Sportage,20500000,2022,Алматы,кроссовер,2,автомат,16453,передний привод,слева,черный,Да
Mazda,626,780000,1990,Алматы,лифтбек,2,механика,400000,передний привод,слева,белый,Да
Hyundai,Sonata,1300000,2001,Конаев (Капшагай),седан,2,механика,111111,передний привод,слева,серебристый металлик,Да
Hyundai,Accent,5350000,2014,Алматы,седан,1.6,автомат,105000,передний привод,слева,золотистый металлик,Да
ВАЗ (Lada),Kalina 1118 (седан),800000,2007,Алматы,седан,1.6,механика,200000,передний привод,слева,серый металлик,Да
Mitsubishi,Legnum,1000000,1996,Алматы,универсал,2.5,автомат,555555,передний привод,справа,синий,Да
Hyundai,Equus,10500000,2012,Алматы,седан,4.6,автомат,176800,задний привод,слева,серебристый металлик,Да
Mitsubishi,Outlander,3900000,2004,Алматы,кроссовер,2.4,автомат,315811,передний привод,слева,синий,Да
Toyota,Camry,18000000,2019,Алматы,седан,2.5,автомат,54000,передний привод,слева,белый металлик,Да
Audi,A4,4100000,2005,Алматы,седан,2,вариатор,308000,передний привод,слева,серый металлик,Да
Honda,M-NV,9500000,2022,Алматы,кроссовер,,автомат,,передний привод,слева,белый,Да
Ford,F-Series,45000000,2017,Алматы,пикап,3.5,автомат,111000,полный привод,слева,черный металлик,Да
ГАЗ,ГАЗель,4900000,2007,Алматы,пикап,2.3,механика,,задний привод,слева,белый,Да
BMW,328,3200000,1998,Алматы,седан,2.8,автомат,777,задний привод,слева,синий,Да
Toyota,Camry,18200000,2021,Алматы,седан,2.5,автомат,47000,передний привод,слева,черный металлик,Да
BMW,520,1550000,1991,Алматы,седан,2,механика,658555,задний привод,слева,серый металлик,Да
Mitsubishi,Pajero,1400000,1994,Алматы,внедорожник,2.5,автомат,,полный привод,справа,серый,Да
Daewoo,Nexia,2300000,2014,Алматы,седан,1.6,механика,,передний привод,слева,серебристый,Да
Hyundai,Palisade,25500000,2021,Алматы,кроссовер,3.8,автомат,24000,полный привод,слева,белый металлик,Да
Voyah,Free,17500000,2022,Алматы,кроссовер,,автомат,,полный привод,слева,голубой,Да
Toyota,Camry,6000000,2006,Алматы,седан,2.4,автомат,560,передний привод,слева,серый металлик,Да
Toyota,Mark II,2300000,1995,Алматы,седан,2,автомат,,задний привод,справа,белый металлик,Да
Zeekr,001,24600000,2023,Алматы,лифтбек,,автомат,3000,полный привод,слева,белый,Да
Toyota,Land Cruiser Prado,11200000,2007,Алматы,внедорожник,2.7,автомат,,полный привод,слева,черный металлик,Да
Subaru,Outback,4100000,2002,Алматы,седан,3,автомат,,полный привод,слева,зеленый,Да
Mitsubishi,Delica,3000000,1996,Алматы,минивэн,2.8,автомат,,полный привод,справа,белый,Да
Mercedes-Benz,S 320,4500000,1998,Алматы,седан,3.2,автомат,345000,задний привод,слева,,Да
Bentley,Bentayga,75000000,2016,Алматы,кроссовер,6,автомат,58000,полный привод,слева,,Да
Tank,300,16524300,2023,Алматы,внедорожник,2,автомат,,полный привод,слева,черный,Нет
Infiniti,FX35,7500000,2005,Алматы,кроссовер,3.5,автомат,269816,полный привод,слева,белый металлик,Да
Nissan,Maxima,3000000,1997,Алматы,седан,3,автомат,,передний привод,слева,зеленый металлик,Да
BMW,X6,10000000,2008,Алматы,кроссовер,3,автомат,220000,полный привод,слева,черный металлик,Да
Kia,K7,18000000,2020,Алматы,седан,2.5,автомат,40000,передний привод,слева,серый металлик,Да
Toyota,Ipsum,2800000,1996,Алматы,минивэн,2,автомат,,передний привод,справа,вишня металлик,Да
Mitsubishi,Space Runner,2500000,1997,Алматы,минивэн,1.8,автомат,333333,передний привод,слева,белый металлик,Да
Hyundai,Elantra,11600000,2021,Алматы,седан,2,автомат,,передний привод,слева,черный металлик,Да
Toyota,Mark II,2600000,1995,Алматы,седан,2,автомат,,задний привод,справа,белый,Да
BMW,740,4000000,2000,Алматы,седан,4.4,автомат,,задний привод,слева,серый,Да
Hyundai,Accent,4900000,2014,Алматы,седан,1.4,автомат,106500,передний привод,слева,серебристый металлик,Да
Peugeot,407,3200000,2005,Алматы,седан,2.2,автомат,204000,передний привод,слева,золотистый металлик,Да
Lexus,LX 570,25000000,2010,Алматы,внедорожник,5.7,автомат,,полный привод,слева,черный металлик,Да
Toyota,FJ Cruiser,13900000,2007,Алматы,внедорожник,4,автомат,238132,полный привод,слева,серебристый металлик,Да
BMW,X5,10700000,2013,Алматы,кроссовер,3,автомат,260000,полный привод,слева,серебристый,Да
Hyundai,Sonata,13500000,2020,Алматы,седан,2.5,автомат,40000,передний привод,слева,белый металлик,Да
Nissan,R'nessa,2000000,1998,Алматы,универсал,2.4,автомат,,полный привод,справа,,Да
ВАЗ (Lada),Granta 2191 (лифтбек),4100000,2017,Шелек,лифтбек,1.6,робот,71000,передний привод,слева,белый металлик,Да
Toyota,Land Cruiser,26000000,2015,Алматы,внедорожник,4.5,автомат,98000,полный привод,слева,черный металлик,Да
Mitsubishi,Xpander Cross,12700000,2022,Алматы,кроссовер,1.5,автомат,100,передний привод,слева,черный металлик,Да
Toyota,Camry,17900000,2021,Алматы,седан,2.5,автомат,52000,передний привод,слева,белый,Да
Volvo,850,1400000,1992,Алматы,седан,2.5,автомат,,передний привод,слева,серый металлик,Да
Subaru,Outback,4200000,2010,Алматы,универсал,2.5,вариатор,,полный привод,слева,серый металлик,Да
Subaru,Outback,4200000,2011,Алматы,универсал,2.5,вариатор,,полный привод,слева,вишня металлик,Да
Toyota,Camry,3850000,2001,Алматы,седан,2.2,автомат,230000,передний привод,слева,зеленый металлик,Да
Volvo,XC90,5000000,2004,Алматы,кроссовер,2.9,автомат,,полный привод,слева,,Да
Hyundai,Tucson,8800000,2013,Алматы,кроссовер,2,автомат,127000,полный привод,слева,белый металлик,Да
Mercedes-Benz,C 220,2200000,1996,Алматы,седан,2.2,автомат,290000,задний привод,слева,золотистый металлик,Да
Kia,Sorento,20000000,2022,Алматы,кроссовер,2.5,автомат,26000,полный привод,слева,серый металлик,Да
Volvo,850,1400000,1992,Алматы,седан,2.5,автомат,,передний привод,слева,серый металлик,Да
Hyundai,Accent,7500000,2020,Алматы,седан,1.4,механика,14500,передний привод,слева,серебристый,Да
Toyota,Land Cruiser,23000000,2012,Алматы,внедорожник,4.6,автомат,,полный привод,слева,черный металлик,Да
Hyundai,Sonata,9990000,2016,Алматы,седан,2.4,автомат,234790,передний привод,слева,красный,Да
Zeekr,X,14390000,2023,Алматы,кроссовер,,автомат,60,задний привод,слева,белый,Да
ВАЗ (Lada),Granta 2191 (лифтбек),4100000,2017,Алматы,лифтбек,1.6,робот,71000,передний привод,слева,белый металлик,Да
Suzuki,Grand Vitara,6490000,2008,Алматы,кроссовер,3.2,автомат,180000,полный привод,слева,серебристый металлик,Да
Mitsubishi,Pajero Sport,16200000,2019,Алматы,внедорожник,3,автомат,97000,полный привод,слева,белый,Да
Kia,Cerato,2000000,2013,Алматы,седан,1.6,механика,,передний привод,слева,белый металлик,Нет
Lexus,LX 570,29000000,2012,Алматы,внедорожник,5.7,автомат,198000,полный привод,слева,черный металлик,Да
Hyundai,Grandeur,20000000,2020,Алматы,седан,2.4,автомат,38000,передний привод,слева,серый металлик,Да
Honda,Civic,1400000,1991,Алматы,хэтчбек,1.3,механика,327000,передний привод,слева,красный,Да
Mitsubishi,Pajero,6500000,2004,Алматы,внедорожник,3.8,автомат,300000,полный привод,слева,серебристый,Да
ГАЗ,ГАЗель,5550000,2002,Алматы,пикап,2.7,механика,358855,задний привод,слева,белый,Да
Toyota,Corolla,11800000,2023,Алматы,седан,1.6,вариатор,340,передний привод,слева,,Да
Hyundai,Sonata,9300000,2019,Алматы,седан,2,автомат,135000,передний привод,слева,белый металлик,Да
BMW,540,36500000,2022,Алматы,седан,3,автомат,26000,задний привод,слева,черный,Нет
BMW,316,1200000,1991,Алматы,седан,1.6,механика,243016,задний привод,слева,черный металлик,Да
Zeekr,001,22000000,2022,Алматы,лифтбек,,автомат,9600,полный привод,слева,белый металлик,Да
Audi,Q5,18000000,2021,Алматы,кроссовер,2,робот,20000,полный привод,слева,,Да
Nissan,Mistral,2600000,1994,Алматы,внедорожник,3.2,автомат,,полный привод,справа,синий,Да
Toyota,Camry,16500000,2020,Алматы,седан,2.5,автомат,64000,передний привод,слева,черный,Да
Mitsubishi,Pajero,2500000,1993,Алматы,внедорожник,2.8,автомат,,полный привод,справа,синий,Да
Mitsubishi,Pajero Evolution,12000000,1997,Алматы,внедорожник,3.5,автомат,212000,полный привод,слева,белый,Да
Mercedes-Benz,S 55,10000000,2004,Алматы,седан,5.4,автомат,195000,задний привод,слева,черный металлик,Да
Mitsubishi,Galant,2000000,2000,Каскелен,седан,2,автомат,360485,передний привод,слева,бордовый металлик,Да
Land Rover,Range Rover,16500000,2012,Алматы,внедорожник,5,автомат,180651,полный привод,слева,черный металлик,Да
Chevrolet,Captiva,13000000,2022,Алматы,внедорожник,1.5,вариатор,21000,передний привод,слева,серый,Да
Toyota,RAV 4,16200000,2020,Алматы,кроссовер,2,вариатор,51000,передний привод,слева,белый,Да
Audi,100,800000,1992,Алматы,седан,2.3,механика,,передний привод,слева,голубой металлик,Да
Toyota,Corolla,3000000,2001,Алматы,хэтчбек,1.4,механика,,передний привод,слева,зеленый металлик,Да
Volkswagen,Tiguan,8900000,2016,Алматы,кроссовер,2,автомат,126000,полный привод,слева,,Да
Toyota,Camry,15000000,2022,Алматы,седан,2.5,автомат,17000,передний привод,слева,серый металлик,Да
Subaru,Legacy,2000000,2011,Алматы,седан,2.5,вариатор,150000,полный привод,слева,синий металлик,Нет
ГАЗ,ГАЗель,4100000,2004,Алматы,фургон,2.9,механика,300000,задний привод,слева,белый,Да
Mercedes-Benz,E 300,1500000,1985,Алматы,седан,3,автомат,299000,задний привод,слева,серый,Да
Toyota,Camry,12400000,2019,Алматы,седан,2.5,автомат,65000,передний привод,слева,черный металлик,Да
Hyundai,Santa Fe,19550000,2023,Алматы,кроссовер,2.5,автомат,225,полный привод,слева,черный металлик,Да
Mercedes-Benz,E 200,20990000,2016,Алматы,седан,2,автомат,72500,полный привод,слева,черный металлик,Да
BMW,X6,48000000,2021,Алматы,кроссовер,3,автомат,14000,полный привод,слева,серый металлик,Да
Toyota,Corolla,6520000,2013,Алматы,седан,1.3,механика,160000,передний привод,слева,белый металлик,Да
Toyota,Highlander,7000000,2005,Алматы,кроссовер,3.3,автомат,200000,полный привод,слева,золотистый металлик,Да
ГАЗ,ГАЗель,4500000,2006,Алматы,фургон,2.9,механика,,задний привод,слева,белый,Да
Hyundai,Tucson,14300000,2022,Алматы,кроссовер,2,автомат,50000,передний привод,слева,,Да
Toyota,RAV 4,6800000,2007,Алматы,кроссовер,2.4,автомат,194000,полный привод,слева,черный,Да
Toyota,Previa,12500000,2014,Алматы,минивэн,2.4,автомат,258000,передний привод,слева,белый,Да
Audi,100,900000,1987,Алматы,седан,2.2,механика,,передний привод,слева,красный,Да
Toyota,Camry,12800000,2017,Алматы,седан,2.5,автомат,137000,передний привод,слева,белый металлик,Да
Toyota,Land Cruiser,6100000,1999,Алматы,внедорожник,4.7,автомат,503617,полный привод,слева,черный,Да
Volkswagen,Passat,1400000,1991,Алматы,универсал,1.8,механика,400000,передний привод,слева,зеленый металлик,Да
Hyundai,Elantra,7647878,2017,Алматы,седан,2,автомат,117000,передний привод,слева,черный металлик,Да
Toyota,Estima Emina,2300000,1993,Алматы,минивэн,2.4,автомат,200,полный привод,справа,,Да
Volkswagen,Multivan,18000000,2012,Алматы,минивэн,2,робот,113000,полный привод,слева,,Да
Toyota,RAV 4,2500000,1996,Алматы,кроссовер,2,автомат,140000,полный привод,справа,черный,Да
Mitsubishi,Lancer,3600000,2006,Алматы,седан,1.5,автомат,173000,передний привод,слева,серебристый металлик,Да
Toyota,Carina E,1850000,1996,Алматы,седан,1.6,механика,,передний привод,слева,синий металлик,Да
Hyundai,Accent,5850000,2014,Алматы,седан,1.6,автомат,105000,передний привод,слева,бронза металлик,Да
Mitsubishi,Space Wagon,1890000,1992,Алматы,минивэн,1.8,механика,,передний привод,слева,серебристый металлик,Да
Audi,100,1500000,1992,Алматы,седан,2.3,механика,,передний привод,слева,бордовый,Да
Subaru,Forester,4750000,2003,Алматы,кроссовер,2,автомат,385920,полный привод,слева,черный,Да
Nissan,Qashqai,8000000,2013,Алматы,кроссовер,1.6,вариатор,74829,передний привод,слева,белый металлик,Да
Infiniti,FX35,5700000,2007,Алматы,кроссовер,3.5,автомат,210000,задний привод,слева,серый металлик,Да
Lexus,LS 460,6000000,2007,Алматы,седан,4.6,автомат,250000,задний привод,слева,белый металлик,Да
Toyota,Camry,20500000,2020,Алматы,седан,3.5,автомат,65000,передний привод,слева,белый,Да
Geely,Monjaro,17000000,2023,Алматы,кроссовер,2,автомат,,полный привод,слева,,Да
Mitsubishi,Montero Sport,4800000,2003,Алматы,внедорожник,3,автомат,,задний привод,слева,белый металлик,Да
Kia,Sportage,1200000,1998,Алматы,внедорожник,2,механика,,полный привод,слева,красный,Да
Toyota,Land Cruiser,12000000,2006,Алматы,внедорожник,4.7,автомат,,полный привод,слева,,Да
Ретро-автомобили,СССР,10000000,1955,Алматы,,2,механика,,задний привод,слева,черный,Да
Porsche,Macan,20900000,2014,Алматы,кроссовер,3,робот,156000,полный привод,слева,золотистый металлик,Да
Subaru,Outback,5000000,2006,Алматы,универсал,2.5,автомат,418080,полный привод,слева,белый,Да
Daewoo,Nexia,2900000,2012,Алматы,седан,1.5,механика,163000,передний привод,слева,белый,Да
Nissan,Teana,7200000,2013,Алматы,седан,2.5,вариатор,144000,передний привод,слева,,Да
Mercedes-Benz,G 63 AMG,152000000,2023,Алматы,внедорожник,4,автомат,270,полный привод,слева,черный,Да
Mitsubishi,Delica,10300000,2003,Алматы,минивэн,3,автомат,180000,полный привод,справа,,Да
Hyundai,Accent,5500000,2012,Алматы,седан,1.6,автомат,,передний привод,слева,,Да
Toyota,Land Cruiser Prado,18500000,2013,Алматы,внедорожник,2.7,автомат,88000,полный привод,слева,белый металлик,Да
Volkswagen,Passat,1400000,1994,Алматы,универсал,2.8,механика,444444,передний привод,слева,зеленый металлик,Да
Hyundai,Santa Fe,15500000,2019,Алматы,кроссовер,2.4,автомат,80000,полный привод,слева,,Да
Toyota,Land Cruiser Prado,42900000,2022,Алматы,внедорожник,4,автомат,,полный привод,слева,белый,Да
Toyota,Land Cruiser,15000000,2003,Усть-Каменогорск,внедорожник,4.3,автомат,,полный привод,слева,,Да
Hyundai,Sonata,13500000,2020,Алматы,седан,2.5,автомат,,передний привод,слева,,Да
Mercedes-Benz,E 320,4500000,2002,Алматы,седан,3.2,автомат,300000,задний привод,слева,черный,Да
Mitsubishi,Delica,3300000,1994,Алматы,минивэн,2.4,автомат,250000,полный привод,справа,зеленый металлик,Да
Toyota,Camry,9300000,2013,Алматы,седан,2.5,автомат,,передний привод,слева,,Да
Honda,CR-V,3550000,1996,Алматы,кроссовер,2,автомат,,полный привод,справа,синий металлик,Да
Hyundai,Accent,9800000,2021,Алматы,седан,1.6,автомат,1984,передний привод,слева,,Да
