Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Nissan,Terrano,1400000,1988,Астана,внедорожник,3,механика,,полный привод,слева,,Да
Audi,S4,28500000,2020,Астана,седан,3,робот,50000,полный привод,слева,черный,Да
Toyota,Camry Gracia,3600000,1997,Степногорск,седан,2.2,автомат,,передний привод,справа,белый,Да
BMW,525,4100000,2001,Астана,седан,2.5,механика,,задний привод,слева,серебристый металлик,Да
Volkswagen,Polo,3990000,2013,Астана,седан,1.6,механика,127000,передний привод,слева,,Да
Volkswagen,Tiguan,6300000,2016,Астана,кроссовер,1.4,механика,,передний привод,слева,белый металлик,Да
Mitsubishi,Outlander,5950000,2007,Астана,кроссовер,3,автомат,106594,передний привод,слева,черный,Да
Volkswagen,Golf,2100000,1997,Астана,хэтчбек,1.8,механика,,передний привод,слева,,Да
Hyundai,Accent,8500000,2019,Астана,седан,1.6,автомат,46000,передний привод,слева,,Да
SsangYong,Korando,2000000,1999,Астана,внедорожник,2.9,механика,,полный привод,слева,белый,Да
Ravon,Nexia R3,5000000,2019,Астана,седан,1.5,автомат,,передний привод,слева,красный металлик,Да
Nissan,Note,4800000,2012,Кокшетау,хэтчбек,1.6,автомат,233000,передний привод,слева,белый,Да
Volkswagen,Caravelle,7200000,1997,Кокшетау,минивэн,2.8,механика,,передний привод,слева,зеленый металлик,Да
Toyota,Camry,11000000,2016,Астана,седан,2.5,автомат,227,передний привод,слева,черный,Да
Toyota,Camry,9300000,2016,Астана,седан,2.5,автомат,73000,передний привод,слева,черный металлик,Да
ВАЗ (Lada),Vesta SW Cross,7500000,2021,Астана,универсал,1.6,вариатор,80000,передний привод,слева,серебристый металлик,Да
Jetour,X70 Plus,13500000,2023,Астана,кроссовер,1.5,робот,5600,передний привод,слева,белый,Да
ГАЗ,ГАЗель,4900000,2012,Астана,пикап,2.9,механика,168000,задний привод,слева,белый,Да
Mitsubishi,Grandis,4500000,2004,Астана,минивэн,2.4,автомат,,передний привод,слева,сиреневый металлик,Да
Toyota,Corolla,6200000,2012,Кокшетау,седан,1.6,механика,158000,передний привод,слева,белый,Да
Skoda,Superb,8300000,2013,Астана,универсал,2,робот,121000,передний привод,слева,черный,Да
Toyota,Avensis,2700000,1997,Астана,седан,1.6,механика,,передний привод,слева,зеленый металлик,Да
Ford,F-Series,52000000,2020,Астана,пикап,3.5,автомат,,полный привод,слева,синий,Да
Volkswagen,Passat,2000000,1994,Атбасар,седан,1.8,механика,,передний привод,слева,вишня металлик,Да
Kia,Sorento,19900000,2022,Астана,кроссовер,2.5,автомат,24500,полный привод,слева,черный,Да
ВАЗ (Lada),Priora 2170 (седан),2100000,2013,Астана,седан,1.6,механика,,передний привод,слева,белый,Да
Toyota,Land Cruiser,60000000,2021,Астана,внедорожник,3.5,автомат,45000,полный привод,слева,белый,Да
Volkswagen,Polo,7700000,2021,Астана,лифтбек,1.6,механика,27000,передний привод,слева,серый,Да
Volkswagen,Passat,2200000,1993,Щучинск,универсал,1.8,механика,340000,передний привод,слева,серый,Да
Mercedes-Benz,E 200,1200000,1990,Астана,седан,2,механика,,задний привод,слева,белый,Да
Toyota,Highlander,7200000,2003,Щучинск,кроссовер,3,автомат,238132,полный привод,слева,,Да
Audi,80,1350000,1990,Макинск,седан,2,механика,280000,передний привод,слева,серый,Да
Toyota,Sequoia,11750000,2008,Астана,внедорожник,5.7,автомат,191432,полный привод,слева,черный,Да
Kia,Rio,8250000,2019,Астана,седан,1.6,автомат,64146,передний привод,слева,синий,Да
Mercedes-Benz,E 230,1400000,1991,Астана,седан,2.3,механика,244000,задний привод,слева,черный металлик,Да
Mercedes-Benz,S 350,5500000,2002,Астана,седан,3.7,автомат,,задний привод,слева,черный металлик,Да
ВАЗ (Lada),2112 (хэтчбек),1200000,2005,Астана,хэтчбек,1.6,механика,227555,передний привод,слева,черный металлик,Да
Renault,Arkana,8490000,2019,Астана,кроссовер,1.3,вариатор,79265,полный привод,слева,белый,Да
Mazda,626,1047000,1990,Астана,универсал,2,механика,350000,передний привод,слева,синий,Да
Honda,Elysion,6000000,2010,Астана,минивэн,3.5,автомат,124000,передний привод,справа,черный металлик,Нет
ВАЗ (Lada),2106,600000,1986,Кокшетау,седан,1.3,механика,,задний привод,слева,бронза металлик,Да
Kia,Rio,4400000,2014,Астана,седан,1.6,механика,130000,передний привод,слева,серебристый металлик,Да
Kia,K5,8000000,2016,Астана,седан,2,автомат,200,передний привод,слева,серый металлик,Да
ВАЗ (Lada),2106,600000,1986,Атбасар,седан,1.3,механика,,задний привод,слева,бронза металлик,Да
Mitsubishi,Montero Sport,4500000,2000,Астана,внедорожник,3,автомат,,полный привод,слева,белый,Да
Audi,100,2100000,1991,Астана,седан,2,механика,420000,передний привод,слева,синий,Да
Toyota,Land Cruiser Prado,21000000,2012,Астана,внедорожник,4,автомат,140000,полный привод,слева,белый,Да
Mitsubishi,Lancer,5000000,2012,Астана,седан,1.6,автомат,150000,передний привод,слева,серебристый,Да
Lifan,Solano,4500000,2017,Астана,седан,1.5,механика,71000,передний привод,слева,серебристый,Да
ВАЗ (Lada),2115 (седан),750000,2007,Астана,седан,1.6,механика,200000,передний привод,слева,,Да
Skoda,Rapid,4800000,2014,Астана,универсал,1.6,механика,137000,передний привод,слева,,Да
Kia,Cerato,6200000,2014,Астана,седан,1.6,автомат,208000,передний привод,слева,черный,Да
Kia,Rio,5000000,2014,Астана,седан,1.6,автомат,163000,передний привод,слева,белый,Да
ГАЗ,ГАЗель NEXT,10500000,2015,Кокшетау,пикап,2.7,механика,185000,задний привод,слева,белый металлик,Да
Geely,MK,2200000,2015,Астана,хэтчбек,1.5,механика,166800,передний привод,слева,белый,Да
Volkswagen,Passat,1285000,1991,Астана,универсал,2,механика,490000,передний привод,слева,,Да
Hyundai,i30,5750000,2013,Астана,хэтчбек,1.6,автомат,192794,передний привод,слева,красный,Да
Mitsubishi,Delica,2900000,1996,Астана,минивэн,2.8,автомат,300000,полный привод,справа,зеленый металлик,Да
Hyundai,Elantra,7800000,2016,Астана,седан,2,автомат,167232,передний привод,слева,черный,Да
ВАЗ (Lada),Vesta Cross,7390000,2021,Астана,универсал,1.6,автомат,68727,передний привод,слева,белый,Да
Kia,Cerato,5700000,2012,Кокшетау,седан,1.6,автомат,125000,передний привод,слева,черный металлик,Да
Toyota,Camry,6000000,2007,Астана,седан,2.4,вариатор,353980,передний привод,слева,золотистый,Да
Volkswagen,ID.6,18100000,2022,Астана,кроссовер,,автомат,56,задний привод,слева,синий,Да
Volkswagen,Polo,5500000,2015,Астана,седан,1.6,автомат,180000,передний привод,слева,черный,Да
Mercedes-Benz,C 180,1600000,1994,Астана,седан,1.8,автомат,150000,задний привод,слева,белый,Да
Mazda,323,500000,1988,Кокшетау,хэтчбек,1.5,механика,,передний привод,слева,белый,Да
Chrysler,Sebring,4000000,2008,Астана,седан,2.4,автомат,300000,передний привод,слева,белый металлик,Да
Toyota,Camry,14500000,2018,Кокшетау,седан,2.5,автомат,150000,передний привод,слева,черный,Да
Kia,Seltos,12500000,2022,Щучинск,кроссовер,2,вариатор,27000,передний привод,слева,черный металлик,Да
Kia,K5,14500000,2022,Астана,седан,1.6,автомат,44000,передний привод,слева,белый металлик,Да
Hyundai,Sonata,12500000,2022,Астана,седан,2,автомат,23260,передний привод,слева,серый металлик,Да
Hyundai,Creta,10300000,2019,Астана,кроссовер,1.6,автомат,53000,передний привод,слева,серый,Да
Hyundai,Sonata,4500000,2017,Астана,седан,2,робот,,передний привод,слева,белый,Нет
Volkswagen,Passat,8200000,2015,Астана,седан,1.8,автомат,128720,передний привод,слева,белый,Да
Nissan,Note,4200000,2006,Астана,хэтчбек,1.6,механика,243000,передний привод,слева,синий,Да
Mitsubishi,Pajero,6000000,2003,Астана,внедорожник,3.8,автомат,473412,полный привод,слева,белый металлик,Да
Toyota,Highlander,7200000,2002,Астана,кроссовер,3,автомат,,полный привод,слева,серый металлик,Да
Mercedes-Benz,C 180,2000000,1994,Астана,седан,1.8,механика,415000,задний привод,слева,серебристый металлик,Да
Toyota,Land Cruiser Prado,24500000,2019,Астана,внедорожник,2.7,автомат,89000,полный привод,слева,белый металлик,Да
Toyota,Camry,14000000,2018,Астана,седан,2.5,автомат,68000,передний привод,слева,черный,Да
Daewoo,Nexia,1200000,2007,Астана,седан,1.5,механика,,передний привод,слева,,Да
Chrysler,300C,6000000,2007,Астана,седан,2.7,автомат,,задний привод,слева,,Да
Nissan,Patrol,5000000,2000,Астана,внедорожник,3,механика,,полный привод,слева,зеленый,Да
ВАЗ (Lada),21099 (седан),1200000,1999,Астана,седан,1.5,механика,330000,передний привод,слева,белый металлик,Да
Toyota,Estima,8800000,2012,Астана,минивэн,2.4,вариатор,100000,передний привод,справа,белый,Да
Nissan,Elgrand,4500000,2003,Астана,минивэн,3.5,автомат,365890,полный привод,справа,серебристый,Да
Nissan,Primera,2650000,1996,Кокшетау,седан,2,механика,,передний привод,слева,,Да
BMW,X5,52000000,2021,Астана,кроссовер,3,автомат,18000,полный привод,слева,,Да
ВАЗ (Lada),Priora 2171 (универсал),2399999,2014,Щучинск,универсал,1.6,механика,280000,передний привод,слева,,Да
BMW,525,2000000,1992,Астана,универсал,2.5,механика,,задний привод,слева,синий металлик,Да
Nissan,Maxima,3000000,1999,Астана,седан,2,механика,,передний привод,слева,зеленый,Да
Hyundai,Accent,4100000,2011,Астана,седан,1.6,механика,300000,передний привод,слева,серый,Да
ВАЗ (Lada),Priora 2171 (универсал),2399999,2014,Астана,универсал,1.6,механика,280000,передний привод,слева,,Да
Lexus,RX 300,5700000,2001,Астана,кроссовер,3,автомат,,полный привод,слева,,Да
BMW,525,2400000,1994,Астана,седан,2.5,механика,,задний привод,слева,,Да
Toyota,Avensis,3800000,2005,Астана,седан,1.8,механика,550000,передний привод,слева,серый металлик,Да
Toyota,Camry,13200000,2018,Кокшетау,седан,2.5,автомат,102000,передний привод,слева,черный металлик,Да
Voyah,Dream,26400000,2023,Астана,минивэн,,автомат,,полный привод,слева,,Нет
Geely,MK,1200000,2012,Астана,хэтчбек,1.5,механика,,передний привод,слева,бордовый,Да
Audi,80,1790000,1994,Астана,седан,2,механика,,передний привод,слева,зеленый металлик,Да
Kia,Carnival,30000000,2021,Астана,минивэн,3.5,автомат,6900,передний привод,слева,черный металлик,Да
Ford,Explorer,4200000,2003,Астана,внедорожник,4,автомат,280000,полный привод,слева,,Да
Toyota,Camry,20000000,2021,Астана,седан,2.5,автомат,22400,передний привод,слева,черный,Да
