Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Toyota,Mark II,3300000,1993,Астана,седан,3,автомат,,задний привод,справа,,Да
Honda,Elysion,8000000,2008,Астана,минивэн,2.4,автомат,198000,передний привод,слева,хамелеон,Да
Mazda,MPV,1200000,1998,Астана,минивэн,2.5,автомат,,полный привод,справа,зеленый металлик,Да
Toyota,Corolla,3806000,2002,Кокшетау,седан,1.4,механика,312000,передний привод,слева,серый металлик,Да
BMW,525,1900000,1992,Астана,седан,2.5,механика,222222,задний привод,слева,серый,Да
Toyota,Camry,2900000,1997,Астана,седан,2.2,механика,550868,передний привод,слева,,Да
Toyota,RAV 4,11000000,2013,Астана,кроссовер,2,вариатор,112650,полный привод,слева,белый металлик,Да
Volkswagen,Golf,4800000,2010,Астана,хэтчбек,1.6,робот,136000,передний привод,слева,голубой,Да
Renault,Duster,5600000,2014,Астана,кроссовер,2,автомат,170000,полный привод,слева,синий металлик,Да
Hyundai,Palisade,27500000,2022,Астана,кроссовер,3.8,автомат,19000,полный привод,слева,белый,Да
Toyota,Corolla,8600000,2017,Астана,седан,1.6,вариатор,,передний привод,слева,белый металлик,Да
Subaru,Legacy,6300000,2012,Астана,седан,2.5,автомат,110000,полный привод,слева,бордовый металлик,Да
Lexus,GS 300,4700000,2000,Астана,седан,3,автомат,254000,задний привод,слева,черный металлик,Да
Toyota,Camry,4950000,2007,Астана,седан,2.4,автомат,,передний привод,слева,белый,Да
Lexus,LX 570,55000000,2018,Астана,внедорожник,5.7,автомат,69000,полный привод,слева,черный металлик,Да
Nissan,Maxima,3000000,2000,Астана,седан,3,автомат,,передний привод,слева,коричневый металлик,Да
Mercedes-Benz,E 200,5600000,2004,Кокшетау,седан,2,механика,,задний привод,слева,серебристый металлик,Да
Hyundai,Tucson,15850000,2023,Астана,кроссовер,2,автомат,15,полный привод,слева,синий металлик,Да
BMW,X3,22000000,2019,Астана,кроссовер,2,автомат,33000,полный привод,слева,белый,Да
Skoda,Rapid,3220000,2014,Астана,лифтбек,1.6,механика,280000,передний привод,слева,серебристый металлик,Да
Hyundai,Sonata,3500000,2013,Астана,седан,2,автомат,187000,передний привод,слева,белый,Да
Mitsubishi,Outlander,5150000,2006,Астана,кроссовер,2.4,автомат,111111,полный привод,слева,,Да
Mercedes-Benz,E 230,1400000,1990,Астана,седан,2.3,автомат,458688,задний привод,слева,черный металлик,Да
Chevrolet,Tahoe,5999999,2000,Астана,внедорожник,5.3,автомат,330000,полный привод,слева,черный,Да
Hyundai,Avante,11200000,2020,Астана,седан,1.6,автомат,,передний привод,слева,белый металлик,Да
Infiniti,QX55,23900000,2022,Кокшетау,кроссовер,2,вариатор,10,полный привод,слева,красный,Да
Volkswagen,Touareg,27000000,2016,Астана,кроссовер,3.6,автомат,119000,полный привод,слева,,Да
Toyota,Land Cruiser Prado,30710000,2023,Астана,внедорожник,2.7,автомат,,полный привод,слева,черный,Да
Li,L7,23300000,2023,Астана,кроссовер,1.5,автомат,,полный привод,слева,черный,Нет
Honda,HR-V,12800000,2022,Астана,кроссовер,1.8,вариатор,12864,полный привод,слева,черный металлик,Да
OMODA,C5,11890000,2023,Астана,кроссовер,1.5,вариатор,8,передний привод,слева,черный металлик,Да
Toyota,Vellfire,11500000,2009,Астана,минивэн,3.5,автомат,203000,полный привод,справа,белый металлик,Да
Toyota,RAV 4,17500000,2021,Астана,кроссовер,2,вариатор,40000,полный привод,слева,белый,Да
Volkswagen,Sharan,2700000,2000,Астана,минивэн,1.9,механика,,передний привод,слева,,Да
Peugeot,206,3400000,2006,Кокшетау,хэтчбек,1.4,автомат,245000,передний привод,слева,серый металлик,Да
Volkswagen,Vento,1350000,1995,Астана,седан,1.8,механика,,передний привод,слева,,Да
Kia,Sorento,15800000,2019,Астана,кроссовер,3.5,автомат,95000,полный привод,слева,,Да
Lexus,RX 270,14450000,2015,Астана,кроссовер,2.7,автомат,95470,передний привод,слева,бронза,Да
Audi,A4,3900000,1996,Астана,седан,1.8,механика,123000,передний привод,слева,серебристый металлик,Да
Genesis,G70,13999999,2020,Астана,седан,2,автомат,52700,полный привод,слева,коричневый металлик,Да
JAC,Sunray,15100000,2023,Астана,фургон,2.7,механика,,задний привод,слева,,Да
Toyota,Camry,17500000,2019,Астана,седан,2.5,автомат,75000,передний привод,слева,черный,Да
Toyota,RAV 4,18000000,2021,Астана,кроссовер,2,вариатор,38000,полный привод,слева,белый,Да
Renault,Duster,8870000,2019,Астана,кроссовер,2,автомат,66000,полный привод,слева,зеленый металлик,Да
Toyota,Land Cruiser Prado,17200000,2015,Астана,внедорожник,2.7,автомат,170389,полный привод,слева,черный,Да
Toyota,Camry,7890000,2009,Кокшетау,седан,2.5,автомат,328459,передний привод,слева,серебристый металлик,Да
Hyundai,Tucson,14500000,2021,Кокшетау,кроссовер,2,автомат,66919,полный привод,слева,черный металлик,Да
Lexus,GS 300,5800000,2000,Астана,седан,3,автомат,381000,задний привод,слева,синий металлик,Да
Toyota,Land Cruiser,16500000,2007,Астана,внедорожник,4.7,автомат,189200,полный привод,слева,черный металлик,Да
Subaru,Outback,8195000,2013,Астана,универсал,2.5,вариатор,181704,полный привод,слева,белый металлик,Да
Infiniti,QX50,16990000,2019,Астана,кроссовер,2,вариатор,26450,полный привод,слева,белый,Да
Hyundai,Accent,4300000,2014,Астана,седан,1.6,механика,350000,передний привод,слева,белый,Да
Lexus,LX 570,27500000,2012,Астана,внедорожник,5.7,автомат,220,полный привод,слева,белый металлик,Да
Hyundai,Solaris,6000000,2014,Астана,хэтчбек,1.6,автомат,149000,передний привод,слева,серебристый,Да
Toyota,Camry,16100000,2023,Астана,седан,2.5,автомат,,передний привод,слева,,Да
ГАЗ,ГАЗель,5200000,2006,Астана,фургон,2.9,механика,200000,задний привод,слева,,Да
Toyota,Camry,15500000,2021,Астана,седан,2.5,автомат,120000,передний привод,слева,черный,Да
Kia,Morning,6400000,2020,Астана,хэтчбек,1,автомат,57000,передний привод,слева,серый металлик,Да
Hyundai,Starex,20000000,2021,Астана,минивэн,2.5,автомат,35000,полный привод,слева,белый,Да
Kia,Optima,7200000,2014,Астана,седан,2.4,автомат,240500,передний привод,слева,черный,Да
Toyota,Camry,13800000,2020,Астана,седан,2.5,автомат,51000,передний привод,слева,черный металлик,Да
Audi,A6,32000000,2021,Астана,седан,3,робот,21000,полный привод,слева,черный,Да
Toyota,Camry,7000000,2010,Астана,седан,2.4,автомат,365000,передний привод,слева,черный металлик,Да
Toyota,Land Cruiser Prado,27500000,2021,Астана,внедорожник,2.7,автомат,38100,полный привод,слева,серый металлик,Да
Mercedes-Benz,E 220,1800000,1993,Астана,седан,2.2,механика,600000,задний привод,слева,черный металлик,Да
Rover,45,1800000,2001,Астана,хэтчбек,1.6,механика,,передний привод,слева,,Да
Hyundai,Terracan,4250000,2005,Кокшетау,внедорожник,3.5,автомат,,полный привод,слева,,Да
Hyundai,Sonata,15500000,2023,Астана,седан,2.5,автомат,11700,передний привод,слева,серый металлик,Да
Honda,Civic,1000000,1992,Астана,седан,1.6,механика,,передний привод,слева,,Да
Volvo,850,2400000,1995,Астана,универсал,2.5,механика,,передний привод,слева,белый,Да
Toyota,Camry,10750000,2015,Астана,седан,2.5,автомат,204379,передний привод,слева,черный,Да
Kia,Rio,8400000,2020,Астана,седан,1.6,автомат,32000,передний привод,слева,серебристый,Да
Toyota,Camry,9700000,2012,Астана,седан,2.5,автомат,223000,передний привод,слева,черный металлик,Да
Volkswagen,Polo,5750000,2014,Астана,седан,1.6,автомат,131000,передний привод,слева,серебристый металлик,Да
ЗАЗ,Chance,1900000,2012,Астана,хэтчбек,1.4,автомат,244000,передний привод,слева,серебристый металлик,Да
Nissan,Teana,3000000,2004,Астана,седан,2.3,автомат,295000,передний привод,слева,серебристый,Да
ГАЗ,ГАЗель,2200000,1999,Астана,пикап,2.9,механика,,задний привод,слева,зеленый,Да
Hyundai,Accent,8800000,2021,Астана,седан,1.6,автомат,44500,передний привод,слева,черный,Да
Hyundai,Santa Fe,11750000,2016,Астана,кроссовер,2,автомат,101415,полный привод,слева,черный металлик,Да
Toyota,Camry,19000000,2023,Астана,седан,2.5,автомат,,передний привод,слева,красный,Да
ВАЗ (Lada),Granta 2190 (седан),5950000,2023,Астана,седан,1.6,механика,,передний привод,слева,,Да
GAC,GS5,15190000,2023,Астана,кроссовер,1.5,автомат,,передний привод,слева,серебристый,Да
Kia,K5,14700000,2023,Астана,седан,2,автомат,21000,передний привод,слева,,Да
Audi,A8,3550000,1996,Астана,седан,2.8,автомат,,полный привод,слева,синий,Да
Dodge,Caliber,5200000,2011,Астана,хэтчбек,2,вариатор,170000,передний привод,слева,серебристый металлик,Да
BYD,Han,17900000,2022,Астана,седан,,автомат,,полный привод,слева,белый металлик,Да
Hyundai,Tucson,15390000,2022,Астана,кроссовер,2,автомат,5000,полный привод,слева,белый металлик,Да
Lexus,ES 250,25000000,2020,Астана,седан,2.5,автомат,40000,передний привод,слева,белый металлик,Да
Hyundai,Sonata,17500000,2023,Астана,седан,2.5,автомат,2000,передний привод,слева,серый металлик,Да
OMODA,C5,13790000,2023,Астана,кроссовер,1.6,робот,8,полный привод,слева,голубой металлик,Да
OMODA,C5,13790000,2023,Кокшетау,кроссовер,1.6,робот,8,полный привод,слева,синий металлик,Да
FAW,1024,2500000,2014,Астана,пикап,1.1,механика,132706,задний привод,слева,серебристый металлик,Да
Geely,Emgrand,10090000,2023,Астана,седан,1.5,автомат,10,передний привод,слева,белый,Да
OMODA,C5,15190000,2023,Кокшетау,кроссовер,1.6,робот,8,полный привод,слева,черный металлик,Да
Lexus,NX 200,18900000,2018,Астана,кроссовер,2,автомат,40000,полный привод,слева,белый металлик,Да
Hyundai,Tucson,9700000,2018,Астана,кроссовер,2,автомат,71,полный привод,слева,,Да
Chevrolet,Damas,4190000,2022,Астана,микровэн,0.8,механика,,задний привод,слева,,Да
Land Rover,Range Rover Sport,11400000,2011,Астана,внедорожник,5,автомат,126000,полный привод,слева,черный металлик,Да
Hyundai,Palisade,25900000,2021,Астана,кроссовер,3.8,автомат,15000,полный привод,слева,белый,Да
Infiniti,QX50,20460000,2022,Астана,кроссовер,2,вариатор,,полный привод,слева,красный,Да
Kia,K5,15700000,2021,Кокшетау,седан,2,автомат,29211,передний привод,слева,черный металлик,Да
Kia,Stinger,17000000,2018,Астана,лифтбек,2,автомат,45000,задний привод,слева,,Да
Mercedes-Benz,G 500,27800000,2012,Астана,внедорожник,5.5,автомат,135000,полный привод,слева,черный металлик,Да
Toyota,Estima,6000000,2001,Астана,минивэн,3,автомат,300000,передний привод,справа,белый,Да
Toyota,Carina E,3000000,1995,Астана,седан,1.8,механика,220000,передний привод,слева,бордовый металлик,Да
Mercedes-Benz,E 320,6700000,2004,Астана,седан,3.2,автомат,300000,задний привод,слева,серебристый металлик,Да
ГАЗ,ГАЗель,5650000,2011,Астана,пикап,2.9,механика,217000,задний привод,слева,белый металлик,Да
Cadillac,Escalade,92000000,2023,Астана,внедорожник,6.2,автомат,,полный привод,слева,,Да
Hyundai,Sonata,10000000,2019,Астана,седан,2.4,автомат,80400,передний привод,слева,синий,Да
Volkswagen,Passat,1650000,1993,Кокшетау,универсал,2,механика,,передний привод,слева,черный,Да
ВАЗ (Lada),Granta 2191 (лифтбек),4530000,2020,Астана,лифтбек,1.6,механика,100000,передний привод,слева,белый металлик,Да
Kia,K7,10800000,2018,Кокшетау,седан,3,автомат,99500,передний привод,слева,белый металлик,Да
ВАЗ (Lada),Largus,3800000,2014,Астана,универсал,1.6,механика,280000,передний привод,слева,серебристый металлик,Да
ВАЗ (Lada),Largus Cross,7990000,2021,Астана,универсал,1.6,механика,73020,передний привод,слева,белый,Да
BMW,X7,51500000,2020,Астана,кроссовер,3,автомат,48000,полный привод,слева,белый,Да
Hyundai,Accent,5000000,2012,Астана,седан,1.6,автомат,160000,передний привод,слева,серый,Да
Nissan,Qashqai,10800000,2019,Астана,кроссовер,2,вариатор,37000,передний привод,слева,черный металлик,Да
Toyota,Corolla,7000000,2013,Астана,седан,1.6,автомат,177000,передний привод,слева,голубой,Да
Toyota,Land Cruiser,52500000,2022,Астана,внедорожник,3.5,автомат,,полный привод,слева,,Да
Kia,Cerato,5550000,2010,Астана,седан,1.6,автомат,203000,передний привод,слева,серебристый,Да
Hyundai,Avante,4500000,2011,Астана,седан,1.6,автомат,405000,передний привод,слева,серый металлик,Да
Toyota,Avensis,6539014,2009,Астана,седан,2,вариатор,,передний привод,слева,черный металлик,Да
Mercedes-Benz,C 280,2800000,1996,Астана,седан,2.8,автомат,700000,задний привод,слева,черный металлик,Да
Chevrolet,Onix,8150000,2023,Астана,седан,1.2,автомат,4500,передний привод,слева,серый металлик,Да
Hyundai,Accent,2750000,2004,Кокшетау,седан,1.5,механика,,передний привод,слева,серебристый,Да
Mazda,CX-30,11900000,2020,Астана,кроссовер,2.5,автомат,33000,полный привод,слева,белый,Да
Volkswagen,Tiguan,7900000,2012,Астана,кроссовер,2,автомат,85000,полный привод,слева,серебристый металлик,Да
Lexus,LX 470,11500000,2006,Астана,внедорожник,4.7,автомат,,полный привод,слева,бежевый металлик,Да
Mitsubishi,Outlander,6500000,2011,Астана,кроссовер,2,вариатор,,полный привод,слева,,Да
BMW,328,5300000,2008,Астана,седан,3,автомат,350000,задний привод,слева,черный металлик,Да
Renault,Fluence,3500000,2011,Астана,седан,1.6,автомат,280000,передний привод,слева,бежевый металлик,Да
Kia,Bongo,10500000,2022,Астана,пикап,2.5,механика,,задний привод,слева,,Да
Mercedes-Benz,E 240,7500000,2004,Астана,седан,2.6,автомат,156766,задний привод,слева,серебристый металлик,Да
Hyundai,Sonata,8000000,2016,Астана,седан,2.4,автомат,103000,передний привод,слева,белый металлик,Да
Lexus,LX 570,44485000,2018,Астана,внедорожник,5.7,автомат,55320,полный привод,слева,белый,Да
Hyundai,Sonata,16500000,2022,Астана,седан,2.5,автомат,8700,передний привод,слева,серый металлик,Да
Toyota,RAV 4,12300000,2014,Кокшетау,кроссовер,2,вариатор,75200,полный привод,слева,серебристый металлик,Да
Hyundai,Accent,9100000,2021,Астана,седан,1.6,автомат,29000,передний привод,слева,,Да
Toyota,Land Cruiser Prado,12100000,2005,Астана,внедорожник,4,автомат,302,полный привод,слева,белый,Да
Daewoo,Nexia,1400000,2013,Астана,седан,1.5,механика,210000,передний привод,слева,белый,Да
Mazda,6,7400000,2013,Астана,седан,2,автомат,215000,передний привод,слева,белый металлик,Да
Kia,Rio,4900000,2013,Астана,седан,1.6,автомат,141000,передний привод,слева,белый,Да
Kia,Sorento,19400000,2023,Астана,кроссовер,2.5,автомат,,полный привод,слева,черный металлик,Да
Opel,Astra,1700000,1995,Астана,хэтчбек,1.6,механика,,передний привод,слева,,Да
Toyota,Camry,6500000,2004,Астана,седан,2.4,механика,253000,передний привод,слева,черный металлик,Да
Nissan,Quest,9500000,2012,Астана,минивэн,3.5,вариатор,190000,передний привод,слева,черный,Да
ГАЗ,ГАЗель,4500000,1999,Кокшетау,фургон,2.4,механика,250000,задний привод,слева,серебристый,Да
Nissan,Patrol,14000000,2011,Астана,внедорожник,5.6,автомат,220000,полный привод,слева,белый,Да
BMW,X5,20000000,2014,Астана,кроссовер,3,автомат,97000,полный привод,слева,черный,Да
Mercedes-Benz,CLK 230,3200000,2000,Астана,купе,2.3,автомат,384000,задний привод,слева,черный металлик,Да
Volkswagen,Golf,1900000,1994,Астана,хэтчбек,1.6,механика,,передний привод,слева,,Да
Mercedes-Benz,GL 500,13300000,2010,Астана,внедорожник,4.7,автомат,135000,полный привод,слева,черный металлик,Да
Lexus,RX 300,33240000,2022,Астана,кроссовер,2,автомат,,полный привод,слева,серый металлик,Да
Mercedes-Benz,C 240,3200000,1998,Астана,седан,2.4,автомат,,задний привод,слева,белый металлик,Да
Toyota,Camry,6199999,2005,Астана,седан,2.4,автомат,,передний привод,слева,,Да
Toyota,Matrix,4500000,2009,Астана,хэтчбек,1.8,автомат,321000,передний привод,слева,серебристый,Да
Audi,Q7,6700000,2006,Астана,кроссовер,4.2,автомат,200000,полный привод,слева,черный металлик,Да
FAW,1024,2300000,2012,Астана,пикап,1,механика,116000,передний привод,слева,белый металлик,Да
Kia,Rio X-Line,9400000,2021,Астана,хэтчбек,1.6,автомат,41000,передний привод,слева,серебристый металлик,Да
Volkswagen,Golf,6500000,2012,Астана,хэтчбек,1.6,механика,181468,передний привод,слева,,Да
Toyota,Estima,4500000,2004,Астана,минивэн,2.4,автомат,,передний привод,справа,голубой,Нет
Toyota,Tundra,76110000,2023,Астана,пикап,3.5,автомат,,полный привод,слева,,Да
Toyota,Corolla,8500000,2013,Астана,седан,1.6,вариатор,195000,передний привод,слева,белый,Да
Kia,Optima,9500000,2019,Астана,седан,2.4,автомат,60000,передний привод,слева,коричневый,Да
GAC,GS8,22990000,2023,Астана,кроссовер,2,автомат,,полный привод,слева,серебристый металлик,Да
ГАЗ,ГАЗель,6100000,2007,Астана,пикап,2.3,механика,488000,задний привод,слева,белый,Да
Lexus,LX 570,31000000,2014,Астана,внедорожник,5.7,автомат,142000,полный привод,слева,,Да
Haval,F7x,11500000,2021,Астана,кроссовер,2,робот,34000,полный привод,слева,серебристый металлик,Да
Toyota,RAV 4,25000000,2022,Астана,кроссовер,2.5,автомат,12768,полный привод,слева,синий металлик,Да
Toyota,Avalon,24500000,2020,Астана,седан,3.5,автомат,49000,передний привод,слева,черный металлик,Да
Hyundai,Elantra,8800000,2019,Астана,седан,1.6,автомат,43000,передний привод,слева,белый металлик,Да
Lexus,NX 200,13850000,2015,Астана,кроссовер,2,вариатор,103700,полный привод,слева,белый,Да
Hyundai,Sonata,16000000,2022,Астана,седан,2.5,автомат,14000,передний привод,слева,серый металлик,Да
Toyota,Camry,12250000,2016,Астана,седан,2,автомат,48031,передний привод,слева,серебристый,Да
Audi,80,2000000,1992,Кокшетау,седан,2,механика,315028,передний привод,слева,серый металлик,Да
Chevrolet,Groove,12350000,2023,Астана,кроссовер,1.5,вариатор,,передний привод,слева,серебристый металлик,Да
OMODA,S5,10990000,2023,Астана,седан,1.5,вариатор,,передний привод,слева,черный металлик,Да
OMODA,S5,10990000,2023,Кокшетау,седан,1.5,вариатор,,передний привод,слева,черный металлик,Да
OMODA,S5,11990000,2023,Астана,седан,1.5,вариатор,,передний привод,слева,белый металлик,Да
OMODA,S5,11990000,2023,Кокшетау,седан,1.5,вариатор,,передний привод,слева,красный металлик,Да
Lincoln,Town Car,12500000,1996,Астана,седан,4.6,автомат,,задний привод,слева,серебристый металлик,Да
Chevrolet,Cobalt,7300000,2023,Астана,седан,1.5,автомат,14000,передний привод,слева,белый металлик,Да
Toyota,Camry,7500000,2009,Астана,седан,2.4,автомат,263455,передний привод,слева,серый металлик,Да
ВАЗ (Lada),Kalina 2194 (универсал),4000000,2014,Кокшетау,хэтчбек,1.5,механика,52000,передний привод,слева,белый,Да
ВАЗ (Lada),Largus Cross,5950000,2018,Астана,универсал,1.6,механика,94000,передний привод,слева,белый,Да
Volkswagen,Transporter,4800000,2004,Астана,минивэн,2.5,механика,240000,передний привод,слева,серебристый металлик,Да
Nissan,Tiida,5500000,2012,Астана,хэтчбек,1.6,автомат,110000,передний привод,слева,,Да
Kia,Seltos,13000000,2023,Астана,кроссовер,2,автомат,,полный привод,слева,серый металлик,Да
Kia,Carnival,41000000,2022,Астана,минивэн,3.5,автомат,26398,передний привод,слева,черный металлик,Да
Volkswagen,Passat,2500000,1999,Кокшетау,седан,1.8,механика,,передний привод,слева,синий,Да
Nissan,Juke,5990000,2012,Астана,кроссовер,1.6,вариатор,126993,передний привод,слева,красный металлик,Да
ВАЗ (Lada),Priora 2171 (универсал),2750000,2014,Астана,универсал,1.6,механика,777,передний привод,слева,белый,Да
Volkswagen,Golf,1000000,1992,Астана,хэтчбек,1.8,механика,,передний привод,слева,,Да
Volkswagen,Polo,6100000,2015,Астана,седан,1.6,автомат,223333,передний привод,слева,черный металлик,Да
Toyota,Camry,13700000,2018,Астана,седан,2.5,автомат,110000,передний привод,слева,белый металлик,Да
Mercedes-Benz,S 500,11000000,2009,Астана,седан,5.5,автомат,170000,полный привод,слева,черный металлик,Да
Lifan,Myway,7000000,2017,Макинск,кроссовер,1.8,механика,60000,задний привод,слева,коричневый,Да
Kia,Cerato,6250000,2014,Астана,седан,1.6,автомат,200000,передний привод,слева,,Да
Hyundai,Sonata,6440000,2016,Астана,седан,2,автомат,110000,передний привод,слева,белый,Да
Mazda,CX-5,12000000,2015,Астана,кроссовер,2.5,автомат,121000,полный привод,слева,красный,Да
OMODA,S5,10990000,2023,Астана,седан,1.5,вариатор,,передний привод,слева,синий металлик,Да
BMW,730,3000000,1994,Астана,седан,3,автомат,300000,задний привод,слева,синий металлик,Да
Kia,Sorento,9800000,2013,Астана,кроссовер,3.5,автомат,180000,полный привод,слева,белый металлик,Да
Dodge,Neon,2780000,2005,Астана,седан,2,автомат,268000,передний привод,слева,белый,Да
BMW,525,1400000,1992,Астана,седан,2.5,механика,,задний привод,слева,красный,Да
Nissan,Patrol,5000000,2001,Астана,внедорожник,3,механика,,полный привод,слева,,Да
Hyundai,Palisade,25500000,2020,Астана,кроссовер,3.8,автомат,72000,полный привод,слева,серый металлик,Да
Kia,Stinger,21000000,2023,Астана,лифтбек,2,автомат,4000,полный привод,слева,черный металлик,Да
Hyundai,Tucson,11990000,2019,Астана,кроссовер,2,автомат,96675,полный привод,слева,белый,Да
Toyota,Hilux,22000000,2019,Астана,пикап,4,автомат,65000,полный привод,слева,белый,Да
Porsche,Panamera,18000000,2012,Астана,лифтбек,4.8,робот,101000,полный привод,слева,серый,Да
Toyota,Land Cruiser,39000000,2018,Астана,внедорожник,4.6,автомат,107000,полный привод,слева,белый металлик,Да
Land Rover,Range Rover Sport,8200000,2007,Астана,внедорожник,4.2,автомат,157584,полный привод,слева,серый,Да
Toyota,Land Cruiser,19000000,2010,Астана,внедорожник,4,автомат,178000,полный привод,слева,черный,Да
Toyota,Camry,14000000,2018,Астана,седан,2.5,автомат,98000,передний привод,слева,черный металлик,Да
